ien	name	item_text	type	package	entry_action	exit_action
5929	PSJ LM OVERRIDES	Overrides/Interventions	A	INPATIENT MEDICATIONS	S:'$G(ON)&($G(PSGORD)) ON=PSGORD D OVRDISP^PSGSICH2(DFN,$S(($G(PSIVAC)]""):ON,1:$G(PSJORD)),3)	S VALMBCK="R" K ^TMP($J,"PSJ")
5930	PSO LM REPRINT FDA MED GUIDE	Reprint FDA Medication Guide	A	OUTPATIENT PHARMACY	D REPRTMG^PSOFDAMG	Q
5931	IBCEM COB MANAGEMENT 2		M	INTEGRATED BILLING	K IBFASTXT	I $G(IBFASTXT) S VALMBCK="Q"
5932	IBCAPR PRINTF	PRINT EOB	A		D PRTOPT1^IBCAPR	
5933	IBCAPR MENU	EOB / MRA MENU	M			
5934	IBCAPR PRINTFD	PRINT EOB TO DEFAULT DEVICE	A		D PRTOPT2^IBCAPR	
5935	IBCAPR PRINT MAR	PRINT EOB/MAR	A		D PRTOPT3^IBCAPR	
5936	IBCAPR PRINT MAR DEFAULT	PRINT EOB/MAR TO DEFAULT DEVICE	A		D PRTOPT4^IBCAPR	
5937	IBCAPR2 MAIN ENTRY	ACTION ITEM CALL TO IBCAPR2	A		D EN^IBCAPR2	S VALMBCK="R"
5938	IBCEM REMOVE FROM WORKLIST	Remove From Worklist	A	INTEGRATED BILLING	D WLRMV^IBCECOB1	
5939	PRCA MDA TPJI	Third Party Joint Inq.	A	ACCOUNTS RECEIVABLE	D TPJI^PRCAMDA2	
5940	PRCA MDA MANAGEMENT	Medicare Deductible Alert Management Worklist	M	ACCOUNTS RECEIVABLE		
5941	PRCA MDA ENTER/VIEW COMMENTS	Enter/View Comments	A	ACCOUNTS RECEIVABLE	D CMNT^PRCAMDA2	
5942	PRCA MDA REVIEW STATUS	Review Status	A	ACCOUNTS RECEIVABLE	D STATUS^PRCAMDA2	
5943	PRCA MDA EXIT	Exit	A	ACCOUNTS RECEIVABLE		
5944	PRCA MDA ENTER COMMENT	Enter Comment	A	ACCOUNTS RECEIVABLE	D CMNT^PRCAMDA3	
5945	PRCA MDA COMMENT EXIT	Exit	A	ACCOUNTS RECEIVABLE		
5946	PRCA MDA COMMENT MENU	Medicare Deductible Alert Comments	M	ACCOUNTS RECEIVABLE		
5947	DGEN MSDS MENU	Patient MSDS Menu	M	REGISTRATION		D PEXIT^DGRP61
5948	DGEN MSDS ADD	Add	A	REGISTRATION	D ACT^DGRP61("A")	
5949	DGEN MSDS DELETE	Delete	A	REGISTRATION	D ACT^DGRP61("D")	
5950	DGEN MSDS EDIT	Edit	A	REGISTRATION	D ACT^DGRP61("E")	
5951	DGEN MSDS VIEW HISTORY	View History	A	REGISTRATION	D EN^DGRP62(DFN)	
5952	BPS VIEW ECME RX MENU	View ECME Prescription Menu	M	E CLAIMS MGMT ENGINE		
5953	BPS VRX NAV VIEWRX	View Rx	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(1)	S VALMBCK="R"
5954	BPS VRX NAV ECME CLAIM LOG	Claim Log	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(2)	S VALMBCK="R"
5955	BPS VRX NAV BILLING EVENTS RPT	Billing Events	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(3)	S VALMBCK="R"
5956	BPS VRX NAV CRI	CRI Report	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(5)	S VALMBCK="R"
5957	BPS VRX NAV INS POL	Insurance	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(6)	S VALMBCK="R"
5958	BPS VRX NAV BILL LIST	List of Bills	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(7)	S VALMBCK="R"
5959	BPS VRX NAV TPJI CLAIM INFORMATION	TPJI Claim Info	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(9)	S VALMBCK="R"
5960	BPS VRX NAV TPJI AR ACCT PROFILE	TPJI Acct Pro	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(10)	S VALMBCK="R"
5961	BPS VRX NAV TPJI AR COMMENT HISTORY	TPJI AR Comm	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(11)	S VALMBCK="R"
5962	BPS VRX NAV TPJI ECME RX INFO	TPJI ECME Rx	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(12)	S VALMBCK="R"
5963	BPS VRX NAV DG ELIG STATUS	Elig Status	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(13)	S VALMBCK="R"
5964	BPS VRX NAV DG ELIG VERIFICATION	Elig Verif	A	E CLAIMS MGMT ENGINE	D NAV^BPSVRX(14)	S VALMBCK="R"
5965	BPS PRTCL USRSCR VIEW ECME RX	View ePharmacy Rx	A	E CLAIMS MGMT ENGINE	D VER^BPSVRX	
5966	PSO REJECT SUSPENSE DT CALC	Suspense Date Calc	A	OUTPATIENT PHARMACY	D SDC^PSOREJP2	
5967	PSO REJECT DISPLAY SMA	Submit Mult. Actions	A	OUTPATIENT PHARMACY	D SMA^PSOREJP1	
5968	PSO REJECTS CHAMPVA ON/OFF	Show/Hide CHAMPVA	A	OUTPATIENT PHARMACY	D CVATOG^PSOREJP0	
5969	PSO REJECT VIEW ECME RX	View ePharmacy Rx	A	OUTPATIENT PHARMACY	D VRX^PSOREJP1	
5970	PSO PMP VIEW ECME RX	View ePharmacy Rx	A	OUTPATIENT PHARMACY	D VER^PSOREJP1	
5971	IBJT VIEW ECME RX	View ePharmacy Rx	A	INTEGRATED BILLING	D VER^IBJTRX	
5972	MDHL Device Client	Instrument Device Client	S	CLINICAL PROCEDURES		
5973	MDHL Device Server	Instrument HL7 Event Driver	E			
5974	MDC CPAN VS	Outbound for CLIO ADT A01 from MDC	E			
5975	MD DGPM PATIENT MOVEMENT	CliO DGPM patient movement interface	X		D EN^MDCPVDEF	
5976	MDC CPTP VS	CLIO Transfer a Patient (A02)	E			
5977	MDC CPDE VS	Outbound CLIO ADT A03 from MDC	E			
5978	MDC CPUPI VS	Outbound CLIO ADT A08 from MDC	E			
5979	MDC CPCAN VS	Outbound CLIO ADT A11 from MDC	E			
5980	MDC CPCDE VS	Outbound CLIO ADT A13 from MDC	E			
5981	MDC CPCT VS	Outbound CLIO ADT A12 from MDC	E			
5982	MDC ADT_A01 OUTBOUND	Outbound ADT A01 Routing Protocol	S			
5983	MDC ADT_A11 OUTBOUND	Outbound ADT A11 Routing Protocol	S			
5984	MDC ADT_A02 OUTBOUND	Outbound ADT A02 Routing Protocol	S			
5985	MDC ADT_A12 OUTBOUND	Outbound ADT A12 Routing Protocol	S			
5986	MDC ADT_A03 OUTBOUND	Outbound ADT A03 Routing Protocol	S			
5987	MDC ADT_A13 OUTBOUND	Outbound ADT A13 Routing Protocol	S			
5988	VBECS ADT-A01 CLIENT		S			
5989	VBECS ADT-A02 CLIENT		S			
5990	VBECS ADT-A03 CLIENT		S			
5991	VBECS ADT-A04 CLIENT		S			
5992	VBECS ADT-A11 CLIENT		S			
5993	VBECS ADT-A12 CLIENT		S			
5994	VBECS ADT-A13 CLIENT		S			
5995	GMRC FEE PARAM ADD	Add	A	CONSULT/REQUEST TRACKING	D ADD^GMRCFPA	S VALMBCK="R"
5996	GMRC FEE PARAM REMOVE	Rem	A	CONSULT/REQUEST TRACKING	D REMOVE^GMRCFPA	S VALMBCK="R"
5997	GMRC FEE PARAM SAVE	Save	A	CONSULT/REQUEST TRACKING	D SAVE^GMRCFPA	S VALMBCK="R"
5998	GMRC FEE PARAM MENU	Edit the list of services defined as fee services.	M	CONSULT/REQUEST TRACKING	S XQORM("SH")=0 S:$G(VALMSG)'["*" VALMSG="+ Next Screen  - Prev Screen  ?? More Actions"	
5999	GMRC FEE PARAM QUIT	Quit	A	CONSULT/REQUEST TRACKING	D EXIT^GMRCFPA	
6000	LEX MAPPING CHANGE EVENT	LEX MAP CHANGE	A		D CTRL^LEXTRAN3	
6001	PSO DISPLAY DRUG ALLERGIES	Display Drug Allergies	A	OUTPATIENT PHARMACY	D ^PSODGAL2	
6002	PSO DRUG CHECK	Check Interactions	A	OUTPATIENT PHARMACY	D DGCK^PSODDPR5	
6003	PSJ LM DRUG CHECK	Check Interactions	A		D DGCK^PSJDGCK	
6004	PSJ DISPLAY DRUG ALLERGIES	Display Drug Allergies	A	INPATIENT MEDICATIONS	D ^PSJDGAL2	S VALMBCK="R"
6005	MHVSM QBP-Q13 Subscriber		S			
6006	MHVSM QBP-Q13 Event Driver		E			
6007	MHVSM RTB-K13 Subscriber		S			
6008	MHVSM RTB-K13 Event Driver		E			
6009	PSJ LM ECO MENU	Clinic Order Edit Start Date/Time	M	INPATIENT MEDICATIONS	S XQORM("?")="D HELP^PSJCLOR1" K PSGEFN,^PS(53.45,+$G(DUZ),5),^PS(53.45,+$G(DUZ),6)	
6010	PSJ LM ECO START	Edit Start Date	A	INPATIENT MEDICATIONS	D PRMPTSD^PSJCLOR3	
6011	PSJ LM ECO SELECT	Edit Start Date	A	INPATIENT MEDICATIONS	D PRMPTOR^PSJCLOR3	
6012	PSJ LM VIEW ORDER DETAIL	View Order Detail	A	INPATIENT MEDICATIONS	D VWDETAIL^PSJCLOR2($G(PSGP))	S VALMBCK="R",VALM("TITLE")="Clinic Order Entry"
6013	PSJ LM ECO HIDDEN ACTIONS	Clinic Order Hidden Actions Menu	M	INPATIENT MEDICATIONS		S VALMBCK="R"
6014	PSJ LM ECO IM PR	Inpatient Medications Profile	A	INPATIENT MEDICATIONS	D IMPATPR^PSJCLOR1	S VALMBCK="R"
6015	PSJ LM ECO RANGE	Date Range	A	INPATIENT MEDICATIONS	D CHGDT^PSJCLOR2	S VALMBCK="R"
6016	IBTRR ROI ADD	Add ROI Consent	A	INTEGRATED BILLING	D AA^IBTRR1	
6017	IBTRR ROI EDIT	Edit ROI	A	INTEGRATED BILLING	D EA^IBTRR1	
6018	IBTRR ROI REVOKE	Revoke ROI	A	INTEGRATED BILLING	D RA^IBTRR1	
6019	IBTRR ROI DELETE	Delete ROI	A	INTEGRATED BILLING	D DA^IBTRR1	
6020	IBTRR  MENU	ROI Consent Menu	M	INTEGRATED BILLING		I $G(IBFASTXT)=1 S VALMBCK="Q"
6021	IBTRE ROI CONSENT	ROI Consent	A	INTEGRATED BILLING	D OP^IBTRR1	
6022	GMPL EVENT	Problem List Update Event	X	PROBLEM LIST		
6023	LRJ SYS MAP AUD LIST AUDITED FIELDS	List Audited Fields	A	LAB SERVICE	D AUDLIST^LRJSAU60	
6024	LRJ SYS MAP AUD DISPLAY FILE 60 CHANGES	Display File 60 Changes	A	LAB SERVICE	D AUDISP^LRJSAU60	
6025	LRJ SYS MAP AUD SET FILE 60 AUDITED FLAG	Set Audited Flag for Fields	A	LAB SERVICE	D AUDSET^LRJSAU60	S VALMBCK="R"
6026	LRJ SYS MAP HL MENU	LRJ SYS Map HL Menu	M	LAB SERVICE		
6027	LRJ SYS MAP HL DISPLAY MESSAGE	Display Mail Message	A	LAB SERVICE	D CREATMM^LRJSML1("^TMP($J,""LRJ SYS"")")	
6028	LRJ SYS MAP HL DISP EXT	Display Extracted (Raw) Data	A	LAB SERVICE	D DISPEXT^LRJSML1("^TMP($J,""LRJ SYS"")")	
6029	LRJ SYS MAP HL SEND MSG	Send Mail Message	A	LAB SERVICE	D CRTMMARY^LRJSML2("^TMP($J,""LRJ SYS"")","^TMP($J,""LRDATA"")")	
6030	LRJ SYS MAP HL SEND EXT	Send Extract File	A	LAB SERVICE	D CRTXTMM^LRJSML2("^TMP($J,""LRJ SYS"")")	
6031	LRJ SYS MAP AUF60 MENU	File 60 Audit Menu	M	LAB SERVICE		
6032	LRJ SYS MAP AUF60 SEND DISPLAY MESSAGE	Send Display as Mail Message	A	LAB SERVICE	D CRTMMARY^LRJSAU2("^TMP(""LRJ SYS F60 AUD MANAGER"",$J)","AUF60","File 60 Audit","LRJSAU60","^TMP(""LRJ SYS F60 AUD MANAGER"",$J)")	S VALMBCK="R"
6033	LRJ SYS MAP AUF60 SEND FILE MESSAGE	Send File 60 Audit Delimited File	A	LAB SERVICE	D CRTXTMM^LRJSAU2("^TMP(""LRJ SYS F60 AUD MANAGER"",$J,""EXTRACT"")","AUF60","File 60 Audit","LRJSAU60")	S VALMBCK="R"
6034	LRJ SYS MAP HL AUDIT QUERY	Hospital Location Audit Query	A		D CDRNG^LRJSML4	
6035	LRJ SYS MAP HL SCHED AUDIT RPT DISP	Show LRJ SYS MAP HL TASKMAN RPT sch	A	LAB SERVICE	D INIT^LRJSML5	
6036	LRJ SYS MAP HL SCHED AUDIT RPT TASK	Sched LRJ SYS MAP HL TASKMAN RPT	A	LAB SERVICE	D SCHDBCKG^LRJSML6	
6037	LRJ SYS MAP HL ACCEPT CONFIG	Accept/edit HL config dates	A	LAB SERVICE	D ACPTCNFG^LRJSML6	
6038	PSO BPS DISPLAY EXIT	Exit	A	OUTPATIENT PHARMACY	Q	Q
6039	PSO BPS DISPLAY MENU	Site parameter display menu	M	OUTPATIENT PHARMACY		
6040	PSO BPS SITE PARAMS MENU	Site Parameter Menu	M	OUTPATIENT PHARMACY		
6041	PSO BPS SITE PARAMS EXIT	Exit	A	OUTPATIENT PHARMACY	Q	Q
6042	PSO BPS SITE PARAMS COPYSP	Copy Parameters	A	OUTPATIENT PHARMACY	D COPYSP^PSOBPSSP	
6043	PSO BPS SITE PARAMS EDITALL	Edit All Parameters	A	OUTPATIENT PHARMACY	D EDITALL^PSOBPSSP	
6044	PSO BPS SITE PARAMS EDITGEN	Edit General Parameters	A	OUTPATIENT PHARMACY	D EDITGEN^PSOBPSSP	
6045	PSO BPS SITE PARAMS EDITRRRC	Edit Rej. Resolution Required Code	A	OUTPATIENT PHARMACY	D EDITRRRC^PSOBPSSP	
6046	PSO BPS SITE PARAMS EDITTRC	Edit Transfer Reject Code	A	OUTPATIENT PHARMACY	D EDITTRC^PSOBPSSP	
6047	PSO BPS SITE PARAMS DISPLAY	Display Site Parameters	A	OUTPATIENT PHARMACY	D DIVLIST^PSOBPSSP	
6048	PSO BPS SITE PARAMS CHGDIV	Change Division	A	OUTPATIENT PHARMACY	D CHGDIV^PSOBPSSP	
6049	IBCNE MEDICARE COB EE	Expand Entry	A	INTEGRATED BILLING	D EXPND^IBCNESI1	D BLDSCRN^IBCNESI1
6050	IBCNE MEDICARE COB	View Medicare 271 with subsequent insurance	M	INTEGRATED BILLING		
6051	IBCNE MEDICARE COB AC	Add Comments	A	INTEGRATED BILLING	D CMNT^IBCNESI2	D BLD^IBCNESI2
6052	IBCNE MEDICARE COB CS	Change Status	A	INTEGRATED BILLING	D STATUS^IBCNESI2	
6053	IBCNE MEDICARE COB DISP	Medicare Potential COB Worklist Display Detail	M	INTEGRATED BILLING		
6054	PXRM TAXONOMY ADD	Add	A	CLINICAL REMINDERS	D ADD^PXRMTAXL	
6055	PXRM TAXONOMY EDIT	Edit	A	CLINICAL REMINDERS	D EDITS^PXRMTAXL	
6056	PXRM TAXONOMY MENU	PXRM TAXONOMY MENU	M	CLINICAL REMINDERS		D PEXIT^PXRMTAXL
6057	PXRM LEXICON MENU	PXRM LEXICON MENU	M	CLINICAL REMINDERS		D PEXIT^PXRMLEXL
6058	PXRM LEXICON ADD	Add to taxonomy	A	CLINICAL REMINDERS	D INCL^PXRMLEXL	
6059	PXRM LEXICON REMOVE FROM TAXONOMY	Remove from taxonomy	A	CLINICAL REMINDERS	D RFTL^PXRMLEXL	
6060	PXRM LEXICON REMOVE FROM DIALOG	Remove use in dialog	A	CLINICAL REMINDERS	D RFDL^PXRMLEXL	
6061	PXRM LEXICON USE IN DIALOG	Use in dialog	A	CLINICAL REMINDERS	D UIDL^PXRMLEXL	
6062	PXRM LEXICON SAVE	Save	A	CLINICAL REMINDERS	D SAVE^PXRMLEXL	
6063	PXRM LEXICON SELECT ENTRY	Select an entry	A	CLINICAL REMINDERS	D XSEL^PXRMLEXL	
6064	PXRM TAXONOMY INQUIRE	Inquire	A	CLINICAL REMINDERS	D INQS^PXRMTAXL	
6065	PXRM TAXONOMY COPY	Copy	A	CLINICAL REMINDERS	D COPYS^PXRMTAXL	
6066	PXRM TAXONOMY CHANGE LOG	Change Log	A	CLINICAL REMINDERS	D CLOGS^PXRMTAXL	
6067	PXRM TAXONOMY CODE SEARCH	Code Search	A	CLINICAL REMINDERS	D CODESRCH^PXRMTAXL	
6068	PXRM TAXONOMY SELECT ENTRY	Select an entry	A	CLINICAL REMINDERS	D XSEL^PXRMTAXL	
6069	PXRM TAXONOMY IMPORT	Import	A	CLINICAL REMINDERS	D IMPS^PXRMTAXL	
6070	PXRM TAXONOMY UID REPORT	UID report	A	CLINICAL REMINDERS	D REPD^PXRMUIDR	
6071	PXRM TAXONOMY CHOOSE ENTRIES		M	CLINICAL REMINDERS		D PEXIT^PXRMTXCE
6072	PXRM TAXONOMY CHOOSE ENTRY	Choose a taxonomy	A	CLINICAL REMINDERS	D XSEL^PXRMTXCE	
6073	PXRM TAXONOMY CHOOSE SELECT	Select an entry	A	CLINICAL REMINDERS	D SELTAX^PXRMTXCE	
6074	PXRM TAXONOMY CHOOSE REMOVE	Remove an entry	A	CLINICAL REMINDERS	D REMTAX^PXRMTXCE	
6076	PXRM DIALOG TAXONOMY EDIT	Dialog Taxonomy Edit	A	CLINICAL REMINDERS	D SELECT^PXRMTXDL	
6077	PXRM LEXICON EXIT	Exit with save	A	CLINICAL REMINDERS	D EXITS^PXRMLEXL	
6079	PXRM EXCH LOAD WEB HF	Load Web Host File	A	CLINICAL REMINDERS	D LDWEB^PXRMEXLM	
6080	IBDF ICD10 STATUS UPDATE CL	Change List	A	AUTOMATED INFO COLLECTION SYS	S IBDRE=1 D CL^IBDFUTL4	K IBDRE
6081	IBDF ICD10 STATUS UPDATE	IBDF ICD10 Status Update	M	AUTOMATED INFO COLLECTION SYS		
6082	IBDF ICD10 STATUS UPDATE JP	Jump List	A	AUTOMATED INFO COLLECTION SYS	D JP^IBDFUTL4	
6083	IBDF ICD10 STATUS UPDATE PL	Print List	A	AUTOMATED INFO COLLECTION SYS	D PRTL^VALM1	
6084	IBDF ICD10 STATUS UPDATE IS	ICD10 Update Status	A	AUTOMATED INFO COLLECTION SYS	D IS^IBDFUTL4	
6085	IBCNB LIST COMPLETE VIEW	Complete Buffer	A	INTEGRATED BILLING	K IBCNSORT D EN1^IBCNBLL(6)	
6086	IBCNB LIST FAILURE VIEW	Failure Buffer	A	INTEGRATED BILLING	K IBCNSORT D EN1^IBCNBLL(4)	
6087	IBCNB ENTRY ESCALATE	Escalate Entry	A	INTEGRATED BILLING	D ESC^IBCNBLA1(IBBUFDA,IBKEYS)	
6088	PSO LM BACKDOOR TITRATION RX REFILL	Convert Titration Rx	A		D TIMTRX^PSOOTMRX	
6089	PSO LM BACKDOOR MARK AS TITRATION	Titration Mark/Unmark	A		D MARKTIT^PSOOTMRX	
6090	PSO SPMP3 MENU		M			
6091	PSO SPMP3 SHOW DETAILS	Show/Hide Details	A		D SHOWHID^PSOSPMA3	
6092	PSO SPMP4 MENU		M			
6093	PSO SPMP4 VIEW ASAP DEFINITION	View ASAP Definition	A		D ASAPDEF^PSOSPML4	
6094	PSO SPMP4 VIEW RX	View Rx	A		D VIEW^PSOSPML4	
6095	PSO SPMP2 MENU		M			
6096	PSO SPMP2 BATCH EXPORT	Export Batch	A		D EXP^PSOSPML2("EXPORT")	
6097	PSO SPMP2 SELECT	Select a Prescription	A		D SEL^PSOSPML2	
6098	PSO SPMP4 MEDICATION PROFILE	Medication Profile	A		D MP^PSOSPML4	
6099	PSO SPMP2 VIEW RAW DATA	View Raw Data	A		D EXP^PSOSPML2("VIEW")	
6100	PSO SPMP4 EXPORT RX	Export Rx Fill	A		D EXPORT^PSOSPML4	
6101	PSO SPMP1 MENU		M			
6102	PSO SPMP1 SELECT	Select a Batch	A		D SEL^PSOSPML1	
6103	PSO SPMP1 STATE PARAMETERS	State Parameters	A		D EN^PSOSPMSP	
6104	PSO SPMP1 MANUAL BATCH EXPORT	Manual Export	A		D ASK^PSOSPML7	
6105	PSO HIDDEN ACTIONS #5	Outpatient Pharmacy Hidden Actions #5	M	OUTPATIENT PHARMACY		
6106	PSO SPMP5 SELECT	Select a Prescription	A		D SEL^PSOSPML5	
6107	PSO SPMP5 MENU		M			
6108	IB NIF QUERY DRIVER		E			
6109	IB NIF QUERY SUBSCRIPTION		S			
6110	IB NIF RESPONSE SUBSCRIPTION		S			
6111	IB NIF RESPONSE DRIVER		E			
6112	GI ENDOSCOPIC PROCEDURE	GI ENDOSCOPIC PROCEDURE	O	CONSULT/REQUEST TRACKING	S GMRCEN="R" D EN^GMRCP	
6113	DG VTS ADT-A28 SERVER	DG VTS ADT-A28 SERVER	E			
6114	DG VTS ADT-A28	DG VTS ADT-A28	E			
6115	DG VTS ADT-A28 CLIENT	DG VTS ADT-A28 CLIENT	S			
6116	GMRC CONSULTS TO HCP	Consults to HCP	A			
6117	GMRC HCP REF-I12 SERVER	Consult REF-I12 Message to HCP	E			
6118	GMRC HCP REF-I12 CLIENT	Consult REF-I12 Message to HCP	S			
6119	GMRC HCP REF-I14 SERVER	Consult REF-I14 Cancel Message to HCP	E			
6120	GMRC HCP REF-I14 CLIENT	Consult REF-I14 Cancel Message to HCP	S			
6121	GMRC HCP REF-I13 CLIENT	Consult REF-I13 Updates to HCP	S			
6122	GMRC HCP REF-I13 SERVER	Consult REF-I13 Updates to HCP	E			
6123	GMRC HCP RRI-I13 CLIENT	Consult RRI-I13 Updates from HCP	S			
6124	GMRC HCP RRI-I13 SERVER	Consult RRI-I13 Updates from HCP	E			
6125	RCDPE ERA WORKLIST CHANGE VIEW	Change View	A	ACCOUNTS RECEIVABLE	D CV^RCDPEWLP	
6126	RCDPEX RX_COMMENT	Pharmacy Claim Comment	A	ACCOUNTS RECEIVABLE	D EDITRXC^RCDPEX32	
6127	RCDPE EOB WORKLIST CHANGE VIEW	Change View	A	ACCOUNTS RECEIVABLE	D CV^RCDPEWL	
6128	RCDPE APAR EEOB LIST MENU	EEOB APAR Pick List	M	ACCOUNTS RECEIVABLE		I $G(RCFASTXT) S VALMBCK="Q"
6129	RCDPE APAR SELECT EEOB	Select EEOB	A	ACCOUNTS RECEIVABLE	D ENTEREOB^RCDPEAA1	
6130	RCDPE APAR VIEW/PRINT ERA	View/Print ERA	A	ACCOUNTS RECEIVABLE	D VIEWERA^RCDPEAA2($G(RCIENS))	
6131	RCDPE APAR CHANGE VIEW	Change View	A	ACCOUNTS RECEIVABLE	D CV^RCDPEAA1	
6132	RCDPE APAR SELECTED EEOB MENU	APAR Selected EEOB	M	ACCOUNTS RECEIVABLE		I $G(RCFASTXT) S VALMBCK="Q"
6133	RCDPE MARK FOR AUTOPOST	Mark for Auto-Post	A	ACCOUNTS RECEIVABLE	D MARK^RCDPEAA2(RCIENS)	
6134	RCDPE APAR SPLIT LINE	Split/Edit a Line	A	ACCOUNTS RECEIVABLE	D SPLIT^RCDPEAA3(RCIENS)	
6135	RCDPE APAR EEOB REFRESH	Refresh Line	A	ACCOUNTS RECEIVABLE	D REFRESH^RCDPEAA3(RCIENS)	
6136	RCDPE APAR RESEARCH	Research	A	ACCOUNTS RECEIVABLE	D RESEARCH^RCDPEAA3	
6137	RCDPE APAR EEOB REVIEW	Review Line	A	ACCOUNTS RECEIVABLE	D REVIEW^RCDPEAA3(RCIENS)	
6138	RCDPE APAR VIEW/PRINT EOB	View/Print EEOB	A	ACCOUNTS RECEIVABLE	D PREOB^RCDPEAA3($G(RCIENS))	
6139	RCDPE APAR EEOB RESEARCH MENU	APAR Research Menu	M	ACCOUNTS RECEIVABLE		I $G(RCFASTXT) S VALMBCK="Q"
6140	RCDPE APAR VERIFY	Verify	A	ACCOUNTS RECEIVABLE	D VERIF^RCDPEAA3(RCIENS)	
6141	MHVSM DFT-P03 Event Driver	MHVSM DFT-P03 Event Driver	E			
6142	MHVSM DFT-P03 Subscriber	MHVSM DFT-P03 Subscriber	S			
6143	MHVSM ACK-P03 Event Driver		E			
6144	MHVSM ACK-P03 Subscriber		S			
6145	IBJP IB TRICARE PAY-TO PROVIDER ADD	Add Provider	A	INTEGRATED BILLING	D PRVADD^IBJPS3(1)	
6146	IBJP IB TRICARE PAY-TO PROVIDER DEL	Delete Provider	A	INTEGRATED BILLING	D PRVDEL^IBJPS3(1)	
6147	IBJP IB TRICARE PAY-TO PROVIDER EDIT	Edit Provider	A	INTEGRATED BILLING	D PRVEDIT^IBJPS3(1)	
6148	IBJP IB TRICARE PAY-TO PROVIDER DIVISIONS	Associate Divisions	A	INTEGRATED BILLING	D EN^IBJPS4(1)	
6150	IBJP IB TRICARE PAY-TO ASSOCIATIONS MENU	TRICARE Pay-To Associations Menu	M	INTEGRATED BILLING		
6151	IBJP IB TRICARE PAY-TO DIVISION ADD	Associate Division	A	INTEGRATED BILLING	D DIVADD^IBJPS4(1)	
6152	IBCEM CSA CANCEL/CLONE BILL	Cancel/Clone A Bill	A	INTEGRATED BILLING	D CLONE^IBCECSA4	I '$D(IOUON) D ENS^%ZISS
6153	ZZSTFD FOF ACTIONS 1	Actions 1	M			
6154	ZZSTFD FOF SELECT FILES	Select Files	A		D SELECT^ZZSTFDB	
6155	ZZSTFD FOF DESELECT FILES	Deselect Files	A		D DESELECT^ZZSTFDB	
6156	ZZSTFD FOF LOAD FILES	Load Files	A		D LOAD^ZZSTFDB	
6157	ZZSTFD FOF VIEW FILES	View Files	A		D VIEW^ZZSTFDB	
6158	EAS ESR 500 ORU-Z06 CLIENT		S			
6159	EAS ESR 500 ORU-Z06 SERVER	MEANS TEST CONVERTED/REVERSED/Unsolicited ESR to VAMC	E			
6160	DGEN HBP 11.1 MENU	Patient 11.1 HBP Menu	M	REGISTRATION		D PEXIT^DGR111
6161	DGEN HBP VIEW	View History	A	REGISTRATION	D ACT^DGR111("VH")	
6162	DGEN HBP DETAIL	View All VHAP Detail	A		D ACT^DGR111("VD")	
6163	DGEN HBP 11.1A MENU	Patient 11.1A HBP Menu	A	REGISTRATION		D PEXIT^DGR111
6164	PSO REJECT TRICARE HIDDEN MENU	Reject TRICARE/CHAMPVA Hidden Menu	M			
6165	PSO REJECTS PRINT TO EXCEL	Print to Excel	A	OUTPATIENT PHARMACY	D PRTEXCL^PSOREJP0	
6166	MDC OBSERVATION UPDATE	Observation update notification	X	CLINICAL PROCEDURES	D EN^MDCPROTD	
6167	OR EVSEND VPR	OE/RR => VPR MESSAGE EVENT	X			
6168	PSB EVSEND VPR	MEDICATION ADMINISTRATION EVENTS	X			
6169	HMP ADT-A04 CLIENT	HMP HL7 ADT-A04 Client	S			
6170	HMP ADT-A08 CLIENT	HMP HL7 ADT-A08 Client	S			
6171	HMP APPT EVENTS	Appointment events for HMP	A		D SDAM^HMPEVNT(SDATA)	
6172	HMP DG UPDATES	DG updates for HMP	A		D DG^HMPEVNT(DGDA,DGFIELD,DGFILE)	
6173	HMP GMPL EVENT	Problem List events for HMP	A		D GMPL^HMPEVNT(DFN,GMPIFN)	
6174	HMP INPT EVENTS	Inpatient Movement events for HMP	A		D DGPM^HMPEVNT(DGPMA,DGPMDA,DGPMP,DGPMT)	
6175	HMP PCE EVENTS	PCE events for HMP	A		D PCE^HMPEVNT	
6176	HMP XQOR EVENTS	XQOR HL7 events for HMP	A		D XQOR^HMPEVNT(.XQORMSG)	
6177	HMP GMRA EVENTS	Allergy Events for HMP	A		D GMRA^HMPEVNT("")	
6178	HMP NA EVENTS	XQOR HL7 events for HMP	A		D NA^HMPEVNT(.XQORMSG)	
6179	HMP MDC EVENT	CLiO events for HMP	A		D MDC^HMPEVNT(.MDCOBS)	
6180	HMP PSB EVENTS	BCMA events for HMP	A		D PSB^HMPEVNT(.PSBIEN)	
