protocol_name	protocol_package	action_kind	callee_tag	callee_routine	call_kind	ref_count
IBCNSP INSURANCE CONTACT INF	INTEGRATED BILLING	entry	IC	IBCNSP1	do	1
IBCNSP PATIENT POLICY COMMENTS ADD/EDIT	INTEGRATED BILLING	entry	EN	IBCNCH	do	1
IBCNSP PATIENT POLICY COMMENTS ADD/EDIT	INTEGRATED BILLING	exit	BLD	IBCNSP	do	1
IBCNSP PATIENT POLICY COMMENTS VIEW	INTEGRATED BILLING	entry	EN	IBCNCH	do	1
IBCNSP PERSONAL RIDERS	INTEGRATED BILLING	entry	RIDERS	IBCNSP3	do	1
IBCNSP SUBSCRIBER UPDATE	INTEGRATED BILLING	entry	SU	IBCNSP1	do	1
IBCNSP UR INFO	INTEGRATED BILLING	entry	IT	IBCNSP1	do	1
IBCNSP VERIFY COVERAGE	INTEGRATED BILLING	entry	VC	IBCNSP1	do	1
IBCNSV VIEW AN BEN	INTEGRATED BILLING	entry	NXT	IBCNSV	do	1
IBCNSV VIEW BEN USED	INTEGRATED BILLING	entry	NXT	IBCNSV	do	1
IBCNSV VIEW EXP POL	INTEGRATED BILLING	entry	NXT	IBCNSV	do	1
IBCR BILLING ITEM EDIT	INTEGRATED BILLING	entry	EDBI	IBCRLA1	do	1
IBCR BILLING RATE EDIT	INTEGRATED BILLING	entry	EDBR	IBCRLA1	do	1
IBCR BILLING RATE SCREEN	INTEGRATED BILLING	entry	EN	IBCRLR	do	1
IBCR BILLING REGION EDIT	INTEGRATED BILLING	entry	EDRG	IBCRLA1	do	1
IBCR BILLING REGION SCREEN	INTEGRATED BILLING	entry	EN	IBCRLG	do	1
IBCR CHARGE ITEM CHANGE	INTEGRATED BILLING	entry	CICITM	IBCRLA1	do	1
IBCR CHARGE ITEM DATES	INTEGRATED BILLING	entry	CICDTS	IBCRLA1	do	1
IBCR CHARGE ITEM EDIT	INTEGRATED BILLING	entry	EDCI	IBCRLA1	do	1
IBCR CHARGE ITEM SCREEN	INTEGRATED BILLING	entry	ENCI	IBCRLA1	do	1
IBCR CHARGE SET EDIT	INTEGRATED BILLING	entry	EDCS	IBCRLA1	do	1
IBCR CHARGE SET SCREEN	INTEGRATED BILLING	entry	EN	IBCRLC	do	1
IBCR EXIT	INTEGRATED BILLING	entry	FASTEXIT	IBCRLA1	do	1
IBCR MAIN SCREEN	INTEGRATED BILLING	entry	MAINSCR	IBCRLA1	do	1
IBCR PROVIDER DISCOUNT EDIT	INTEGRATED BILLING	entry	EDPD	IBCRLA1	do	1
IBCR PROVIDER DISCOUNT SCREEN	INTEGRATED BILLING	entry	ENPD	IBCRLA1	do	1
IBCR RATE SCHEDULE EDIT	INTEGRATED BILLING	entry	EDRS	IBCRLA1	do	1
IBCR RATE SCHEDULE SCREEN	INTEGRATED BILLING	entry	EN	IBCRLS	do	1
IBCR RATE TYPE EDIT	INTEGRATED BILLING	entry	EDRT	IBCRLA1	do	1
IBCR RATE TYPE SCREEN	INTEGRATED BILLING	entry	EN	IBCRLT	do	1
IBCR REVENUE CODE LINK CHANGE	INTEGRATED BILLING	entry	RLCLNK	IBCRLA1	do	1
IBCR REVENUE CODE LINK EDIT	INTEGRATED BILLING	entry	EDRL	IBCRLA1	do	1
IBCR REVENUE CODE LINK SCREEN	INTEGRATED BILLING	entry	ENRL	IBCRLA1	do	1
IBCR SPECIAL GROUPS EDIT	INTEGRATED BILLING	entry	EDSG	IBCRLA1	do	1
IBCR SPECIAL GROUPS SCREEN	INTEGRATED BILLING	entry	EN	IBCRLL	do	1
IBDE ADD BLOCK TO IMP/EXP WS	AUTOMATED INFO COLLECTION SYS	entry	ADD	IBDE3	do	1
IBDE ADD FORM TO IMP/EXP WS	AUTOMATED INFO COLLECTION SYS	entry	ADD	IBDE1	do	1
IBDE DELETE FORM FROM IMP/EXP FILES	AUTOMATED INFO COLLECTION SYS	entry	DELETE	IBDE1	do	1
IBDE DELETE IMP/EXP FILES	AUTOMATED INFO COLLECTION SYS	entry	DLTALL	IBDE2	do	1
IBDE DELTE TK BLOCK FROM IMP/EXP FILES	AUTOMATED INFO COLLECTION SYS	entry	DELETE	IBDE3	do	1
IBDE DISPLAY TK BLOCKS	AUTOMATED INFO COLLECTION SYS	entry	BLOCKS	IBDE1	do	1
IBDE EDIT BLOCK'S IMP/EXP NOTES	AUTOMATED INFO COLLECTION SYS	entry	EDIT	IBDE3	do	1
IBDE EDIT FORM'S IMP/EXP NOTES	AUTOMATED INFO COLLECTION SYS	entry	EDIT	IBDE1	do	1
IBDE EXECUTE DIFROM	AUTOMATED INFO COLLECTION SYS	entry	DIFROM	IBDE1	do	1
IBDE EXECUTE INITS	AUTOMATED INFO COLLECTION SYS	entry	INITS	IBDE1	do	1
IBDE IMP/EXP HELP	AUTOMATED INFO COLLECTION SYS	entry	HELP	IBDEHELP	do	1
IBDE IMPORT FORM	AUTOMATED INFO COLLECTION SYS	entry	IMPORT	IBDE1	do	1
IBDE IMPORT TK BLOCK	AUTOMATED INFO COLLECTION SYS	entry	IMPORT	IBDE3	do	1
IBDE VIEW BLOCK'S IMP/EXP NOTES	AUTOMATED INFO COLLECTION SYS	entry	VIEW	IBDE3	do	1
IBDE VIEW FORM'S IMP/EXP NOTES	AUTOMATED INFO COLLECTION SYS	entry	VIEW	IBDE1	do	1
IBDF ADD BLANK GROUP	AUTOMATED INFO COLLECTION SYS	entry	ADDEMPTY	IBDF3	do	1
IBDF ADD BLANK SELECTION	AUTOMATED INFO COLLECTION SYS	entry	ADDBLANK	IBDF4A	do	1
IBDF ADD GROUP	AUTOMATED INFO COLLECTION SYS	entry	ADDGRP	IBDF3	do	1
IBDF ADD SELECTION	AUTOMATED INFO COLLECTION SYS	entry	ADDSLCTN	IBDF4	do	1
IBDF ADD TO CLINIC SETUP	AUTOMATED INFO COLLECTION SYS	entry	SETUP	IBDF6A	do	1
IBDF CHANGE BLOCK TK ORDER	AUTOMATED INFO COLLECTION SYS	entry	CHGORDER	IBDF13	do	1
IBDF CHANGE CLINIC	AUTOMATED INFO COLLECTION SYS	entry	CHNGCLNC	IBDF6	do	1
IBDF COMP EXP	AICS PACKAGE INTERFACES	entry		IBDFCMP1	do	1
IBDF COMPILE FORM	AUTOMATED INFO COLLECTION SYS	entry	CMPLACTN	IBDF19	do	1
IBDF COPY BLOCK INTO TOOL KIT	AUTOMATED INFO COLLECTION SYS	entry	COPYBLK	IBDF13	do	1
IBDF COPY FORM	AUTOMATED INFO COLLECTION SYS	entry	COPYFORM	IBDF6A	do	1
IBDF COPY FORM BLOCK	AUTOMATED INFO COLLECTION SYS	entry	COPY	IBDF5D	do	1
IBDF CREATE BLANK FORM	AUTOMATED INFO COLLECTION SYS	entry	NEWFORM	IBDF6A	do	1
IBDF CREATE EMPTY BLOCK	AUTOMATED INFO COLLECTION SYS	entry	NEWBLOCK	IBDF5C	do	1
IBDF DATA FIELD	AUTOMATED INFO COLLECTION SYS	entry	FIELD	IBDF9B	do	1
IBDF DELETE A BLOCK	AUTOMATED INFO COLLECTION SYS	entry	DELETE	IBDF5	do	1
IBDF DELETE FORM	AUTOMATED INFO COLLECTION SYS	entry	DELFORM	IBDF6A	do	1
IBDF DELETE FROM CLINIC SETUP	AUTOMATED INFO COLLECTION SYS	entry	DSETUP	IBDF6C	do	1
IBDF DELETE GROUP	AUTOMATED INFO COLLECTION SYS	entry	DELGRP	IBDF3	do	1
IBDF DELETE SELECTION	AUTOMATED INFO COLLECTION SYS	entry	DELETE	IBDF4A	do	1
IBDF DELETE TOOL KIT BLOCK	AUTOMATED INFO COLLECTION SYS	entry	DLTBLOCK	IBDF13	do	1
IBDF DELETE TOOL KIT FORM	AUTOMATED INFO COLLECTION SYS	entry	DELFORM	IBDF12	do	1
IBDF DISPLAY FORM BLOCK FOR EDIT	AUTOMATED INFO COLLECTION SYS	entry	EDITBLK	IBDF5B	do	1
IBDF DISPLAY GRP'S SLCTNS FOR EDIT	AUTOMATED INFO COLLECTION SYS	entry	EDTSLCTN	IBDF3	do	1
IBDF DISPLAY TOOL KIT BLOCKS FOR ADDING	AUTOMATED INFO COLLECTION SYS	entry	ADD	IBDF7	do	1
IBDF EDIT FORM	AUTOMATED INFO COLLECTION SYS	entry	EDITFORM	IBDF6	do	1
IBDF EDIT FORM NAME/DESCR/SIZE	AUTOMATED INFO COLLECTION SYS	entry	EDITFORM	IBDF6C	do	1
IBDF EDIT GROUP HDR/ORDER	AUTOMATED INFO COLLECTION SYS	entry	EDITGRP	IBDF3	do	1
IBDF EDIT HEADER BLOCK	AUTOMATED INFO COLLECTION SYS	entry	EDITHDR	IBDF9C	do	1
IBDF EDIT NAME,HEADER,OUTLINE	AUTOMATED INFO COLLECTION SYS	entry	EDITBLK	IBDF9	do	1
IBDF EDIT SELECTION	AUTOMATED INFO COLLECTION SYS	entry	EDIT	IBDF4A	do	1
IBDF EDIT TOOL KIT BLOCK	AUTOMATED INFO COLLECTION SYS	entry	EDITBLK	IBDF13	do	1
IBDF EF ADD QUEUE PARMS	AUTOMATED INFO COLLECTION SYS	entry	ADD	IBDFPE1	do	1
IBDF EF CLINIC GROUP ADD	AUTOMATED INFO COLLECTION SYS	entry	ADD1	IBDFCG	do	1
IBDF EF CLINIC GROUP DELETE	AUTOMATED INFO COLLECTION SYS	entry	DEL	IBDFCG	do	1
IBDF EF CLINIC GROUP EDIT	AUTOMATED INFO COLLECTION SYS	entry	EDIT	IBDFCG	do	1
IBDF EF CLINIC GROUP JUMP	AUTOMATED INFO COLLECTION SYS	entry	JUMP	IBDFCG	do	1
IBDF EF CLINIC GROUP MENU ACTION	AUTOMATED INFO COLLECTION SYS	entry	EN	IBDFCG	do	1
IBDF EF DELETE QUEUE PARMS	AUTOMATED INFO COLLECTION SYS	entry	DEL	IBDFPE1	do	1
IBDF EF EDIT QUEUE PARMS	AUTOMATED INFO COLLECTION SYS	entry	EDT	IBDFPE1	do	1
IBDF EF HELP SPEC INST	AUTOMATED INFO COLLECTION SYS	entry	EN	IBDFHLP	do	1
IBDF EF PARAMETER GROUP JUMP	AUTOMATED INFO COLLECTION SYS	entry	JUMP	IBDFPE	do	1
IBDF EF QUEUE PRINT FORMS	AUTOMATED INFO COLLECTION SYS	entry		IBDFQS	do	1
IBDF EF QUEUE STATS	AUTOMATED INFO COLLECTION SYS	entry	STAT	IBDFPE1	do	1
IBDF EF QUIT	AUTOMATED INFO COLLECTION SYS	entry	FASTEXIT	IBDFU3	do	1
IBDF EF TASK INTERRUPT	AUTOMATED INFO COLLECTION SYS	entry	STAT	IBDFPE1	do	1
IBDF EF TASK INTERUPT	AUTOMATED INFO COLLECTION SYS	entry	STAT	IBDFPE1	do	1
IBDF FORM COMPONENT ACTION	AICS PACKAGE INTERFACES	entry	INIT	IBDFCMP	do	1
IBDF FORMAT ALL SELECTIONS	AUTOMATED INFO COLLECTION SYS	entry	FORMAT	IBDF9A1	do	1
IBDF FORMAT GROUP'S SELECTIONS	AUTOMATED INFO COLLECTION SYS	entry	FORMAT2	IBDF9A1	do	1
IBDF FT CHANGE LIST	AUTOMATED INFO COLLECTION SYS	entry	CHGLST	IBDFFT	do	1
IBDF FT DELETE		entry	DELFT	IBDFDEA	do	1
IBDF FT RELEASE	AUTOMATED INFO COLLECTION SYS	entry	FREEFT	IBDFFRFT	do	1
IBDF FT STATISTICS	AUTOMATED INFO COLLECTION SYS	entry	EN	IBDFST	do	1
IBDF FT STATUS SELECT	AUTOMATED INFO COLLECTION SYS	entry	START	IBDFSS	do	1
IBDF ICD10 STATUS UPDATE CL	AUTOMATED INFO COLLECTION SYS	entry	CL	IBDFUTL4	do	1
IBDF ICD10 STATUS UPDATE IS	AUTOMATED INFO COLLECTION SYS	entry	IS	IBDFUTL4	do	1
IBDF ICD10 STATUS UPDATE JP	AUTOMATED INFO COLLECTION SYS	entry	JP	IBDFUTL4	do	1
IBDF ICD10 STATUS UPDATE PL	AUTOMATED INFO COLLECTION SYS	entry	PRTL	VALM1	do	1
IBDF MOVE BLOCK	AUTOMATED INFO COLLECTION SYS	entry	MOVE	IBDF5	do	1
IBDF NEW TOOL KIT BLOCK	AUTOMATED INFO COLLECTION SYS	entry	NEWBLK	IBDF13	do	1
IBDF PCE EVENT	AUTOMATED INFO COLLECTION SYS	entry	MAN	IBDFPCE	do	1
IBDF PRINT FORM DEFINITION	AUTOMATED INFO COLLECTION SYS	entry	FORMDEF	IBDFC4	do	1
IBDF PRINT MANAGER CLINIC SETUP	AUTOMATED INFO COLLECTION SYS	entry	CLNCSUP2	IBDF11	do	1
IBDF PRINT MANAGER DIVISION SETUP	AUTOMATED INFO COLLECTION SYS	entry	DIVSUP2	IBDF11	do	1
IBDF PRINT SAMPLE FORM	AUTOMATED INFO COLLECTION SYS	entry	PRINT	IBDF5B	do	1
IBDF QUICK ACTION ADD	AUTOMATED INFO COLLECTION SYS	entry	ADDSLCTN	IBDFQEA	do	1
IBDF QUICK ACTION ADD BLANK	AUTOMATED INFO COLLECTION SYS	entry	ADDBLANK	IBDFQEA	do	1
IBDF QUICK ACTION DELETE	AUTOMATED INFO COLLECTION SYS	entry	DELETE	IBDFQEA	do	1
IBDF QUICK ACTION EDIT	AUTOMATED INFO COLLECTION SYS	entry	EDIT	IBDFQEA	do	1
IBDF QUICK ACTION FORMAT GROUP	AUTOMATED INFO COLLECTION SYS	entry	FORMAT	IBDFQEA	do	1
IBDF QUICK EDIT GRP	AUTOMATED INFO COLLECTION SYS	entry	GRPEDIT	IBDFQEA	do	1
IBDF QUICK GROUP ADD	AUTOMATED INFO COLLECTION SYS	entry	GROUPADD	IBDFQEA	do	1
IBDF QUICK GROUP COPY SELECTION	AUTOMATED INFO COLLECTION SYS	entry	GRPCOPY	IBDFGRP	do	1
IBDF QUICK GROUP RESEQUENCE	AICS PACKAGE INTERFACES	entry	GRPRESEQ	IBDFQEA	do	1
IBDF QUICK GRP COPY	AUTOMATED INFO COLLECTION SYS	entry		IBDFGRP	do	1
IBDF QUICK GRP COPY	AUTOMATED INFO COLLECTION SYS	exit	INIT	IBDFQSL1	do	1
IBDF QUICK GRP DELETE	AUTOMATED INFO COLLECTION SYS	entry	GRPDEL	IBDFQEA	do	1
IBDF QUICK SELECTION EDIT	AUTOMATED INFO COLLECTION SYS	entry		IBDFQSL	do	1
IBDF QUICK SELECTION EDIT 2ND SCREEN	AUTOMATED INFO COLLECTION SYS	entry	EDITBLK	IBDFQSL	do	1
IBDF REDRAW FORM	AUTOMATED INFO COLLECTION SYS	entry	REDRAW	IBDF5C	do	1
IBDF RESEQUENCE LIST	AUTOMATED INFO COLLECTION SYS	entry	SEQUENCE	IBDF4	do	1
IBDF RESIZE BLOCK (WHILE EDITING BLOCK)	AUTOMATED INFO COLLECTION SYS	entry	RESIZE	IBDF9	do	1
IBDF RESIZE BLOCK (WHILE EDITING FORM)	AUTOMATED INFO COLLECTION SYS	entry	RESIZE	IBDF5	do	1
IBDF SAVE/DISCARD BLOCK CHANGES	AUTOMATED INFO COLLECTION SYS	entry	DECIDE	IBDF5B	do	1
IBDF SELECT TOOL KIT BLOCK	AUTOMATED INFO COLLECTION SYS	entry	SELECT	IBDF7	do	1
IBDF SELECTION LIST	AUTOMATED INFO COLLECTION SYS	entry	LIST	IBDF9A	do	1
IBDF SHIFT BLOCK CONTENTS	AUTOMATED INFO COLLECTION SYS	entry	SHIFT	IBDF10	do	1
IBDF SHIFT BLOCK CONTENTS	AUTOMATED INFO COLLECTION SYS	exit	UNCMPBLK	IBDF19	do	1
IBDF SHIFT BLOCKS	AUTOMATED INFO COLLECTION SYS	entry	SHIFT	IBDF5	do	1
IBDF STRAIGHT LINE	AUTOMATED INFO COLLECTION SYS	entry	LINE	IBDF9D	do	1
IBDF TEXT AREA	AUTOMATED INFO COLLECTION SYS	entry	TEXT	IBDF9E	do	1
IBDF UTIL CHANGE LIST	AUTOMATED INFO COLLECTION SYS	entry	CHGLST	IBDFUTL2	do	1
IBDF UTIL COMPLETE INVALID LIST	AUTOMATED INFO COLLECTION SYS	entry	START	IBDFLST	do	1
IBDF UTIL DELETE ALL	AUTOMATED INFO COLLECTION SYS	entry	DLTALL	IBDFUTL2	do	1
IBDF UTIL DELETE FROM SELECTION LIST		entry	DELETE	IBDFUTL2	do	1
IBDF UTIL INVALID CODES JUMP	AUTOMATED INFO COLLECTION SYS	entry	JUMP	IBDFLST	do	1
IBDF UTIL JUMP	AUTOMATED INFO COLLECTION SYS	entry	JUMP	IBDFUTL2	do	1
IBDF UTIL REFRESH LIST	AUTOMATED INFO COLLECTION SYS	entry	RFRSHLST	IBDFUTL1	do	1
IBDF UTIL REPLACE ALL	AUTOMATED INFO COLLECTION SYS	entry	REPLALL	IBDFUTL3	do	1
IBDF UTIL REPLACE CODE		entry	REPLACE	IBDFUTL3	do	1
IBDF VIEW FORM W/WO DATA	AUTOMATED INFO COLLECTION SYS	entry	VIEW	IBDF5C	do	1
IBDF VIEW TOOL KIT BLOCK	AUTOMATED INFO COLLECTION SYS	entry	VIEWBLK	IBDF8	do	1
IBDFC ADD FORM TO LIST	AUTOMATED INFO COLLECTION SYS	entry	ADDONE	IBDFC	do	1
IBDFC CONVERT LISTED FORMS	AUTOMATED INFO COLLECTION SYS	entry	CNVTLIST	IBDFC	do	1
IBDFC DELETE CONVERTED FORM	AUTOMATED INFO COLLECTION SYS	entry	DELFORM	IBDFC1	do	1
IBDFC LIST CONVERTED FORMS	AUTOMATED INFO COLLECTION SYS	entry	LIST	IBDFC1	do	1
IBDFC PURGE CONVERSION LOG	AUTOMATED INFO COLLECTION SYS	entry	PURGE	IBDFC1	do	1
IBDFC REMOVE FORM FROM LIST	AUTOMATED INFO COLLECTION SYS	entry	REMOVE	IBDFC	do	1
IBDFC REPLACE IN CLINICS	AUTOMATED INFO COLLECTION SYS	entry	REPLACE	IBDFC3	do	1
IBDFC VIEW SCANNING WARNINGS	AUTOMATED INFO COLLECTION SYS	entry	WARNINGS	IBDFC1	do	1
IBJ EXIT	INTEGRATED BILLING	entry	FASTEXIT	IBJU1	do	1
IBJP AB GENERAL EDIT	INTEGRATED BILLING	entry	ABGEDIT	IBJPB	do	1
IBJP AB INPATIENT EDIT	INTEGRATED BILLING	entry	ABEDIT	IBJPB	do	1
IBJP AB OUTPATIENT EDIT	INTEGRATED BILLING	entry	ABEDIT	IBJPB	do	1
IBJP AB PRESCRIPTION EDIT	INTEGRATED BILLING	entry	ABEDIT	IBJPB	do	1
IBJP ADMIN CONTRACTOR COM ADD TYPE	INTEGRATED BILLING	entry	ADD	IBJPS6	do	1
IBJP ADMIN CONTRACTOR COM DEL TYPE	INTEGRATED BILLING	entry	DEL	IBJPS6	do	1
IBJP ADMIN CONTRACTOR MED ADD TYPE	INTEGRATED BILLING	entry	ADD	IBJPS6	do	1
IBJP ADMIN CONTRACTOR MED DEL TYPE	INTEGRATED BILLING	entry	DEL	IBJPS6	do	1
IBJP AUTO BILLING SCREEN	INTEGRATED BILLING	entry	EN	IBJPB	do	1
IBJP CLAIMS TRACKING SCREEN	INTEGRATED BILLING	entry	EN	IBJPC	do	1
IBJP CT EDIT ALL	INTEGRATED BILLING	entry	CTEDIT	IBJPC	do	1
IBJP CT GENERAL EDIT	INTEGRATED BILLING	entry	CTEDIT	IBJPC	do	1
IBJP CT RANDOM SAMPLE EDIT	INTEGRATED BILLING	entry	CTEDIT	IBJPC	do	1
IBJP CT TRACKING EDIT	INTEGRATED BILLING	entry	CTEDIT	IBJPC	do	1
IBJP HCSR ADM INSCO ADD	INTEGRATED BILLING	entry	ADD	IBJPC1	do	1
IBJP HCSR ADM INSCO DEL	INTEGRATED BILLING	entry	DEL	IBJPC1	do	1
IBJP HCSR ADM INSCO EDIT	INTEGRATED BILLING	entry	EN	IBJPC1	do	1
IBJP HCSR ADM INSCO EDIT	INTEGRATED BILLING	exit	INIT	IBJPC2	do	1
IBJP HCSR APPT INSCO ADD	INTEGRATED BILLING	entry	ADD	IBJPC1	do	1
IBJP HCSR APPT INSCO DEL	INTEGRATED BILLING	entry	DEL	IBJPC1	do	1
IBJP HCSR APPT INSCO EDIT	INTEGRATED BILLING	entry	EN	IBJPC1	do	1
IBJP HCSR APPT INSCO EDIT	INTEGRATED BILLING	exit	INIT	IBJPC2	do	1
IBJP HCSR CLINIC ADD	INTEGRATED BILLING	entry	ADD	IBJPC1	do	1
IBJP HCSR CLINIC ADD PAYER	INTEGRATED BILLING	entry	ADDPYR	IBJPC3	do	1
IBJP HCSR CLINIC DEL	INTEGRATED BILLING	entry	DEL	IBJPC1	do	1
IBJP HCSR CLINIC DEL PAYER	INTEGRATED BILLING	entry	DELPYR	IBJPC3	do	1
IBJP HCSR CLINICS EDIT	INTEGRATED BILLING	entry	EN	IBJPC1	do	1
IBJP HCSR CLINICS EDIT	INTEGRATED BILLING	exit	INIT	IBJPC2	do	1
IBJP HCSR OTHER EDIT	INTEGRATED BILLING	entry	OP	IBJPC2	do	1
IBJP HCSR OTHER EDIT	INTEGRATED BILLING	exit	INIT	IBJPC2	do	1
IBJP HCSR PARAMETERS EDIT	INTEGRATED BILLING	entry	EN	IBJPC2	do	1
IBJP HCSR PARAMETERS EDIT	INTEGRATED BILLING	exit	INIT	IBJPC	do	1
IBJP HCSR WARD ADD	INTEGRATED BILLING	entry	ADD	IBJPC1	do	1
IBJP HCSR WARD ADD PAYER	INTEGRATED BILLING	entry	ADDPYR	IBJPC3	do	1
IBJP HCSR WARD DEL	INTEGRATED BILLING	entry	DEL	IBJPC1	do	1
IBJP HCSR WARD DEL PAYER	INTEGRATED BILLING	entry	DELPYR	IBJPC3	do	1
IBJP HCSR WARDS EDIT	INTEGRATED BILLING	entry	EN	IBJPC1	do	1
IBJP HCSR WARDS EDIT	INTEGRATED BILLING	exit	INIT	IBJPC2	do	1
IBJP IB NON-MCCF RATE TYPE ADD	INTEGRATED BILLING	entry	RTADD	IBJPS7	do	1
IBJP IB NON-MCCF RATE TYPE DEL	INTEGRATED BILLING	entry	RTDEL	IBJPS7	do	1
IBJP IB NON-MCCF RATE TYPES	INTEGRATED BILLING	entry	EN	IBJPS7	do	1
IBJP IB PAY-TO DIVISION ADD	INTEGRATED BILLING	entry	DIVADD	IBJPS4	do	1
IBJP IB PAY-TO PROVIDER ADD	INTEGRATED BILLING	entry	PRVADD	IBJPS3	do	1
IBJP IB PAY-TO PROVIDER DEL	INTEGRATED BILLING	entry	PRVDEL	IBJPS3	do	1
IBJP IB PAY-TO PROVIDER DIVISIONS	INTEGRATED BILLING	entry	EN	IBJPS4	do	1
IBJP IB PAY-TO PROVIDER EDIT	INTEGRATED BILLING	entry	PRVEDIT	IBJPS3	do	1
IBJP IB REVENUE CODES ADD	INTEGRATED BILLING	entry	RCADD	IBJPS5	do	1
IBJP IB REVENUE CODES DEL	INTEGRATED BILLING	entry	RCDEL	IBJPS5	do	1
IBJP IB SITE PARAMETER EDIT	INTEGRATED BILLING	entry	NXEDIT	IBJPS	do	1
IBJP IB SITE PARAMETER SCREEN	INTEGRATED BILLING	entry	EN	IBJPS	do	1
IBJP IB SITE SELECTED SERVICE CODES	INTEGRATED BILLING	entry	EN	IBJPI5	do	1
IBJP IB TRICARE PAY-TO DIVISION ADD	INTEGRATED BILLING	entry	DIVADD	IBJPS4	do	1
IBJP IB TRICARE PAY-TO PROVIDER ADD	INTEGRATED BILLING	entry	PRVADD	IBJPS3	do	1
IBJP IB TRICARE PAY-TO PROVIDER DEL	INTEGRATED BILLING	entry	PRVDEL	IBJPS3	do	1
IBJP IB TRICARE PAY-TO PROVIDER DIVISIONS	INTEGRATED BILLING	entry	EN	IBJPS4	do	1
IBJP IB TRICARE PAY-TO PROVIDER EDIT	INTEGRATED BILLING	entry	PRVEDIT	IBJPS3	do	1
IBJP IIV BUFFER DUPLICATE	INTEGRATED BILLING	entry	BUFDUP	IBJPI3	do	1
IBJP IIV FIX CORRUPT BUFFERS	INTEGRATED BILLING	entry	LTENT	IBJPI2	do	1
IBJP IIV GENERAL EDIT	INTEGRATED BILLING	entry	IIVEDIT	IBJPI2	do	1
IBJP INS VER SCREEN		entry	EN	IBJPI	do	1
IBJPS CMN CPT ADD	INTEGRATED BILLING	entry	RTADD	IBJPS8	do	1
IBJPS CMN CPT DEL	INTEGRATED BILLING	entry	RTDEL	IBJPS8	do	1
IBJT 835 ADDITIONAL DATA	INTEGRATED BILLING	entry	EN	IBJTAD	do	1
IBJT 835 ADDITIONAL DATA	INTEGRATED BILLING	exit	EXIT	IBJTAD	do	1
IBJT ACTIVE LIST SCREEN	INTEGRATED BILLING	entry	EN	IBJTLA	do	1
IBJT ACTIVE LIST SCREEN SKIP	INTEGRATED BILLING	entry		DIR	do	1
IBJT ACTIVE LIST SCREEN SKIP	INTEGRATED BILLING	entry	FULL	VALM1	do	1
IBJT AR ACCOUNT PROFILE MENU	INTEGRATED BILLING	entry	REBLD	IBJTTA	do	1
IBJT AR ACCOUNT PROFILE SCREEN	INTEGRATED BILLING	entry	EN	IBJTTA	do	1
IBJT AR ACCOUNT PROFILE SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT AR COMMENT ADD	INTEGRATED BILLING	entry	ARCA	IBJTA1	do	1
IBJT AR COMMENT HISTORY SCREEN	INTEGRATED BILLING	entry	EN	IBJTTC	do	1
IBJT AR COMMENT HISTORY SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT AR TRANSACTION PROFILE SCREEN	INTEGRATED BILLING	entry	NX	IBJTTA	do	1
IBJT BILL CHARGES SCREEN	INTEGRATED BILLING	entry	EN	IBJTBA	do	1
IBJT BILL CHARGES SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT BILL DX SCREEN	INTEGRATED BILLING	entry	EN	IBJTBB	do	1
IBJT BILL DX SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT BILL PROCEDURES SCREEN	INTEGRATED BILLING	entry	EN	IBJTBC	do	1
IBJT BILL PROCEDURES SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT CHANGE BILL	INTEGRATED BILLING	entry	CB	IBJTA1	do	1
IBJT CHANGE DATES INACTIVE	INTEGRATED BILLING	entry	CDI	IBJTA1	do	1
IBJT CHANGE PATIENT	INTEGRATED BILLING	entry	CP	IBJTA1	do	1
IBJT CLAIM SCREEN ACTIVE	INTEGRATED BILLING	entry	NX	IBJTLA	do	1
IBJT CLAIM SCREEN INACTIVE	INTEGRATED BILLING	entry	NX	IBJTLB	do	1
IBJT CT/IR COMMUNICATIONS LIST SCREEN	INTEGRATED BILLING	entry	EN	IBJTRA	do	1
IBJT CT/IR COMMUNICATIONS LIST SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT CT/IR REVIEWS/APPEALS SCREEN	INTEGRATED BILLING	entry	NX	IBJTRA	do	1
IBJT ECME RESP INFO SCREEN	INTEGRATED BILLING	entry	EN	IBJTRX	do	1
IBJT EDI STATUS SCREEN	INTEGRATED BILLING	entry	EN	IBJTED	do	1
IBJT EDI STATUS SCREEN	INTEGRATED BILLING	entry	PRVSCR	IBJTU1	func	1
IBJT ERA 835 INFORMATION	INTEGRATED BILLING	entry	EN	IBJTEP	do	1
IBJT ERA 835 PRINT EEOB	INTEGRATED BILLING	entry	EN	IBJTPE	do	1
IBJT ERA 835 PRINT EEOB	INTEGRATED BILLING	exit	EXIT	IBJTPE	do	1
IBJT ERA 835 RECEIPT PROF	INTEGRATED BILLING	entry	RECEIPT	IBJTEP1	do	1
IBJT HS HEALTH SUMMARY	INTEGRATED BILLING	entry	HS	IBJTA1	do	1
IBJT INACTIVE LIST SCREEN	INTEGRATED BILLING	entry	EN	IBJTLB	do	1
