package	kind	file_number	chunk	entity_name	source_path	byte_size
Lab Service	file	95.3	1	LAB LOINC	/opt/VistA-M/Packages/Lab Service/Globals/95.3-1+LAB LOINC.zwr	67108817
Lab Service	file	95.3	2	LAB LOINC	/opt/VistA-M/Packages/Lab Service/Globals/95.3-2+LAB LOINC.zwr	23326540
Lab Service	file	95.31		LAB LOINC COMPONENT	/opt/VistA-M/Packages/Lab Service/Globals/95.31+LAB LOINC COMPONENT.zwr	9151845
Lab Service	file	95.4		LAB MAPPING TRANSPORT	/opt/VistA-M/Packages/Lab Service/Globals/95.4+LAB MAPPING TRANSPORT.zwr	91
Lab Service	global			LRD	/opt/VistA-M/Packages/Lab Service/Globals/LRD.zwr	36
Lab Service	global			LRO	/opt/VistA-M/Packages/Lab Service/Globals/LRO.zwr	931
Lab Service	global			LRT	/opt/VistA-M/Packages/Lab Service/Globals/LRT.zwr	36
Lab Service	global			LS	/opt/VistA-M/Packages/Lab Service/Globals/LS.zwr	6046
Lexicon Utility	file	757		MAJOR CONCEPT MAP	/opt/VistA-M/Packages/Lexicon Utility/Globals/757+MAJOR CONCEPT MAP.zwr	54820705
Lexicon Utility	file	757.001	1	CONCEPT USAGE	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.001-1+CONCEPT USAGE.zwr	67108832
Lexicon Utility	file	757.001	2	CONCEPT USAGE	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.001-2+CONCEPT USAGE.zwr	28652012
Lexicon Utility	file	757.01	1	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-1+EXPRESSIONS.zwr	67108801
Lexicon Utility	file	757.01	2	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-2+EXPRESSIONS.zwr	67108824
Lexicon Utility	file	757.01	3	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-3+EXPRESSIONS.zwr	67108864
Lexicon Utility	file	757.01	4	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-4+EXPRESSIONS.zwr	67108845
Lexicon Utility	file	757.01	5	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-5+EXPRESSIONS.zwr	67108857
Lexicon Utility	file	757.01	6	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-6+EXPRESSIONS.zwr	67108854
Lexicon Utility	file	757.01	7	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-7+EXPRESSIONS.zwr	67108832
Lexicon Utility	file	757.01	8	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-8+EXPRESSIONS.zwr	67108863
Lexicon Utility	file	757.01	9	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-9+EXPRESSIONS.zwr	67108852
Lexicon Utility	file	757.01	10	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-10+EXPRESSIONS.zwr	67108843
Lexicon Utility	file	757.01	11	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-11+EXPRESSIONS.zwr	67108822
Lexicon Utility	file	757.01	12	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-12+EXPRESSIONS.zwr	67108859
Lexicon Utility	file	757.01	13	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-13+EXPRESSIONS.zwr	67108837
Lexicon Utility	file	757.01	14	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-14+EXPRESSIONS.zwr	67108831
Lexicon Utility	file	757.01	15	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-15+EXPRESSIONS.zwr	67108848
Lexicon Utility	file	757.01	16	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-16+EXPRESSIONS.zwr	67108825
Lexicon Utility	file	757.01	17	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-17+EXPRESSIONS.zwr	67108856
Lexicon Utility	file	757.01	18	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-18+EXPRESSIONS.zwr	67108859
Lexicon Utility	file	757.01	19	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-19+EXPRESSIONS.zwr	67108834
Lexicon Utility	file	757.01	20	EXPRESSIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.01-20+EXPRESSIONS.zwr	17014215
Lexicon Utility	file	757.011		EXPRESSION TYPE	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.011+EXPRESSION TYPE.zwr	1062
Lexicon Utility	file	757.014		EXPRESSION FORM	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.014+EXPRESSION FORM.zwr	1152
Lexicon Utility	file	757.018		SNOMED CT HIERARCHY	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.018+SNOMED CT HIERARCHY.zwr	9681
Lexicon Utility	file	757.02	1	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-1+CODES.zwr	67108846
Lexicon Utility	file	757.02	2	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-2+CODES.zwr	67108829
Lexicon Utility	file	757.02	3	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-3+CODES.zwr	67108837
Lexicon Utility	file	757.02	4	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-4+CODES.zwr	67108811
Lexicon Utility	file	757.02	5	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-5+CODES.zwr	67108829
Lexicon Utility	file	757.02	6	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-6+CODES.zwr	67108848
Lexicon Utility	file	757.02	7	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-7+CODES.zwr	67108860
Lexicon Utility	file	757.02	8	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-8+CODES.zwr	67108860
Lexicon Utility	file	757.02	9	CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.02-9+CODES.zwr	50200982
Lexicon Utility	file	757.03		CODING SYSTEMS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.03+CODING SYSTEMS.zwr	14533
Lexicon Utility	file	757.033	1	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-1+CHARACTER POSITIONS.zwr	67108830
Lexicon Utility	file	757.033	2	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-2+CHARACTER POSITIONS.zwr	67108822
Lexicon Utility	file	757.033	3	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-3+CHARACTER POSITIONS.zwr	67108860
Lexicon Utility	file	757.033	4	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-4+CHARACTER POSITIONS.zwr	67108811
Lexicon Utility	file	757.033	5	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-5+CHARACTER POSITIONS.zwr	67108824
Lexicon Utility	file	757.033	6	CHARACTER POSITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.033-6+CHARACTER POSITIONS.zwr	2267677
Lexicon Utility	file	757.04		EXCLUDED WORDS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.04+EXCLUDED WORDS.zwr	14949
Lexicon Utility	file	757.041		EXCLUDED STRINGS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.041+EXCLUDED STRINGS.zwr	17813
Lexicon Utility	file	757.05		REPLACEMENT WORDS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.05+REPLACEMENT WORDS.zwr	168752
Lexicon Utility	file	757.06		UNRESOLVED NARRATIVES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.06+UNRESOLVED NARRATIVES.zwr	94
Lexicon Utility	file	757.07		TOKENS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.07+TOKENS.zwr	2259450
Lexicon Utility	file	757.071		SUPPLEMENTAL WORDS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.071+SUPPLEMENTAL WORDS.zwr	143655
Lexicon Utility	file	757.1	1	SEMANTIC MAP	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.1-1+SEMANTIC MAP.zwr	67108833
Lexicon Utility	file	757.1	2	SEMANTIC MAP	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.1-2+SEMANTIC MAP.zwr	67108829
Lexicon Utility	file	757.1	3	SEMANTIC MAP	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.1-3+SEMANTIC MAP.zwr	54315938
Lexicon Utility	file	757.11		SEMANTIC CLASS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.11+SEMANTIC CLASS.zwr	20306
Lexicon Utility	file	757.12		SEMANTIC TYPE	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.12+SEMANTIC TYPE.zwr	68490
Lexicon Utility	file	757.13		SOURCE CATEGORY	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.13+SOURCE CATEGORY.zwr	267495
Lexicon Utility	file	757.14		SOURCE	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.14+SOURCE.zwr	463
Lexicon Utility	file	757.2		SUBSET DEFINITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.2+SUBSET DEFINITIONS.zwr	61351
Lexicon Utility	file	757.21	1	SUBSETS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.21-1+SUBSETS.zwr	67108835
Lexicon Utility	file	757.21	2	SUBSETS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.21-2+SUBSETS.zwr	67108855
Lexicon Utility	file	757.21	3	SUBSETS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.21-3+SUBSETS.zwr	67108849
Lexicon Utility	file	757.21	4	SUBSETS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.21-4+SUBSETS.zwr	17761985
Lexicon Utility	file	757.3		LOOK-UP SCREENS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.3+LOOK-UP SCREENS.zwr	14357
Lexicon Utility	file	757.31		DISPLAYS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.31+DISPLAYS.zwr	9502
Lexicon Utility	file	757.32		MAPPING DEFINITIONS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.32+MAPPING DEFINITIONS.zwr	945
Lexicon Utility	file	757.33		MAPPINGS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.33+MAPPINGS.zwr	41193012
Lexicon Utility	file	757.4		SHORTCUTS	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.4+SHORTCUTS.zwr	1035802
Lexicon Utility	file	757.41		SHORTCUT CONTEXT	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.41+SHORTCUT CONTEXT.zwr	1766
Lexicon Utility	file	757.5		UCUM CODES	/opt/VistA-M/Packages/Lexicon Utility/Globals/757.5+UCUM CODES.zwr	198035
Lexicon Utility	global			GMP	/opt/VistA-M/Packages/Lexicon Utility/Globals/GMP.zwr	43366306
Lexicon Utility	global			GMPT	/opt/VistA-M/Packages/Lexicon Utility/Globals/GMPT.zwr	3762
Lexicon Utility	global			LEX	/opt/VistA-M/Packages/Lexicon Utility/Globals/LEX.zwr	137
Lexicon Utility	global			LEXC	/opt/VistA-M/Packages/Lexicon Utility/Globals/LEXC.zwr	41
Lexicon Utility	global			LEXT	/opt/VistA-M/Packages/Lexicon Utility/Globals/LEXT.zwr	38
Library	global			LBRY	/opt/VistA-M/Packages/Library/Globals/LBRY.zwr	37
List Manager	file	409.61		LIST TEMPLATE	/opt/VistA-M/Packages/List Manager/Globals/409.61+LIST TEMPLATE.zwr	541031
MailMan	file	3.6		BULLETIN	/opt/VistA-M/Packages/MailMan/Globals/3.6+BULLETIN.zwr	250965
MailMan	file	3.7		MAILBOX	/opt/VistA-M/Packages/MailMan/Globals/3.7+MAILBOX.zwr	1186988
MailMan	file	3.73		MESSAGES TO BE NEW AT A LATER DATE	/opt/VistA-M/Packages/MailMan/Globals/3.73+MESSAGES TO BE NEW AT A LATER DATE.zwr	120
MailMan	file	3.8		MAIL GROUP	/opt/VistA-M/Packages/MailMan/Globals/3.8+MAIL GROUP.zwr	204464
MailMan	file	3.816		DISTRIBUTION LIST	/opt/VistA-M/Packages/MailMan/Globals/3.816+DISTRIBUTION LIST.zwr	271
MailMan	file	3.9		MESSAGE	/opt/VistA-M/Packages/MailMan/Globals/3.9+MESSAGE.zwr	4015951
MailMan	file	4.2		DOMAIN	/opt/VistA-M/Packages/MailMan/Globals/4.2+DOMAIN.zwr	17809
MailMan	file	4.281		INTER-UCI TRANSFER	/opt/VistA-M/Packages/MailMan/Globals/4.281+INTER-UCI TRANSFER.zwr	87
MailMan	file	4.2995		MAILMAN OUTSTANDING FTP TRANSACTIONS	/opt/VistA-M/Packages/MailMan/Globals/4.2995+MAILMAN OUTSTANDING FTP TRANSACTIONS.zwr	124
MailMan	file	4.2996		INTERNET SUFFIX	/opt/VistA-M/Packages/MailMan/Globals/4.2996+INTERNET SUFFIX.zwr	19388
MailMan	file	4.2997		REMOTE USER DIRECTORY	/opt/VistA-M/Packages/MailMan/Globals/4.2997+REMOTE USER DIRECTORY.zwr	220
MailMan	file	4.2998		MESSAGE DELIVERY STATS	/opt/VistA-M/Packages/MailMan/Globals/4.2998+MESSAGE DELIVERY STATS.zwr	97
MailMan	file	4.2999		MESSAGE STATISTICS	/opt/VistA-M/Packages/MailMan/Globals/4.2999+MESSAGE STATISTICS.zwr	198033
MailMan	file	4.3		MAILMAN SITE PARAMETERS	/opt/VistA-M/Packages/MailMan/Globals/4.3+MAILMAN SITE PARAMETERS.zwr	4467
MailMan	file	4.4		MAILMAN TIME ZONE	/opt/VistA-M/Packages/MailMan/Globals/4.4+MAILMAN TIME ZONE.zwr	2012
MailMan	file	4.5		NETWORK TRANSACTION	/opt/VistA-M/Packages/MailMan/Globals/4.5+NETWORK TRANSACTION.zwr	36931
MailMan	file	4.501		NETWORK SENDERS REJECTED	/opt/VistA-M/Packages/MailMan/Globals/4.501+NETWORK SENDERS REJECTED.zwr	98
MailMan	file	4.6		TRANSMISSION SCRIPT	/opt/VistA-M/Packages/MailMan/Globals/4.6+TRANSMISSION SCRIPT.zwr	24118
MailMan	global			XMB	/opt/VistA-M/Packages/MailMan/Globals/XMB.zwr	515322
MailMan	global			XMBPOST	/opt/VistA-M/Packages/MailMan/Globals/XMBPOST.zwr	210
Master Patient Index VistA	file	984.1		MASTER PATIENT INDEX LOCAL NUMBERS	/opt/VistA-M/Packages/Master Patient Index VistA/Globals/984.1+MASTER PATIENT INDEX LOCAL NUMBERS.zwr	209
Master Patient Index VistA	file	984.5		MPI CHECKDIGIT	/opt/VistA-M/Packages/Master Patient Index VistA/Globals/984.5+MPI CHECKDIGIT.zwr	3446
Master Patient Index VistA	file	984.8		MPI ICN BUILD MANAGEMENT	/opt/VistA-M/Packages/Master Patient Index VistA/Globals/984.8+MPI ICN BUILD MANAGEMENT.zwr	215
Master Patient Index VistA	file	984.9		MPIF CMOR REQUEST	/opt/VistA-M/Packages/Master Patient Index VistA/Globals/984.9+MPIF CMOR REQUEST.zwr	85
Medicine	file	690		MEDICAL PATIENT	/opt/VistA-M/Packages/Medicine/Globals/690+MEDICAL PATIENT.zwr	12022
Medicine	file	690.1		MEDICINE PACKAGE PARAMETERS	/opt/VistA-M/Packages/Medicine/Globals/690.1+MEDICINE PACKAGE PARAMETERS.zwr	314
Medicine	file	690.2		MEDICINE VIEW	/opt/VistA-M/Packages/Medicine/Globals/690.2+MEDICINE VIEW.zwr	140366
Medicine	file	690.5		ASTM	/opt/VistA-M/Packages/Medicine/Globals/690.5+ASTM.zwr	140544
Medicine	file	690.7		Instrument HL7 Coding	/opt/VistA-M/Packages/Medicine/Globals/690.7+Instrument HL7 Coding.zwr	708
Medicine	file	690.97		MCQ POLLING	/opt/VistA-M/Packages/Medicine/Globals/690.97+MCQ POLLING.zwr	4888
Medicine	file	690.99		NEW PERSON CONVERSION	/opt/VistA-M/Packages/Medicine/Globals/690.99+NEW PERSON CONVERSION.zwr	97
Medicine	file	691		ECHO	/opt/VistA-M/Packages/Medicine/Globals/691+ECHO.zwr	16212
Medicine	file	691.1		CARDIAC CATHETERIZATION	/opt/VistA-M/Packages/Medicine/Globals/691.1+CARDIAC CATHETERIZATION.zwr	11601
Medicine	file	691.5		ELECTROCARDIOGRAM EKG	/opt/VistA-M/Packages/Medicine/Globals/691.5+ELECTROCARDIOGRAM EKG.zwr	6767
Medicine	file	691.6		HOLTER	/opt/VistA-M/Packages/Medicine/Globals/691.6+HOLTER.zwr	7316
Medicine	file	691.7		EXERCISE TOLERANCE TEST	/opt/VistA-M/Packages/Medicine/Globals/691.7+EXERCISE TOLERANCE TEST.zwr	5874
Medicine	file	691.8		ELECTROPHYSIOLOGY EP	/opt/VistA-M/Packages/Medicine/Globals/691.8+ELECTROPHYSIOLOGY EP.zwr	3131
Medicine	file	691.9		ATRIAL STUDY	/opt/VistA-M/Packages/Medicine/Globals/691.9+ATRIAL STUDY.zwr	832
Medicine	file	692		VENTRICULAR STUDY	/opt/VistA-M/Packages/Medicine/Globals/692+VENTRICULAR STUDY.zwr	646
Medicine	file	693		MEDICAL DESCRIPTION	/opt/VistA-M/Packages/Medicine/Globals/693+MEDICAL DESCRIPTION.zwr	36693
Medicine	file	693.2		INTERPRETATION	/opt/VistA-M/Packages/Medicine/Globals/693.2+INTERPRETATION.zwr	114017
Medicine	file	693.3		ECG INTERPRETATION	/opt/VistA-M/Packages/Medicine/Globals/693.3+ECG INTERPRETATION.zwr	26153
Medicine	file	693.5		RECORDING SITE	/opt/VistA-M/Packages/Medicine/Globals/693.5+RECORDING SITE.zwr	1058
Medicine	file	693.6		EP INTERVENTION	/opt/VistA-M/Packages/Medicine/Globals/693.6+EP INTERVENTION.zwr	155
Medicine	file	694		HEMATOLOGY	/opt/VistA-M/Packages/Medicine/Globals/694+HEMATOLOGY.zwr	12211
Medicine	file	694.1		INDICATION	/opt/VistA-M/Packages/Medicine/Globals/694.1+INDICATION.zwr	12560
Medicine	file	694.5		CARDIAC SURGERY RISK ASSESSMENT	/opt/VistA-M/Packages/Medicine/Globals/694.5+CARDIAC SURGERY RISK ASSESSMENT.zwr	501
Medicine	file	694.8		PROCEDURE TERM	/opt/VistA-M/Packages/Medicine/Globals/694.8+PROCEDURE TERM.zwr	22440
Medicine	file	695		MEDICATION	/opt/VistA-M/Packages/Medicine/Globals/695+MEDICATION.zwr	2514
Medicine	file	695.1		REGIONAL WALL MOTION	/opt/VistA-M/Packages/Medicine/Globals/695.1+REGIONAL WALL MOTION.zwr	6146
Medicine	file	695.3		CATH PROCEDURE	/opt/VistA-M/Packages/Medicine/Globals/695.3+CATH PROCEDURE.zwr	2336
Medicine	file	695.4		PAST HISTORY AND RISK FACTOR	/opt/VistA-M/Packages/Medicine/Globals/695.4+PAST HISTORY AND RISK FACTOR.zwr	4952
Medicine	file	695.5		SYMPTOM	/opt/VistA-M/Packages/Medicine/Globals/695.5+SYMPTOM.zwr	61072
Medicine	file	695.6		HEART CATHETER	/opt/VistA-M/Packages/Medicine/Globals/695.6+HEART CATHETER.zwr	4018
Medicine	file	695.8		REASON MEDICINE	/opt/VistA-M/Packages/Medicine/Globals/695.8+REASON MEDICINE.zwr	10545
Medicine	file	695.9		NORMALITY OF CORONARY VESSEL	/opt/VistA-M/Packages/Medicine/Globals/695.9+NORMALITY OF CORONARY VESSEL.zwr	760
Medicine	file	696		SEGMENT OF CORONARY ARTERIES	/opt/VistA-M/Packages/Medicine/Globals/696+SEGMENT OF CORONARY ARTERIES.zwr	2522
Medicine	file	696.1		PERCENTAGE LESION	/opt/VistA-M/Packages/Medicine/Globals/696.1+PERCENTAGE LESION.zwr	704
Medicine	file	696.2		LESION MORPHOLOGY	/opt/VistA-M/Packages/Medicine/Globals/696.2+LESION MORPHOLOGY.zwr	768
Medicine	file	696.3		MORPHOLOGY OF DISTAL VESSEL	/opt/VistA-M/Packages/Medicine/Globals/696.3+MORPHOLOGY OF DISTAL VESSEL.zwr	782
Medicine	file	696.4		BYPASS GRAFT SEGMENT	/opt/VistA-M/Packages/Medicine/Globals/696.4+BYPASS GRAFT SEGMENT.zwr	441
Medicine	file	696.5		LEFT VENTRICULOGRAPHY	/opt/VistA-M/Packages/Medicine/Globals/696.5+LEFT VENTRICULOGRAPHY.zwr	1445
Medicine	file	696.7		MITRAL REGURG ON LV GRAM	/opt/VistA-M/Packages/Medicine/Globals/696.7+MITRAL REGURG ON LV GRAM.zwr	517
Medicine	file	696.9		COMPLICATION	/opt/VistA-M/Packages/Medicine/Globals/696.9+COMPLICATION.zwr	14693
Medicine	file	697		ANATOMY	/opt/VistA-M/Packages/Medicine/Globals/697+ANATOMY.zwr	48866
Medicine	file	697.1		REFERRING PHYSICIAN-AGENCY	/opt/VistA-M/Packages/Medicine/Globals/697.1+REFERRING PHYSICIAN-AGENCY.zwr	630
Medicine	file	697.2		PROCEDURE-SUBSPECIALTY	/opt/VistA-M/Packages/Medicine/Globals/697.2+PROCEDURE-SUBSPECIALTY.zwr	24992
Medicine	file	697.3		MEDICINE SCREEN USER	/opt/VistA-M/Packages/Medicine/Globals/697.3+MEDICINE SCREEN USER.zwr	438721
Medicine	file	697.5		MEDICAL DIAGNOSIS-ICD CODES	/opt/VistA-M/Packages/Medicine/Globals/697.5+MEDICAL DIAGNOSIS-ICD CODES.zwr	1454762
Medicine	file	698		GENERATOR IMPLANT	/opt/VistA-M/Packages/Medicine/Globals/698+GENERATOR IMPLANT.zwr	1277
Medicine	file	698.1		V LEAD IMPLANT	/opt/VistA-M/Packages/Medicine/Globals/698.1+V LEAD IMPLANT.zwr	81
Medicine	file	698.2		A LEAD IMPLANT	/opt/VistA-M/Packages/Medicine/Globals/698.2+A LEAD IMPLANT.zwr	81
Medicine	file	698.3		PACEMAKER SURVEILLANCE	/opt/VistA-M/Packages/Medicine/Globals/698.3+PACEMAKER SURVEILLANCE.zwr	455
Medicine	file	698.4		PACEMAKER EQUIPMENT	/opt/VistA-M/Packages/Medicine/Globals/698.4+PACEMAKER EQUIPMENT.zwr	264078
Medicine	file	698.6		PACEMAKER MANUFACTURER	/opt/VistA-M/Packages/Medicine/Globals/698.6+PACEMAKER MANUFACTURER.zwr	4698
Medicine	file	698.9		NON-MAGNET ECG RHYTHM	/opt/VistA-M/Packages/Medicine/Globals/698.9+NON-MAGNET ECG RHYTHM.zwr	7801
Medicine	file	699		ENDOSCOPY-CONSULT	/opt/VistA-M/Packages/Medicine/Globals/699+ENDOSCOPY-CONSULT.zwr	36883
Medicine	file	699.48		INSTRUMENT	/opt/VistA-M/Packages/Medicine/Globals/699.48+INSTRUMENT.zwr	318
Medicine	file	699.5		GENERALIZED PROCEDURE-CONSULT	/opt/VistA-M/Packages/Medicine/Globals/699.5+GENERALIZED PROCEDURE-CONSULT.zwr	17462
Medicine	file	699.55		GROSS	/opt/VistA-M/Packages/Medicine/Globals/699.55+GROSS.zwr	30174
Medicine	file	699.57		MODIFIER	/opt/VistA-M/Packages/Medicine/Globals/699.57+MODIFIER.zwr	70256
Medicine	file	699.6		DIAG-THERAP INTERVENT	/opt/VistA-M/Packages/Medicine/Globals/699.6+DIAG-THERAP INTERVENT.zwr	70102
Medicine	file	699.7		ENDOSCOPIC DEVICE	/opt/VistA-M/Packages/Medicine/Globals/699.7+ENDOSCOPIC DEVICE.zwr	965
Medicine	file	699.81		RESULTS	/opt/VistA-M/Packages/Medicine/Globals/699.81+RESULTS.zwr	11730
Medicine	file	699.82		CONSULTATION TYPE	/opt/VistA-M/Packages/Medicine/Globals/699.82+CONSULTATION TYPE.zwr	4996
Medicine	file	699.83		LOCATION OF PAIN-PNEUMONIAS	/opt/VistA-M/Packages/Medicine/Globals/699.83+LOCATION OF PAIN-PNEUMONIAS.zwr	3608
Medicine	file	699.84		DISEASE EVALUATION	/opt/VistA-M/Packages/Medicine/Globals/699.84+DISEASE EVALUATION.zwr	4066
Medicine	file	699.85		FOLLOWUP DEVICE-THERAPY	/opt/VistA-M/Packages/Medicine/Globals/699.85+FOLLOWUP DEVICE-THERAPY.zwr	2473
Medicine	file	699.86		SURVEILLANCE	/opt/VistA-M/Packages/Medicine/Globals/699.86+SURVEILLANCE.zwr	954
Medicine	file	699.88		NON-ENDOSCOPIC PROCEDURE	/opt/VistA-M/Packages/Medicine/Globals/699.88+NON-ENDOSCOPIC PROCEDURE.zwr	1420
Medicine	file	700		PULMONARY FUNCTION TESTS	/opt/VistA-M/Packages/Medicine/Globals/700+PULMONARY FUNCTION TESTS.zwr	12875
Medicine	file	700.1		PFT PREDICTED VALUES	/opt/VistA-M/Packages/Medicine/Globals/700.1+PFT PREDICTED VALUES.zwr	948
Medicine	file	700.2		PFT FORMULA	/opt/VistA-M/Packages/Medicine/Globals/700.2+PFT FORMULA.zwr	11820
Medicine	file	700.5		MEDICINE AUTO INSTRUMENT INTERFACE SUMMARY	/opt/VistA-M/Packages/Medicine/Globals/700.5+MEDICINE AUTO INSTRUMENT INTERFACE SUMMARY.zwr	136
Medicine	file	701		RHEUMATOLOGY	/opt/VistA-M/Packages/Medicine/Globals/701+RHEUMATOLOGY.zwr	1614
Medicine	global			MCAR	/opt/VistA-M/Packages/Medicine/Globals/MCAR.zwr	79
Mental Health	file	600.7		CRISIS NOTE DISPLAY	/opt/VistA-M/Packages/Mental Health/Globals/600.7+CRISIS NOTE DISPLAY.zwr	177
Mental Health	file	601		MH INSTRUMENT	/opt/VistA-M/Packages/Mental Health/Globals/601+MH INSTRUMENT.zwr	4515138
Mental Health	file	601.2		PSYCH INSTRUMENT PATIENT	/opt/VistA-M/Packages/Mental Health/Globals/601.2+PSYCH INSTRUMENT PATIENT.zwr	26541
Mental Health	file	601.3		COPYRIGHT HOLDER	/opt/VistA-M/Packages/Mental Health/Globals/601.3+COPYRIGHT HOLDER.zwr	6860
Mental Health	file	601.4		INCOMPLETE PSYCH TEST PATIENT	/opt/VistA-M/Packages/Mental Health/Globals/601.4+INCOMPLETE PSYCH TEST PATIENT.zwr	5147
Mental Health	file	601.6		MH MULTIPLE SCORING	/opt/VistA-M/Packages/Mental Health/Globals/601.6+MH MULTIPLE SCORING.zwr	16693
Mental Health	file	601.71		MH TESTS AND SURVEYS	/opt/VistA-M/Packages/Mental Health/Globals/601.71+MH TESTS AND SURVEYS.zwr	177508
Mental Health	file	601.712		MH TEST-SURVEY SPEC	/opt/VistA-M/Packages/Mental Health/Globals/601.712+MH TEST-SURVEY SPEC.zwr	5277295
Mental Health	file	601.72		MH QUESTIONS	/opt/VistA-M/Packages/Mental Health/Globals/601.72+MH QUESTIONS.zwr	2156607
Mental Health	file	601.73		MH INTRODUCTIONS	/opt/VistA-M/Packages/Mental Health/Globals/601.73+MH INTRODUCTIONS.zwr	888850
Mental Health	file	601.74		MH RESPONSE TYPES	/opt/VistA-M/Packages/Mental Health/Globals/601.74+MH RESPONSE TYPES.zwr	675
Mental Health	file	601.75		MH CHOICES	/opt/VistA-M/Packages/Mental Health/Globals/601.75+MH CHOICES.zwr	1353517
Mental Health	file	601.751		MH CHOICETYPES	/opt/VistA-M/Packages/Mental Health/Globals/601.751+MH CHOICETYPES.zwr	15594744
Mental Health	file	601.76		MH INSTRUMENT CONTENT	/opt/VistA-M/Packages/Mental Health/Globals/601.76+MH INSTRUMENT CONTENT.zwr	1782817
Mental Health	file	601.77		MH BATTERIES	/opt/VistA-M/Packages/Mental Health/Globals/601.77+MH BATTERIES.zwr	76
