routine_name	package	source_path	line_count	byte_size	tag_count	comment_line_count	version_line	is_percent_routine	in_file_9_8	file_9_8_type	rpc_count	option_count	protocol_invoked_count	out_degree	in_degree	out_calls_total	in_calls_total	distinct_globals_touched	global_ref_total
ORFIMM	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORFIMM.m	346	15593	19	37	;;3.0;ORDER ENTRY/RESULTS REPORTING;**405,597,588**;Dec 17, 1997;Build 29	N	Y	R	0	0	0	14	2	29	5	2	8
ORFIMM1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORFIMM1.m	261	12567	9	38	;;3.0;ORDER ENTRY/RESULTS REPORTING;**405,597,588**;Dec 17, 1997;Build 29	N	Y	R	0	0	0	12	4	32	11	2	6
ORFIMM2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORFIMM2.m	104	5245	2	20	;;3.0;ORDER ENTRY/RESULTS REPORTING;**405,597**;Dec 17, 1997;Build 3	N	Y	R	0	0	0	4	1	10	1	1	2
ORFSKT	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORFSKT.m	335	14584	17	48	;;3.0;ORDER ENTRY/RESULTS REPORTING;**405,597**;Dec 17, 1997;Build 3	N	Y	R	0	0	0	8	1	28	3	3	5
ORGMRC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORGMRC.m	32	1857	4	5	;;3.0;ORDER ENTRY/RESULTS REPORTING;**608**;Dec 17, 1997;Build 15	N	Y	R	0	0	0	1	1	18	1	0	0
ORGUEM	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORGUEM.m	79	3288	12	2	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	13	0	26	0	3	6
ORGUEM1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORGUEM1.m	31	1779	4	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	0	2	0	2	3	24
ORGUEM2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORGUEM2.m	105	4269	11	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	8	1	15	7	1	6
ORGUEM3	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORGUEM3.m	75	2857	10	5	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	5	1	7	1	2	17
ORHLESC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORHLESC.m	60	2335	4	15	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243**;Dec 17, 1997;Build 242	N	Y	R	0	0	0	2	23	3	101	0	0
ORIMO	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORIMO.m	44	1400	5	3	;;3.0;ORDER ENTRY/RESULTS REPORTING;**187,190,195,215,243,350,424,377**;Dec 17, 1997;Build 582	N	Y	R	4	0	0	3	8	3	8	4	15
ORINDRP	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORINDRP.m	186	7601	22	12	;;3.0;ORDER ENTRY/RESULTS REPORTING;**405**;Dec 17, 1997;Build 212	N	Y	R	0	1	0	10	1	20	1	3	37
ORINQIV	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORINQIV.m	364	14070	22	43	;;3.0;ORDER ENTRY/RESULTS REPORTING;**301,296,337**;DEC 17, 1997;Build 84	N	Y	R	0	0	0	12	3	22	12	4	38
ORKCHK	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK.m	152	6943	3	32	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,94,105,123,232,267,243,280,345,539,405,612**;Dec 17, 1997;Build 3	N	Y	R	1	0	0	14	4	22	12	4	27
ORKCHK2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK2.m	44	1791	3	9	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,123**;Dec 17, 1997	N	Y	R	0	0	0	2	5	3	11	2	6
ORKCHK3	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK3.m	16	587	2	9	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6**;Dec 17, 1997	N	Y	R	0	0	0	2	1	2	2	0	0
ORKCHK4	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK4.m	119	5138	5	20	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,87,94,123,162,190,249,272,345,481**;Dec 17, 1997;Build 3	N	Y	R	0	0	0	6	1	12	2	2	6
ORKCHK5	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK5.m	274	14532	12	30	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,94,123,190,280,357,345,269,382,539,562,405,626**;Dec 17, 1997;Build 19	N	Y	R	0	0	0	16	3	30	4	2	47
ORKCHK6	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKCHK6.m	118	4998	5	14	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,87,94,123,162,190,249,280,272,346,345,269,469,481**;Dec 17, 1997;Build 3	N	Y	R	0	0	0	7	2	13	5	2	6
ORKLR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKLR.m	148	6892	5	28	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,51,92,105,243,331,510**;Dec 17, 1997;Build 11	N	Y	R	0	0	0	11	3	28	12	3	19
ORKLR2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKLR2.m	177	8662	7	21	;;3.0;ORDER ENTRY/RESULTS REPORTING;**510**;Dec 17, 1997;Build 11	N	Y	R	0	0	0	6	1	15	1	4	30
ORKMGR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKMGR.m	159	4852	19	31	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,85,105,401**;Dec 17, 1997;Build 0	N	Y	R	0	48	0	5	0	8	0	1	16
ORKOR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKOR.m	32	1581	4	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,92,105**;Dec 17, 1997	N	Y	R	0	0	0	3	6	5	12	1	4
ORKPS	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKPS.m	279	12685	13	41	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,32,74,94,123,141,190,232,316,272,346,345,382,469**;Dec 17, 1997;Build 0	N	Y	R	0	0	0	22	8	35	21	4	39
ORKPS1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKPS1.m	243	12844	8	17	;;3.0;ORDER ENTRY/RESULTS REPORTING;**232,272,346,352,345,311,402,457,469,481,578,605**;Dec 17, 1997;Build 4	N	Y	R	0	0	0	9	1	10	2	4	60
ORKRA	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKRA.m	72	2939	5	7	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6,92,105**;Dec 17, 1997	N	Y	R	0	0	0	8	5	16	8	4	14
ORKREC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKREC.m	36	1041	6	7	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,85**;Dec 17, 1997	N	Y	R	0	8	0	4	0	4	0	2	2
ORKUTL	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKUTL.m	165	7072	9	41	;;3.0;ORDER ENTRY/RESULTS REPORTING;**6**;Dec 17, 1997	N	Y	R	0	0	0	6	2	14	2	5	11
ORKX32	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKX32.m	16	645	3	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;**32**;Dec 17, 1997	N	Y	R	0	0	0	3	0	3	0	1	6
ORKX3201	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORKX3201.m	24	647	3	17	;;3.0;ORDER ENTRY/RESULTS REPORTING;**32**;Dec 17, 1997	N	Y	R	0	0	0	0	1	0	1	0	0
ORLA1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLA1.m	113	5070	13	8	;;3.0;ORDER ENTRY/RESULTS REPORTING;**11,82,215**;Dec 17, 1997	N	Y	R	0	0	0	9	5	14	15	7	34
ORLA11	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLA11.m	21	1009	4	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;**11**;Dec 17, 1997	N	Y	R	0	0	0	1	1	4	3	2	3
ORLP	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP.m	269	9732	17	74	;;3.0;ORDER ENTRY/RESULTS REPORTING;**47,90,98,243,273,465**;Dec 17, 1997;Build 7	N	Y	R	0	0	0	8	3	17	3	4	23
ORLP0	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP0.m	87	3602	14	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;**11,47**;Dec 17, 1997	N	Y	R	0	0	0	9	3	12	21	2	12
ORLP00	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP00.m	40	2556	5	2	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	7	2	10	3	1	14
ORLP01	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP01.m	156	6016	10	20	;;3.0;ORDER ENTRY/RESULTS REPORTING;**11,47,215**;Dec 17, 1997	N	Y	R	0	0	0	8	1	31	4	4	19
ORLP1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP1.m	199	7222	11	58	;;3.0;ORDER ENTRY/RESULTS REPORTING;**11,63,90,98,273**;Dec 17, 1997;Build 17	N	Y	R	0	0	0	10	3	24	3	3	19
ORLP2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP2.m	185	7980	8	84	;;3.0;ORDER ENTRY/RESULTS REPORTING;**47,98,273**;Dec 17, 1997;Build 17	N	Y	R	0	4	0	10	2	14	2	3	23
ORLP3AC1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3AC1.m	137	5087	4	63	;;3.0;ORDER ENTRY/RESULTS REPORTING;**47**;Dec 17, 1997	N	Y	R	0	0	0	4	1	4	2	2	26
ORLP3AUC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3AUC.m	136	6197	2	53	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,47**;Dec 17, 1997	N	Y	R	0	0	1	1	0	2	0	1	12
ORLP3AUT	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3AUT.m	7	285	2	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9**;Dec 17, 1997	N	Y	R	0	0	1	1	0	1	0	0	0
ORLP3C1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3C1.m	93	5250	5	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9**;Dec 17, 1997	N	Y	R	0	0	0	3	1	53	1	1	4
ORLP3MGR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3MGR.m	199	5181	21	48	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,82,273**;Dec 17, 1997;Build 17	N	Y	R	0	52	0	7	0	13	0	1	1
ORLP3U1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3U1.m	162	5736	9	52	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,63,98**;Dec 17, 1997	N	Y	R	0	14	0	4	0	9	0	3	27
ORLP3U2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3U2.m	211	7457	4	45	;;3.0;ORDER ENTRY/RESULTS REPORTING;**63**;Dec 17, 1997	N	Y	R	0	0	0	5	0	9	0	4	20
ORLP3USR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLP3USR.m	169	4626	21	37	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,82**;Dec 17, 1997	N	Y	R	0	64	0	6	1	10	1	2	2
ORLPAUT0	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPAUT0.m	60	2811	8	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**247**;Dec 17, 1997	N	Y	R	0	0	0	3	1	4	1	2	14
ORLPL	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPL.m	64	3212	8	13	;;3.0;ORDER ENTRY/RESULTS REPORTING;**273**;Dec 17, 1997;Build 17	N	Y	R	0	0	0	7	2	10	2	3	12
ORLPR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPR.m	24	1238	2	3	;;3.0;ORDER ENTRY/RESULTS REPORTING;**9,63,82**;Dec 17, 1997	N	Y	R	0	0	0	5	0	5	0	2	3
ORLPR0	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPR0.m	111	5928	9	8	;;3.0;ORDER ENTRY/RESULTS REPORTING;**47**;Dec 17, 1997	N	Y	R	0	0	0	5	0	6	0	4	20
ORLPREM	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPREM.m	183	4549	8	55	;;3.0;ORDER ENTRY/RESULTS REPORTING;**377,498**;Dec 17, 1997;Build 38	N	Y	R	0	1	0	14	0	20	0	3	23
ORLPREML	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPREML.m	581	14250	33	169	;;3.0;ORDER ENTRY/RESULTS REPORTING;**377**;Dec 17, 1997;Build 582	N	Y	R	0	4	5	12	2	55	5	4	29
ORLPSR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPSR.m	163	8384	24	11	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243**;Dec 17, 1997;Build 242	N	Y	R	0	3	0	7	2	14	32	6	30
ORLPSRA	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPSRA.m	125	9054	9	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243**;Dec 17, 1997;Build 242	N	Y	R	0	0	0	5	1	27	1	4	65
ORLPSRB	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPSRB.m	84	6604	7	2	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243**;Dec 17, 1997;Build 242	N	Y	R	0	0	0	1	1	12	3	1	34
ORLPTU	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPTU.m	108	3497	4	55	;;3.0;ORDER ENTRY/RESULTS REPORTING;**44**;Dec 17, 1997	N	Y	R	0	0	0	2	0	4	0	1	5
ORLPURG	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLPURG.m	13	694	4	1	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	2	0	3	0	2	4
ORLSTVIZ	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORLSTVIZ.m	48	2417	4	22	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243**;Dec 17, 1997;Build 242	N	Y	R	0	4	0	4	0	4	0	1	14
ORM	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORM.m	105	4570	13	14	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,97,141,187,195,434**;Dec 17, 1997;Build 35	N	Y	R	0	0	1	5	9	13	66	5	12
ORMARKER	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMARKER.m	30	871	2	9	;;3.0;ORDER ENTRY/RESULTS REPORTING;**296**;Dec 17, 1997;Build 19	N	Y	R	1	0	0	2	1	3	1	0	0
ORMBLD	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLD.m	175	7387	23	29	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,33,26,45,79,97,133,168,187,190,195,215,350,434**;Dec 17, 1997;Build 35	N	Y	R	0	0	0	16	25	39	73	4	29
ORMBLDFH	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDFH.m	102	4705	12	13	;;3.0;ORDER ENTRY/RESULTS REPORTING;**73,97,215**;Dec 17, 1997	N	Y	R	0	0	0	7	1	19	5	3	8
ORMBLDGM	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDGM.m	48	2306	5	7	;;3.0;ORDER ENTRY/RESULTS REPORTING;**26,68,97,190,195,280,361,350,519**;Dec 17, 1997;Build 36	N	Y	R	0	0	0	6	1	6	1	2	5
ORMBLDLR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDLR.m	93	4752	11	13	;;3.0;ORDER ENTRY/RESULTS REPORTING;**97,190,195,539**;Dec 17, 1997;Build 41	N	Y	R	0	0	0	8	1	12	2	4	26
ORMBLDOR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDOR.m	61	2655	8	10	;;3.0;ORDER ENTRY/RESULTS REPORTING;**97,390,538**;Dec 17, 1997;Build 1	N	Y	R	0	0	0	6	5	25	8	2	7
ORMBLDP1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDP1.m	50	1594	4	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**243,280**;Dec 17, 1997;Build 85	N	Y	R	0	0	0	2	5	5	8	1	1
ORMBLDPS	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDPS.m	234	11303	23	30	;;3.0;ORDER ENTRY/RESULTS REPORTING;**7,38,54,86,97,94,116,129,141,190,195,237,254,243,293,280,266,395,405**;Dec 17, ...	N	Y	R	0	0	0	14	7	34	11	3	34
ORMBLDRA	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDRA.m	66	3110	7	6	;;3.0;ORDER ENTRY/RESULTS REPORTING;**75,97,190,195,243,512**;Dec 17, 1997;Build 2	N	Y	R	0	0	0	7	1	8	1	7	11
ORMBLDSD	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDSD.m	96	3891	10	15	;;3.0;ORDER ENTRY/RESULTS REPORTING;**434,475,377**;Dec 17, 1997;Build 582	N	Y	R	0	0	0	7	1	12	2	4	9
ORMBLDVB	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMBLDVB.m	167	7324	18	29	;;3.0;ORDER ENTRY/RESULTS REPORTING;**212,309**;Dec 17, 1997;Build 26	N	Y	R	0	0	0	14	2	22	3	7	24
ORMEVNT	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMEVNT.m	192	9689	26	22	;;3.0;ORDER ENTRY/RESULTS REPORTING;**24,45,70,79,141,165,177,186,195,278,243,324**;Dec 17, 1997;Build 2	N	Y	R	0	0	6	15	6	29	7	10	59
ORMEVNT1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMEVNT1.m	216	10077	22	34	;;3.0;ORDER ENTRY/RESULTS REPORTING;**141,165,177,186,215,324,538**;Dec 17, 1997;Build 1	N	Y	R	0	0	0	18	5	38	12	11	74
ORMEVNT2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMEVNT2.m	64	3968	6	14	;;3.0;ORDER ENTRY/RESULTS REPORTING;**177,186,195,341**;Dec 17, 1997;Build 3	N	Y	R	0	0	0	6	1	15	2	6	26
ORMFH	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMFH.m	204	8637	28	28	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,73,92,215,243**;Dec 17, 1997;Build 242	N	Y	R	0	0	0	11	0	38	0	3	37
ORMFH1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMFH1.m	63	3281	6	9	;;3.0;ORDER ENTRY/RESULTS REPORTING;**215**;Dec 17, 1997	N	Y	R	0	0	0	5	1	10	2	3	13
ORMFN	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMFN.m	184	8470	18	20	;;3.0;ORDER ENTRY/RESULTS REPORTING;**26,97,94,176,215,243,280,350,471,487,539**;Dec 17, 1997;Build 41	N	Y	R	0	0	1	7	1	18	1	2	44
ORMGMRC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMGMRC.m	162	7505	22	22	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,26,68,92,153,174,195,255,243,280,350,415,519**;Dec 17, 1997;Build 0	N	Y	R	0	0	0	14	0	41	0	4	33
ORMHLREC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMHLREC.m	123	4084	13	27	;;3.0;ORDER ENTRY/RESULTS REPORTING;**212**;Dec 17, 1997;Build 24	N	Y	R	0	0	0	4	0	4	0	4	6
ORMLR	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMLR.m	188	8313	28	22	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,92,153,174,195,243,315**;Dec 17, 1997;Build 0	N	Y	R	0	0	0	12	2	45	3	5	50
ORMLR1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMLR1.m	43	2598	5	2	;;3.0;ORDER ENTRY/RESULTS REPORTING;;Dec 17, 1997	N	Y	R	0	0	0	7	1	10	1	4	16
ORMLR4	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMLR4.m	10	231	2	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**315**;Dec 17, 1997;Build 20	N	Y	R	0	0	0	0	0	0	0	1	1
ORMORG	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMORG.m	48	1889	8	7	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,79,141**;Dec 17, 1997	N	Y	R	0	0	0	2	1	9	1	2	11
ORMPS	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMPS.m	249	10525	41	36	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,54,62,86,92,94,116,138,152,141,165,149,213,195,243,306,350,480,609**;Dec 17, ...	N	Y	R	0	0	0	16	4	50	11	4	62
ORMPS1	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMPS1.m	184	10902	14	4	;;3.0;ORDER ENTRY/RESULTS REPORTING;**86,92,94,116,134,152,158,149,190,195,215,265,275,243,280,350,382,397,413,405**;...	N	Y	R	0	0	0	9	5	64	6	4	35
ORMPS2	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMPS2.m	180	8624	18	20	;;3.0;ORDER ENTRY/RESULTS REPORTING;**94,116,129,134,186,190,195,215,265,243,280,363,350,462,413,405,577,602,604**;De...	N	Y	R	0	0	0	9	5	33	40	4	40
ORMPS3	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMPS3.m	138	6635	14	18	;;3.0;ORDER ENTRY/RESULTS REPORTING;**213,243,413,547,405**;Dec 17, 1997;Build 212	N	Y	R	0	0	0	8	4	23	23	3	49
ORMRA	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMRA.m	183	8723	25	30	;;3.0;ORDER ENTRY/RESULTS REPORTING;**3,53,92,110,136,153,174,195,228,243,296**;Dec 17, 1997;Build 0	N	Y	R	0	0	0	14	0	44	0	6	41
ORMSD	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMSD.m	286	10225	31	70	;;3.0;ORDER ENTRY/RESULTS REPORTING;**434,475,483**;Dec 17, 1997;Build 45	N	Y	R	0	0	0	12	1	30	1	3	32
ORMTIM01	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMTIM01.m	93	3447	5	29	;;3.0;ORDER ENTRY/RESULTS REPORTING;**31,40,190,232**;Dec 17, 1997;Build 19	N	Y	R	0	0	0	8	1	13	1	3	33
ORMTIM02	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMTIM02.m	96	4149	8	16	;;3.0;ORDER ENTRY/RESULTS REPORTING;**253,243,371**;Dec 17, 1997;Build 9	N	Y	R	0	0	0	6	1	9	1	4	17
ORMTIME	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMTIME.m	84	2545	9	25	;;3.0;ORDER ENTRY/RESULTS REPORTING;**40,253,243,377,571,405**;Dec 17, 1997;Build 212	N	Y	R	0	4	0	11	1	14	1	3	7
ORMTIMST	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMTIMST.m	116	3750	13	15	;;3.0;ORDER ENTRY/RESULTS REPORTING;**253**;Dec 17, 1997	N	Y	R	0	0	0	3	0	6	0	1	2
ORMVBEC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORMVBEC.m	141	5441	18	19	;;3.0;ORDER ENTRY/RESULTS REPORTING;**212,309,332,405**;Dec 17, 1997;Build 212	N	Y	R	0	0	0	11	2	27	3	2	25
ORNEWPERS	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORNEWPERS.m	152	12845	20	35	;;3.0;ORDER ENTRY/RESULTS REPORTING;**596,609**;Dec 17, 1997;Build 23	N	Y	R	0	3	0	12	3	27	3	4	15
ORNORC	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/ORNORC.m	277	13947	16	22	;;3.0;ORDER ENTRY/RESULTS REPORTING;**377,588**;Dec 17, 1997;Build 29	N	Y	R	1	3	0	14	5	51	8	5	18
OROCAPI	Order Entry Results Reporting	/opt/VistA-M/Packages/Order Entry Results Reporting/Routines/OROCAPI.m	34	991	4	9	;;3.0;ORDER ENTRY/RESULTS REPORTING;**272**;Dec 17, 1997;Build 53	N	Y	R	0	0	0	1	2	3	6	0	0
