caller_routine	caller_package	callee_tag	callee_routine	kind	ref_count
A1AJASN	Albany OIFO		XMD	do	1
A1AJASN	Albany OIFO	YX	%DTC	do	1
A1AT2	Albany OIFO		%ZIS	do	1
A1AT2	Albany OIFO	CURRENT	%ZIS	do	1
A1AT3	Albany OIFO		%ZIS	do	1
A1AT3	Albany OIFO	CURRENT	%ZIS	do	1
A1ATRAT	Albany OIFO	EN1	DIP	do	1
A1ATRAT2	Albany OIFO	EN1	DIP	do	1
A1ATSUM	Albany OIFO	EN1	DIP	do	1
A1ATSUM2	Albany OIFO	EN1	DIP	do	1
A1AVLABL	Albany OIFO		%ZIS	do	1
A1AVLABL	Albany OIFO	YN	DICN	do	1
A1AVPATC	Albany OIFO		%ZIS	do	1
A1AVPATC	Albany OIFO		%ZISC	do	1
A1AVPATC	Albany OIFO		%ZTLOAD	do	1
A1AVSRCH	Albany OIFO		%ZIS	do	1
A1AVSRCH	Albany OIFO		%ZISC	do	1
A1AVSRCH	Albany OIFO		DIC	do	1
A1AXAC	Ext Rev Track	EN1	DIP	do	3
A1AXACD	Ext Rev Track		DIWP	do	1
A1AXACD	Ext Rev Track	A	DIWW	do	1
A1AXACF	Ext Rev Track		DIWP	do	1
A1AXACF	Ext Rev Track	A	DIWW	do	1
A1AXACO	Ext Rev Track		DIWP	do	1
A1AXACO	Ext Rev Track	A	DIWW	do	1
A1AXAPCO	Ext Rev Track		XMD	do	1
A1AXAPCO	Ext Rev Track	TKL1	A1AXAPRD	do	2
A1AXAPRD	Ext Rev Track		XMD	do	1
A1AXCAT	Ext Rev Track		%ZIS	do	1
A1AXCAT	Ext Rev Track		%ZTLOAD	do	1
A1AXCAT	Ext Rev Track		A1AXCAT1	do	2
A1AXCAT	Ext Rev Track		A1AXCTS	goto	1
A1AXCAT	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXCAT	Ext Rev Track	OPT	A1AXUTL	do	1
A1AXCAT1	Ext Rev Track		A1AXCAT2	do	1
A1AXCAT2	Ext Rev Track	%CDS	%H	do	1
A1AXCN	Ext Rev Track		%ZIS	do	1
A1AXCN	Ext Rev Track		%ZTLOAD	do	1
A1AXCN	Ext Rev Track		A1AXCNST	do	1
A1AXCN	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXCN	Ext Rev Track	FXST	A1AXCNP2	do	1
A1AXCN	Ext Rev Track	HD	A1AXCNP1	do	2
A1AXCN	Ext Rev Track	SHD	A1AXCNP2	do	1
A1AXCN	Ext Rev Track	THD	A1AXCNP1	do	1
A1AXCNP1	Ext Rev Track	%CDS	%H	do	1
A1AXCNP2	Ext Rev Track	%CDS	%H	do	1
A1AXCRRD	Ext Rev Track		XMD	do	1
A1AXCRST	Ext Rev Track		XMD	do	1
A1AXCRST	Ext Rev Track	TKL	A1AXCRRD	do	1
A1AXCTS	Ext Rev Track		%ZIS	do	1
A1AXCTS	Ext Rev Track		%ZTLOAD	do	1
A1AXCTS	Ext Rev Track		A1AXCTS1	do	1
A1AXCTS	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXCTS1	Ext Rev Track		A1AXCTS2	do	1
A1AXCTS2	Ext Rev Track	%CDS	%H	do	1
A1AXED	Ext Rev Track		DIC	do	2
A1AXED	Ext Rev Track		DIE	do	1
A1AXEDAC	Ext Rev Track		DIC	do	2
A1AXEDAC	Ext Rev Track		DIE	do	1
A1AXEDAP	Ext Rev Track		DIC	do	2
A1AXEDAP	Ext Rev Track		DIE	do	1
A1AXEDIT	Ext Rev Track		DIC	do	3
A1AXEDIT	Ext Rev Track		DIE	do	1
A1AXEDIT	Ext Rev Track	DICW	A1AXUTL	do	1
A1AXEDIT	Ext Rev Track	RD	A1AXREC2	do	1
A1AXEDQK	Ext Rev Track		DIC	do	5
A1AXEDQK	Ext Rev Track		DIE	do	1
A1AXEDQK	Ext Rev Track	DICW	A1AXUTL	do	1
A1AXEDRD	Ext Rev Track		DIC	do	4
A1AXEDRD	Ext Rev Track		DIE	do	1
A1AXEDRD	Ext Rev Track	DICW	A1AXUTL	do	1
A1AXFS	Ext Rev Track		%ZIS	do	1
A1AXFS	Ext Rev Track		%ZTLOAD	do	1
A1AXFS	Ext Rev Track		A1AXFS1	do	2
A1AXFS	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXFS	Ext Rev Track	OPT	A1AXUTL	do	1
A1AXFS1	Ext Rev Track		A1AXFS2	do	1
A1AXFS2	Ext Rev Track	%CDS	%H	do	1
A1AXFS2	Ext Rev Track	FLAG	A1AXUTL	do	1
A1AXFSS	Ext Rev Track		%ZIS	do	1
A1AXFSS	Ext Rev Track		%ZTLOAD	do	1
A1AXFSS	Ext Rev Track		A1AXFS	do	1
A1AXFSS	Ext Rev Track		A1AXFSS1	do	2
A1AXFSS	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXFSS1	Ext Rev Track		A1AXFSS2	do	1
A1AXFSS2	Ext Rev Track	%CDS	%H	do	1
A1AXFSS2	Ext Rev Track	FLAG	A1AXUTL	do	1
A1AXGACO	Ext Rev Track		DIC	do	4
A1AXGACO	Ext Rev Track	ENCO	A1AXAPCO	do	1
A1AXGACO	Ext Rev Track	ENST	A1AXAPCO	do	1
A1AXGACO	Ext Rev Track	YN	DICN	do	2
A1AXGARD	Ext Rev Track		DIC	do	4
A1AXGARD	Ext Rev Track	ENRD	A1AXAPRD	do	1
A1AXGARD	Ext Rev Track	ENST	A1AXAPRD	do	1
A1AXGARD	Ext Rev Track	YN	DICN	do	2
A1AXPL	Ext Rev Track		%ZIS	do	1
A1AXPL	Ext Rev Track		%ZTLOAD	do	1
A1AXPL	Ext Rev Track		A1AXPL1	do	1
A1AXPL	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXPL	Ext Rev Track	CLOSE1	A1AXUTL	do	1
A1AXPL1	Ext Rev Track		A1AXPL2	do	1
A1AXPL2	Ext Rev Track	%CDS	%H	do	1
A1AXPOST	Ext Rev Track		DIE	do	1
A1AXPOST	Ext Rev Track	IXALL	DIK	do	1
A1AXPQ	Ext Rev Track		A1AXPQ1	goto	1
A1AXPQ	Ext Rev Track		DIWP	do	3
A1AXPQ	Ext Rev Track	A	DIWW	do	3
A1AXPQ	Ext Rev Track	A1R	A1AXPQ1	goto	1
A1AXPQ	Ext Rev Track	A2R	A1AXPQ1	goto	1
A1AXPQ	Ext Rev Track	A3R	A1AXPQ1	goto	1
A1AXPQ1	Ext Rev Track		DIWP	do	2
A1AXPQ1	Ext Rev Track	A	DIWW	do	2
A1AXRA	Ext Rev Track	EN1	DIP	do	3
A1AXRAD	Ext Rev Track		DIWP	do	2
A1AXRAD	Ext Rev Track	A	DIWW	do	1
A1AXRAD	Ext Rev Track	NX	DIWW	do	1
A1AXRAO	Ext Rev Track		DIWP	do	2
A1AXRAO	Ext Rev Track	A	DIWW	do	1
A1AXRAO	Ext Rev Track	NX	DIWW	do	1
A1AXREC1	Ext Rev Track		%ZIS	do	1
A1AXREC1	Ext Rev Track		%ZTLOAD	do	1
A1AXREC1	Ext Rev Track		A1AXREC2	goto	1
A1AXREC1	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXREL	Ext Rev Track		DIC	do	1
A1AXREL	Ext Rev Track		DIE	do	1
A1AXREL	Ext Rev Track	DICW	A1AXUTL	do	1
A1AXRL	Ext Rev Track		%DT	do	2
A1AXRL	Ext Rev Track		%ZIS	do	1
A1AXRL	Ext Rev Track		%ZTLOAD	do	1
A1AXRL	Ext Rev Track		A1AXRL1	do	1
A1AXRL	Ext Rev Track	CLOSE	A1AXUTL	do	1
A1AXRL	Ext Rev Track	OPT	A1AXUTL	do	1
A1AXRL1	Ext Rev Track		A1AXRL2	do	1
A1AXRL2	Ext Rev Track	%CDS	%H	do	1
A1AXRL2	Ext Rev Track	DATES	A1AXUTL	do	1
A1AXSEC	Ext Rev Track	H	XUS	do	3
A1AXSU	Ext Rev Track	EN1	DIP	do	3
A1AXSUP	Ext Rev Track		%D	do	1
A1AXSUP	Ext Rev Track		DIWP	do	1
A1AXSUP	Ext Rev Track	A	DIWW	do	1
A1AXTAR	Ext Rev Track		%DT	do	2
A1AXTAR	Ext Rev Track		%ZIS	do	1
A1AXTAR	Ext Rev Track		%ZTLOAD	do	1
A1AXTAR	Ext Rev Track		DIC	do	1
A1AXTAR	Ext Rev Track	CLOSE	A1AXUTL	do	2
A1AXTAR	Ext Rev Track	WAIT	A1AXUTL	do	1
A1AXTAR	Ext Rev Track	YN	DICN	do	1
A1AXTAR1	Ext Rev Track	%CDS	%H	do	1
A1AXTAR1	Ext Rev Track	TDATES	A1AXUTL	do	1
A1AXTAR1	Ext Rev Track	WAIT	A1AXUTL	do	1
A1AXTAR2	Ext Rev Track	%CDS	%H	do	1
A1AXTAR2	Ext Rev Track	TDATES	A1AXUTL	do	1
A1AXTAR2	Ext Rev Track	WAIT	A1AXUTL	do	1
A1AXTAR3	Ext Rev Track		%DT	do	2
A1AXTAR3	Ext Rev Track		%ZIS	do	1
A1AXTAR3	Ext Rev Track		%ZTLOAD	do	1
A1AXTAR3	Ext Rev Track		DIC	do	1
A1AXTAR3	Ext Rev Track	BOTTOM	A1AXTAR1	do	4
A1AXTAR3	Ext Rev Track	CLOSE	A1AXUTL	do	2
A1AXTAR3	Ext Rev Track	YN	DICN	do	1
A1AXTKRD	Ext Rev Track		XMD	do	1
A1AXTKST	Ext Rev Track		XMD	do	1
A1AXUTL	Ext Rev Track		%ZIS	do	1
A1AXUTL	Ext Rev Track	H	XUS	goto	1
A1B2ADM	ODS		DIC	do	1
A1B2ADM	ODS		DIE	do	1
A1B2ADM	ODS	ADM	DGPMVODS	do	1
A1B2ADM	ODS	EN	DGPMUTL	do	1
A1B2ADM	ODS	ON	A1B2UTL	do	1
A1B2ADM	ODS	UPD	A1B2XFR	do	1
A1B2ADM	ODS	YN	DICN	do	1
A1B2BGJ	ODS		%ZTLOAD	do	1
A1B2BGJ	ODS		DIE	do	2
A1B2BGJ	ODS	KILL	%ZTLOAD	do	1
A1B2BGJ	ODS	ST	A1B2T1	do	1
A1B2CD	ODS		DIC	do	2
A1B2CD	ODS		DIE17	goto	1
A1B2CD	ODS	E	DIE0	do	3
A1B2CD	ODS	F	DIE17	do	1
A1B2CD	ODS	M	DIE17	goto	1
A1B2CD	ODS	N	DIE17	goto	2
A1B2CD	ODS	QY	DIE1	goto	3
A1B2CD	ODS	RW	DIR2	goto	1
A1B2CD	ODS	Z	DIE17	goto	1
A1B2CD	ODS	Z	DIE2	goto	1
A1B2CP	ODS		%DT	do	1
A1B2CP	ODS		DIC	do	2
A1B2CP	ODS		DIE17	goto	1
A1B2CP	ODS	E	DIE0	do	3
A1B2CP	ODS	F	DIE17	do	1
A1B2CP	ODS	M	DIE17	goto	1
A1B2CP	ODS	N	DIE17	goto	2
A1B2CP	ODS	QY	DIE1	goto	3
A1B2CP	ODS	RW	DIR2	goto	1
A1B2CP	ODS	Z	DIE17	goto	1
A1B2CP	ODS	Z	DIE2	goto	1
A1B2CS	ODS		DIC	do	2
A1B2CS	ODS		DIE17	goto	1
A1B2CS	ODS	E	DIE0	do	3
A1B2CS	ODS	F	DIE17	do	1
A1B2CS	ODS	M	DIE17	goto	1
A1B2CS	ODS	N	DIE17	goto	2
A1B2CS	ODS	QY	DIE1	goto	3
A1B2CS	ODS	RW	DIR2	goto	1
A1B2CS	ODS	Z	DIE17	goto	1
A1B2CS	ODS	Z	DIE2	goto	1
A1B2MAIN	ODS		A1B2MSP	do	1
A1B2MAIN	ODS		DIC	do	1
A1B2MAIN	ODS		DIE	do	5
A1B2MAIN	ODS	ADD	A1B2UTL	do	2
A1B2MAIN	ODS	ADM	A1B2MUT	do	1
A1B2MAIN	ODS	DICDR1	A1B2MUT	do	1
A1B2MAIN	ODS	FAC	A1B2UTL	do	2
A1B2MAIN	ODS	ON	A1B2UTL	do	1
A1B2MSP	ODS		%DTC	do	1
A1B2MSP	ODS		DIE	do	1
A1B2MSP	ODS	ADD	A1B2UTL	do	1
A1B2MUT	ODS		A1B2CO	do	1
A1B2MUT	ODS		A1B2COH	do	1
A1B2MUT	ODS		DIC	do	2
A1B2MUT	ODS		DIE	do	2
A1B2MUT	ODS	DIS	A1B2UTL	do	1
A1B2MUT	ODS	EN1	DIP	do	1
A1B2MUT	ODS	FAC	A1B2UTL	do	3
A1B2MUT	ODS	HOME	%ZIS	do	1
A1B2MUT1	ODS		A1B2CT	do	1
A1B2MUT1	ODS		DIE	do	1
A1B2MUT1	ODS		DIR	do	1
A1B2MUT1	ODS	ADM	A1B2UTL	do	1
A1B2MUT1	ODS	PT1	DGYZODS	do	1
A1B2NTEG	ODS	NOW	%DTC	do	2
A1B2OLC	ODS		DIC	do	1
A1B2OLC	ODS	DIS	A1B2UTL	do	4
A1B2OLC	ODS	DT	DICRW	do	1
A1B2OLC	ODS	EN1	DIP	do	4
A1B2OLC	ODS	IXALL	DIK	do	1
A1B2OSR	ODS		%DT	do	2
A1B2OSR	ODS		%ZIS	do	1
A1B2OSR	ODS		%ZTLOAD	do	1
A1B2OSR	ODS		A1B2OSR1	do	1
A1B2OSR	ODS	HOME	%ZIS	do	1
A1B2OSR2	ODS		DIR	do	1
A1B2OSR2	ODS	D	DIQ	do	3
A1B2OSR3	ODS	HDR	A1B2OSR2	do	1
A1B2OSR3	ODS	LINE	A1B2OSR2	do	11
A1B2OSR4	ODS		%DT	do	2
A1B2OSR4	ODS		%ZIS	do	1
A1B2OSR4	ODS		%ZTLOAD	do	1
A1B2OSR4	ODS		A1B2OSR1	do	1
A1B2OSR4	ODS		A1B2OSR2	do	1
A1B2OSR4	ODS		A1B2OSR3	do	1
A1B2OSR4	ODS		DIC	do	1
A1B2OSR4	ODS		DIR	do	1
A1B2OSR4	ODS	D	DIQ	do	1
A1B2OSR4	ODS	HOME	%ZIS	do	1
A1B2OSR4	ODS	RPRT	A1B2OSR2	do	1
A1B2PRE	ODS	EN	DIU2	do	1
A1B2PST	ODS		DIC	do	3
A1B2PST	ODS	EN	DIEZ	do	1
A1B2PST	ODS	YN	DICN	do	1
A1B2Q	ODS		%DTC	do	1
A1B2Q	ODS		DIC	do	1
A1B2Q	ODS		DIR	do	1
A1B2Q	ODS	DD	%DT	do	1
A1B2Q	ODS	DT	DIO2	do	3
A1B2Q	ODS	HOME	%ZIS	do	1
A1B2Q1	ODS		%ZIS	do	1
A1B2Q1	ODS		%ZTLOAD	do	1
A1B2Q1	ODS		DIR	do	1
A1B2Q1	ODS	DIS	A1B2UTL	do	3
A1B2Q1	ODS	HOME	%ZIS	do	1
A1B2STAT	ODS		DIR	do	1
A1B2STAT	ODS	DT	DIQ	do	2
A1B2STAT	ODS	HOME	%ZIS	do	1
A1B2SUP	ODS		A1B2STAT	do	1
A1B2SUP	ODS		DIC	do	1
A1B2SUP	ODS		DIE	do	3
A1B2SUP	ODS		DIR	do	1
A1B2SUP	ODS	BOS	A1B2PST	do	1
A1B2SUP	ODS	DT	DICRW	do	1
A1B2SUP	ODS	FAC	A1B2UTL	do	1
A1B2SUP	ODS	IXALL	DIK	do	1
A1B2SUP	ODS	QUEUE	A1B2BGJ	do	1
A1B2T1	ODS		A1B2T2	do	1
A1B2T1	ODS	EN	DIQ1	do	6
A1B2T1	ODS	FAC	A1B2UTL	do	1
A1B2T1	ODS	NADA	A1B2T2	do	1
A1B2T2	ODS		%DT	do	1
A1B2T2	ODS		DIE	do	2
A1B2T3	ODS	ADM1	A1B2T1	do	1
A1B2T3	ODS	EN	DIQ1	do	3
A1B2T3	ODS	PAT	A1B2T1	do	1
A1B2T4	ODS		DIE	do	1
A1B2T4	ODS	ENT1	XMD	do	1
A1B2T4	ODS	FILE	DICN	do	1
A1B2T4	ODS	NOW	%DTC	do	1
A1B2T4	ODS	WHO	XMA21	do	1
A1B2UTL	ODS		DIE	do	1
A1B2UTL	ODS	FILE	DICN	do	1
A1B2XFR	ODS	ON	A1B2UTL	do	1
A1BFCHK1	A1BF Response Time		%GUCI	do	1
A1BFCHK1	A1BF Response Time		XUSHSH	do	2
A1BFCHK1	A1BF Response Time	DE	XUSHSHP	do	2
A1BFCHK1	A1BF Response Time	EN	A1BFMSG1	do	1
A1BFEX1	A1BF Response Time		%DT	do	1
A1BFEX1	A1BF Response Time		A1BFEX0	do	1
A1BFEX1	A1BF Response Time		XMD	do	1
A1BFEX1	A1BF Response Time	DD	%DT	do	2
A1BFEX1	A1BF Response Time	EN	A1BFEX2	do	1
A1BFEX1	A1BF Response Time	EN	A1BFEX3	do	1
A1BFEX1	A1BF Response Time	SEND	A1BFEX2	do	1
A1BFEX2	A1BF Response Time		DIE	do	1
A1BFEX2	A1BF Response Time		XMD	do	1
A1BFEX2	A1BF Response Time	DD	%DT	do	1
A1BFJOBR	A1BF Response Time	DELET	A1BFLOG3	do	2
A1BFJOBR	A1BF Response Time	EN	A1BFLOG1	job	1
A1BFLOG1	A1BF Response Time		%ACTJOB	do	1
A1BFLOG1	A1BF Response Time		%GUCI	do	1
A1BFLOG1	A1BF Response Time		%ZIS	do	1
A1BFLOG1	A1BF Response Time		A1BFDEVU	do	1
A1BFLOG1	A1BF Response Time	DBREAD	A1BFDBWR	do	1
A1BFLOG1	A1BF Response Time	DBWRITE	A1BFDBWR	do	1
A1BFLOG1	A1BF Response Time	DE	XUSHSHP	do	2
A1BFLOG1	A1BF Response Time	DELET	A1BFLOG3	do	2
A1BFLOG1	A1BF Response Time	EN	A1BFCHK1	do	1
A1BFLOG1	A1BF Response Time	EN	A1BFLOG2	do	1
A1BFLOG1	A1BF Response Time	EN	A1BFMSG1	do	2
A1BFLOG1	A1BF Response Time	USERLOG	A1BFDBWR	do	1
A1BFLOG1	A1BF Response Time	YMD	%DTC	do	2
A1BFLOG2	A1BF Response Time		DIC	do	2
A1BFLOG2	A1BF Response Time		DIE	do	1
A1BFLOG2	A1BF Response Time	DBREAD	A1BFDBWR	do	1
A1BFLOG2	A1BF Response Time	DBWRITE	A1BFDBWR	do	1
A1BFLOG2	A1BF Response Time	DD	%DT	do	1
A1BFLOG2	A1BF Response Time	EN	A1BFMSG1	do	3
A1BFLOG2	A1BF Response Time	H	%DTC	do	2
A1BFLOG2	A1BF Response Time	USERLOG	A1BFDBWR	do	1
A1BFMAI0	A1BF Response Time		XMD	do	1
A1BFMAI0	A1BF Response Time	C	%DTC	do	1
A1BFMAI0	A1BF Response Time	DD	%DT	do	2
A1BFMAI0	A1BF Response Time	EN	A1BFMAI1	do	1
A1BFMAI0	A1BF Response Time	H	%DTC	do	2
A1BFMAI0	A1BF Response Time	NOW	%DTC	do	1
A1BFMAI1	A1BF Response Time	DD	%DT	do	2
A1BFMAI1	A1BF Response Time	SENDFAR	A1BFMAI2	do	1
A1BFMAI1	A1BF Response Time	SENDLOC	A1BFMAI2	do	1
A1BFMAI2	A1BF Response Time		XMD	do	3
A1BFMSG1	A1BF Response Time	EN	A1BFMSG2	do	2
A1BFMSG1	A1BF Response Time	H	%DTC	do	1
A1BFMSG1	A1BF Response Time	NOW	%DTC	do	1
A1BFMSG2	A1BF Response Time		DIE	do	1
A1BFMSG2	A1BF Response Time		XMD	do	1
A1BFMSG2	A1BF Response Time	YMD	%DTC	do	1
A1BFSRV0	A1BF Response Time		%DT	do	1
A1BFSRV0	A1BF Response Time		DIC	do	2
A1BFSRV0	A1BF Response Time		DIE	do	1
A1BFSRV0	A1BF Response Time		XMD	do	1
A1BFTRR1	A1BF Response Time		%DT	do	1
A1BFTRR1	A1BF Response Time		%DTC	do	1
A1BFTRR1	A1BF Response Time		%ZIS	do	1
A1BFTRR1	A1BF Response Time		%ZTLOAD	do	1
A1BFTRR1	A1BF Response Time		DIR	do	3
A1BFTRR1	A1BF Response Time	C	%DTC	do	1
A1BFTRR1	A1BF Response Time	DAILY	A1BFTRR2	do	2
A1BFTRR1	A1BF Response Time	DD	%DT	do	3
A1BFTRR1	A1BF Response Time	EN	A1BFTRR6	do	1
A1BFTRR1	A1BF Response Time	EN	A1BFTRR9	do	1
A1BFTRR1	A1BF Response Time	H	%DTC	do	2
A1BFTRR1	A1BF Response Time	HOME	%ZIS	do	1
A1BFTRR1	A1BF Response Time	WEEKLY	A1BFTRR3	do	2
A1BFTRR6	A1BF Response Time		%ZISC	do	1
A1BFTRR6	A1BF Response Time	FINTOT	A1BFTRR7	do	1
A1BFTRR6	A1BF Response Time	LAST	A1BFTRR7	do	1
A1BFTRR6	A1BF Response Time	WEEKLY	A1BFTRR3	do	1
A1BFTRR9	A1BF Response Time		%DTC	do	1
A1BFTRR9	A1BF Response Time	C	%DTC	do	2
A1BFTRR9	A1BF Response Time	DW	%DTC	do	1
A1BFVER	A1BF Response Time		XUSHSH	do	2
A1BGCLN	Albany OIFO		DIK	do	2
A1BGPOST	Albany OIFO		XMD	do	1
A1BGPOST	Albany OIFO	DD	%DT	do	1
A1BGPOST	Albany OIFO	FILE	DICN	do	1
A1BGPOST	Albany OIFO	IX1	DIK	do	1
A1BGPOST	Albany OIFO	PRIM	VASITE	func	1
A1BGS	Albany OIFO		XMD	do	2
A1BGS	Albany OIFO	DT	DICRW	do	1
A1BGS	Albany OIFO	KVA	VADPT	do	1
A1BGS	Albany OIFO	NOW	%DTC	do	3
A1BGS	Albany OIFO	SITE	VASITE	func	1
A1BHLDRS	Albany OIFO		%ZIS	do	1
A1BHLDRS	Albany OIFO		DIE	do	5
A1BHLDRS	Albany OIFO		DIK	do	1
A1BHLDRS	Albany OIFO		DIR	do	1
A1BHLDRS	Albany OIFO		XMD	do	1
A1BHLDRS	Albany OIFO	FILE	DICN	do	1
A1BHLDRS	Albany OIFO	YX	%DTC	do	1
A1BHRESO	Albany OIFO		DIC	do	1
A1BHRESO	Albany OIFO		DIE	do	4
A1BHRESO	Albany OIFO		XMD	do	1
A1BHSER1	Albany OIFO	NOW	%DTC	do	1
A1BHSERV	Albany OIFO	FILE	DICN	do	1
A1BHSERV	Albany OIFO	NOW	%DTC	do	1
A1BM1	MCCR Backbilling		DGINPW	do	1
A1BM1	MCCR Backbilling		DGPMLOS	do	1
A1BM1	MCCR Backbilling		DIK	do	1
A1BM1	MCCR Backbilling	BULL	A1BMUTL	do	1
A1BM1	MCCR Backbilling	FILE	DICN	do	1
A1BM1	MCCR Backbilling	NOW	%DTC	do	1
A1BMCRP	MCCR Backbilling		%DT	do	1
A1BMCRP	MCCR Backbilling	YN	DICN	do	1
A1BMCRP	MCCR Backbilling	ZIS	DGUTQ	do	1
A1BTRCLN	Albany OIFO		DIE	do	1
A1BTRCLN	Albany OIFO		DIK	do	3
A1BULOOK	Albany OIFO		%DT	do	1
A1BULOOK	Albany OIFO		A1BUJOB	job	2
A1BULOOK	Albany OIFO		XMD	do	1
A1BULOOK	Albany OIFO	DW	%DTC	do	1
A1CB1	Albany OIFO	YMD	%DTC	do	2
A1CB1	Albany OIFO	YX	%DTC	do	2
A1CBBACK	Albany OIFO	YMD	%DTC	do	2
A1CBCLN	Albany OIFO		%DT	do	2
A1CBCLN	Albany OIFO		%ZIS	do	1
A1CBCNT	Albany OIFO		%DT	do	2
A1CBCNT	Albany OIFO		%ZIS	do	1
A1CBD	Albany OIFO		%DT	do	2
A1CBD	Albany OIFO		%DTC	do	1
A1CBD	Albany OIFO		%ZIS	do	2
A1CBD	Albany OIFO		%ZISC	do	1
A1CBD	Albany OIFO	DD	%DT	do	2
A1CBD	Albany OIFO	LINE	A1CBRPT	do	1
A1CBD	Albany OIFO	NODE	A1CBRPT	do	1
A1CBD	Albany OIFO	YMD	%DTC	do	2
A1CBD1	Albany OIFO		%DT	do	2
A1CBD1	Albany OIFO		%ZIS	do	2
A1CBD1	Albany OIFO	HEAD	A1CBD	do	1
A1CBD1	Albany OIFO	LINE	A1CBRPT	do	1
A1CBD1	Albany OIFO	NODE	A1CBRPT	do	1
A1CBD1	Albany OIFO	NODES	A1CBD	do	1
A1CBDESC	Albany OIFO		%DT	do	2
A1CBDESC	Albany OIFO		%ZIS	do	2
A1CBDESC	Albany OIFO	HEAD	A1CBRPT	do	1
A1CBDESC	Albany OIFO	LINE	A1CBRPT	do	1
A1CBDESC	Albany OIFO	NODE	A1CBRPT	do	1
A1CBDESC	Albany OIFO	TIME	A1CBRPT	do	1
A1CBLABL	Albany OIFO		%DT	do	2
A1CBLABL	Albany OIFO		%ZIS	do	2
A1CBLABL	Albany OIFO	HEAD	A1CBRPT	do	1
A1CBLABL	Albany OIFO	LINE	A1CBRPT	do	1
A1CBLABL	Albany OIFO	NODE	A1CBRPT	do	1
A1CBLABL	Albany OIFO	TIME	A1CBRPT	do	1
A1CBRPT	Albany OIFO		%ZIS	do	2
A1CBRPT	Albany OIFO		%ZISC	do	1
A1CBRPT	Albany OIFO	YMD	%DTC	do	1
A1CBRPT	Albany OIFO	YX	%DTC	do	4
A1CBRPT1	Albany OIFO		%DT	do	1
A1CBRPT1	Albany OIFO		%ZIS	do	2
A1CBRPT1	Albany OIFO		%ZISC	do	1
A1CBRPT1	Albany OIFO	YMD	%DTC	do	1
A1CBRPT1	Albany OIFO	YX	%DTC	do	4
A1CBSET	Albany OIFO	YMD	%DTC	do	2
A1CBTRND	Albany OIFO		%DT	do	2
A1CBTRND	Albany OIFO		%ZIS	do	2
A1CBTRND	Albany OIFO		%ZISC	do	1
A1CBTRND	Albany OIFO	DD	%DT	do	2
A1CGCMP	Albany OIFO		%DT	do	1
A1CGCMP	Albany OIFO		%ZIS	do	1
A1CGCMP	Albany OIFO		%ZTLOAD	do	1
A1CGCMP	Albany OIFO		A1CGCMP1	do	1
A1CGCMP	Albany OIFO		A1CGCMP2	do	1
A1CGCMP	Albany OIFO		A1CGCMP3	do	1
A1CGCMP	Albany OIFO		DIC	do	3
A1CGCMP	Albany OIFO	DQ	DICQ	do	1
A1CGCMP	Albany OIFO	PRINT	A1CGCMP2	do	1
A1CGCMP	Albany OIFO	UCI	A1CGCMP1	do	1
A1CGCMP	Albany OIFO	YN	DICN	do	2
A1CGCMP1	Albany OIFO	NOW	%DTC	do	3
A1CGCMP2	Albany OIFO	LOOP	A1CGCMP1	do	1
A1CGCMP2	Albany OIFO	NOW	%DTC	do	2
A1CHASK	Albany OIFO	IN	DGHELP	do	1
A1CHASK	Albany OIFO	LO	DGUTL	do	1
A1CHASK	Albany OIFO	YN	DICN	do	1
A1CHIP1	Albany OIFO		%DT	do	3
A1CHIP1	Albany OIFO		A1CHIP2	do	1
A1CHIP1	Albany OIFO	ET	A1CHUTL	do	1
A1CHIP1	Albany OIFO	G1	A1CHUTL	do	1
A1CHIP1	Albany OIFO	LO	DGUTL	do	1
A1CHIP1	Albany OIFO	T1	A1CHUTL	do	1
A1CHIP1	Albany OIFO	ZIS	DGUTL	do	1
A1CHIP2	Albany OIFO		%DT	do	1
A1CHIP2	Albany OIFO		A1CHISM	do	1
A1CHIP2	Albany OIFO	ET	A1CHUTL	do	1
A1CHIP2	Albany OIFO	TOTI	A1CHTOT	do	1
A1CHISM	Albany OIFO	TOT	A1CHOSM1	do	1
A1CHOP1	Albany OIFO		%DT	do	2
A1CHOP1	Albany OIFO	LO	DGUTL	do	1
A1CHOP1	Albany OIFO	T0	A1CHUTL	do	1
A1CHOP1	Albany OIFO	ZIS	DGUTL	do	1
A1CHOP2	Albany OIFO		%DT	do	1
A1CHOP2	Albany OIFO		A1CHOSM	do	1
A1CHOP2	Albany OIFO	ET	A1CHUTL	do	1
A1CHOSM	Albany OIFO	TOT	A1CHOSM1	do	1
A1CHRVW	Albany OIFO		A1CHIP2	do	1
A1CHRVW	Albany OIFO		A1CHOP2	do	1
A1CHRVW	Albany OIFO	ZIS	DGUTL	do	1
A1CIOPC	Albany OIFO		%ZIS	do	1
A1CKC	Albany OIFO		A1CKC1	do	1
