routine_name	ref	location_list
DINIT	DINIT0F0 	0
DINIT	DINIT11B 	0
DINIT	DINIT21 	0
DINIT	DINIT21 DD	0
DINIT	DINIT24 OSDD	0
DINIT	DINIT3 A	0
DINIT	DINIT3 A1	0
DINIT	DINIT3 X	0
DINIT	DINIT3 XX	0
DINIT	DINIT6 KL	0
DINIT	DITR I	0
DINIT0	DINIT1 	0
DINIT02	DINIT07 	0
DINIT07	DINIT08 	0
DINIT08	DINIT12 	0
DINIT0F0	DINIT0F1 	0
DINIT0F0	DINIT29P PRE	0
DINIT0F1	DINIT0F2 	0
DINIT0F2	DINIT0F3 	0
DINIT0F3	DINIT0F4 	0
DINIT0F4	DINIT0F5 	0
DINIT0F5	DINIT0F6 	0
DINIT0F6	DINIT0F7 	0
DINIT0F7	DINIT0F8 	0
DINIT0F8	DINIT0F9 	0
DINIT0F9	DINIT0FA 	0
DINIT0FA	DINIT0FB 	0
DINIT0FB	DINIT0FC 	0
DINIT0FC	DINIT0FD 	0
DINIT0FD	DINIT0FE 	0
DINIT0FE	DINIT0FF 	0
DINIT0FF	DINIT0FG 	0
DINIT0FG	DINIT0FH 	0
DINIT0FH	DINIT0FI 	0
DINIT0FI	DINIT0FJ 	0
DINIT0FJ	DINIT0FK 	0
DINIT0FK	DINIT0FL 	0
DINIT0FL	DINIT0FM 	0
DINIT0FM	DINIT0FN 	0
DINIT0FN	DINIT02 	0
DINIT1	DINIT11 	0
DINIT11	DINIT11A 	0
DINIT11B	DINIT11C 	0
DINIT11C	DIK IXALL	0
DINIT12	%RCR %XY	0
DINIT12	DINIT13 	0
DINIT120	DINIT121 	0
DINIT121	DINIT122 	0
DINIT122	DINIT123 	0
DINIT123	DINIT124 	0
DINIT124	DINIT125 	0
DINIT125	DINIT126 	0
DINIT126	DINIT127 	0
DINIT13	DINIT14 	0
DINIT14	DINIT2 	0
DINIT2	DINIT20 	0
DINIT20	DINIT22 	0
DINIT22	DINIT221 	0
DINIT220	DIAUTL ON	0
DINIT220	DIETLIB CLEANDEF	0
DINIT220	DINIT NOASK	0
DINIT220	DINIT24 	0
DINIT221	DINIT220 	0
DINIT24	DINIT25 	0
DINIT25	DINIT250 	0
DINIT250	DINIT255 	0
DINIT255	DINIT26 	0
DINIT26	DINIT260 	0
DINIT260	DINIT27 	0
DINIT27	DINIT270 	0
DINIT270	DINIT271 	0
DINIT271	DINIT27A 	0
DINIT27A	DINIT27B 	0
DINIT27B	DINIT27C 	0
DINIT27C	DINIT27D 	0
DINIT27D	DINIT27E 	0
DINIT27E	DINIT27F 	0
DINIT27F	DINIT27G 	0
DINIT27G	DINIT27H 	0
DINIT27H	DINIT27I 	0
DINIT27I	DINIT27J 	0
DINIT27J	DINIT27K 	0
DINIT27K	DINIT28 	0
DINIT28	DINIT285 	0
DINIT285	DINIT286 	0
DINIT286	DINIT287 	0
DINIT287	DINIT290 	0
DINIT290	DINIT291 	0
DINIT291	DINIT292 	0
DINIT292	DINIT293 	0
DINIT293	DINIT294 	0
DINIT294	DINIT295 	0
DINIT295	DINIT296 	0
DINIT296	DINIT297 	0
DINIT297	DINIT298 	0
DINIT298	DINIT299 	0
DINIT299	DINIT29P 	0
DINIT29P	DIC 	0
DINIT29P	DIE 	0
DINIT29P	DINIT2A0 	0
DINIT2A0	DINIT2A1 	0
DINIT2A1	DINIT2A2 	0
DINIT2A2	DINIT2A3 	0
DINIT2A3	DINIT2A4 	0
DINIT2A4	DINIT2A5 	0
DINIT2A5	DINIT2A6 	0
DINIT2A6	DINIT2AA 	0
DINIT2AA	DINIT2AB 	0
DINIT2AB	DINIT2AC 	0
DINIT2AC	DINIT2B0 	0
DINIT2B0	DINIT2B1 	0
DINIT2B1	DINIT2B2 	0
DINIT2B2	DINIT2B3 	0
DINIT2B3	DINIT2B4 	0
DINIT2B4	DINIT2B5 	0
DINIT2B5	DINIT2B6 	0
DINIT2B6	DINIT2B7 	0
DINIT2B7	DINIT2B8 	0
DINIT2B8	DINIT2B9 	0
DINIT2B9	DINIT2BA 	0
DINIT2BA	DINIT2BB 	0
DINIT2BB	DINIT2BC 	0
DINIT2BC	DINIT2BD 	0
DINIT2BD	DINIT2BE 	0
DINIT2BE	DINIT2C0 	0
DINIT2C0	DINIT3 	0
DINIT3	DIK ENALL	0
DINIT3	DIK IXALL	0
DINIT3	DINIT4 	0
DINIT4	DINIT41 	0
DINIT41	DINIT42 	0
DINIT42	DIK 	0
DINIT42	DINIT5 	0
DINIT5	DICRW DT	0
DINIT5	DIK IXALL	0
DINIT5	DINIT6 	0
DINIT6	%DT 	0
DINIT6	DIE UPDATE	0
DINIT6	DIK IXALL	0
DINIT6	DILIBF $$ROUEXIST	0
DINIT6	DINIT OS	0
DINIT6	DINIT V	0
DINIT6	DINITPST 	0
DINIT6	DIPKINIT EN	0
DINIT6	DIR 	0
DINIT6	XPDUTL $$VERSION	0
DINITPST	DDSZ ALL	0
DINITPST	DDSZ DELALL	0
DINITPST	DIK 	0
DINVGTM	%RSEL SILENT	0
DINVGUX	%RSEL SILENT	0
DINVMSM	%HL INT	0
DINVMSM	%RCR %XY	0
DINVMSM	%XUCI DO	0
DINVMSM	%ZOSVKR RO	0
DINVMSM	DILIBF $$HTFM	0
DINVMSM	XMB	0
DINVMSM	XMB 	0
DINVMSM	XUSCLEAN BYE	0
DINVMSM	ZISPL1 CLOSE	0
DINVONT	%PMODE 	0
DINVONT	%RCR %XY	0
DINVONT	%XUCI DO	0
DINVONT	%ZOSVKR RO	0
DINVONT	XMB	0
DINVONT	XMB 	0
DINVONT	XUS LC	0
DINVONT	XUSCLEAN BYE	0
DIO	%RCR %XY	0
DIO	DII OS	0
DIO	DIO0 	0
DIO	DIO2 	0
DIO	DIO4 	0
DIO	DIOS 	0
DIO	DIOS SETU	0
DIO	DIOZ ENC	0
DIO	DIOZ ENRLS	0
DIO	DIOZ NXTNO	0
DIO	DIOZ QSV	0
DIO0	DIALOGZ $$LABEL	0
DIO0	DILIBF $$CONVQ	0
DIO0	DILL EN	0
DIO0	DIOC $$AFT	0
DIO1	DILF CLEAN	0
DIO1	DIO 2	0
DIO1	DIO GO	0
DIO1	DIO IXK	0
DIO1	DIOS SETU	0
DIO1	DIOU GREF	0
DIO2	%ZTLOAD $$S	0
DIO2	DDXP4 DT	0
DIO2	DIALOG $$EZBLD	0
DIO2	DIALOGU $$OUT	0
DIO2	DILIBF $$ROUEXIST	0
DIO2	DIOZ ENRLS	0
DIO2	XUPARAM $$KSP	0
DIO3	DIALOG $$EZBLD	0
DIO4	%DTC NOW	0
DIO4	%ZIS 	0
DIO4	DIALOG $$EZBLD	0
DIO4	DIARU UPDATE	0
DIO4	DIAU M	0
DIO4	DIDC L	0
DIO4	DII OS	0
DIO4	DIK 	0
DIO4	DIO2 	0
DIO4	DIO2 A	0
DIO4	DIO2 C	0
DIO4	DIO2 CP	0
DIO4	DIO2 CSTP	0
DIO4	DIO2 D	0
DIO4	DIO2 DT	0
DIO4	DIO2 H	0
DIO4	DIO2 M	0
DIO4	DIO2 N	0
DIO4	DIO2 P	0
DIO4	DIO2 S	0
DIO4	DIO2 T	0
DIO4	DIO3 	0
DIO4	DIOZ ENRLS	0
DIOC	DILIBF $$CONVQQ	0
DIOS	DICD WAIT	0
DIOS	DIO1 	0
DIOS	DIOS1 	0
DIOS	DIOU GREF	0
DIOU	%RCR %XY	0
DIOU	DIETLIBF $$GETPROP	0
DIOU	DIETLIBF $$OUTPUT	0
DIOU	DILIBF $$QUOTE	0
DIOZ	%DTC NOW	0
DIOZ	%DTC YX	0
DIOZ	DIALOG $$EZBLD	0
DIOZ	DIALOG BLD	0
DIOZ	DIALOG MSG	0
DIOZ	DIC 	0
DIOZ	DICLIB $$NXTNO	0
DIOZ	DII OS	0
DIOZ	DIR 	0
DIP	DIALOG $$EZBLD	0
DIP	DIALOGZ $$LABEL	0
DIP	DIC 	0
DIP	DICRW 	0
DIP	DIEFU CLEAN	0
DIP	DII OS	0
DIP	DIOU DTYP	0
DIP	DIP0 	0
DIP	DIP0 C	0
DIP	DIP0 L	0
DIP	DIP1 DJ	0
DIP	DIP1 DPQ	0
DIP	DIP1 DUP	0
DIP	DIP1 FTEM	0
DIP	DIP1 N	0
DIP	DIP10 EN	0
DIP	DIP100 ENBY0	0
DIP	DIP11 TEM	0
DIP	DIR 	0
DIP0	%RCR %XY	0
DIP0	DIALOGZ DICW	0
DIP0	DIC 	0
DIP0	DICOMP EN	0
DIP0	DICOMPW 	0
DIP0	DIE 	0
DIP0	DIP B	0
DIP0	DIP BB	0
DIP0	DIP DJ	0
DIP0	DIP Q	0
DIP0	DIP S	0
DIP0	DIP Y	0
DIP0	DIP100 BYOK	0
DIP0	DIQQ DIP	0
DIP0	DIR 	0
DIP0	DIUCANON $$FIND	0
DIP1	DIALOG $$EZBLD	0
DIP1	DIALOG BLD	0
DIP1	DIALOG MSG	0
DIP1	DIARCALC FROM	0
DIP1	DIARCALC TO	0
DIP1	DIBT S	0
DIP1	DIBT SNEW	0
DIP1	DIBT US	0
DIP1	DICN YN	0
DIP1	DICOMP 	0
DIP1	DII OS	0
DIP1	DIOU DTYP	0
DIP1	DIP Q	0
DIP1	DIP12 CK	0
DIP1	DIP12 FT	0
DIP1	DIP12 OPT	0
DIP1	DIP2 	0
DIP1	DIQQ FER1	0
DIP1	DIQQQ DIP1	0
DIP1	DIR 	0
DIP1	DIU5 $$BEF	0
DIP10	%RCR %XY	0
DIP10	DIALOG BLD	0
DIP10	DIALOG MSG	0
DIP10	DIC 	0
DIP10	DIEFU CLEAN	0
DIP10	DIP1 FRV	0
DIP100	DIALOG $$EZBLD	0
DIP100	DIP10 EN	0
DIP100	DIR 	0
DIP11	%RCR %XY	0
DIP11	DIALOG $$EZBLD	0
DIP11	DIC 	0
DIP11	DIC IX	0
DIP11	DIP B	0
DIP11	DIP Q	0
DIP11	DIP XR	0
DIP11	DIP0 EDT	0
DIP11	DIP1 DIP11	0
DIP11	DIP1 DPQ	0
DIP11	DIP1 DTYP	0
DIP11	DIP1 STXT	0
DIP11	DIP10 EN	0
DIP11	DIP10 ENT	0
DIP11	DIP12 OPT	0
DIP11	DIR 	0
DIP12	%DT 	0
DIP12	DIALOG $$EZBLD	0
DIP12	DIALOGZ $$LABEL	0
DIP12	DIETLIBF $$GETMETH	0
DIP12	DILIBF $$CONVQQ	0
DIP12	DIOC $$AFT	0
DIP12	DIOC $$BTWI	0
DIP12	DIOC $$EQ	0
DIP12	DIOC $$NULL	0
DIP12	DIOU BIJ	0
DIP12	DIOU GET	0
DIP12	DIP1 FRV	0
DIP12	DIP1 PAR	0
DIP2	DDXP2 VAL1	0
DIP2	DDXP2 VAL2	0
DIP2	DDXP2 VAL3	0
DIP2	DDXP2 VALALL	0
DIP2	DIALOG $$EZBLD	0
DIP2	DIC IX	0
DIP2	DIP Q	0
DIP2	DIP21 	0
DIP2	DIP22 	0
DIP2	DIP22 DIC	0
DIP2	DIP22 HARD	0
DIP2	DIP22 QQ	0
DIP2	DIP22 Z	0
DIP2	DIP3 	0
DIP2	DIQQ DIP2	0
DIP2	DIR 	0
DIP2	DIR2 RW	0
DIP2	DIUCANON $$FIND	0
DIP21	%DTC NOW	0
DIP21	DIALOG $$EZBLD	0
DIP21	DIC IX	0
DIP21	DICN YN	0
DIP21	DII C	0
DIP21	DILIBF $$ROUEXIST	0
DIP21	DIP Q	0
DIP21	DIP2 	0
DIP21	DIP23 ED	0
DIP21	DIP3 H	0
DIP21	DIP3 PAGE	0
DIP21	DIPZ ENDIP	0
DIP21	DIQQQ DIP21	0
DIP21	DIQQQ XPDIP21	0
DIP22	DIALOG $$EZBLD	0
DIP22	DIALOGZ $$LABEL	0
DIP22	DIALOGZ DICW	0
DIP22	DIC 	0
DIP22	DICOMP EN	0
DIP22	DICOMPW 	0
DIP22	DIM 	0
DIP22	DIP2 2	0
DIP22	DIP2 F	0
DIP22	DIP2 GF	0
DIP22	DIP2 RTN	0
DIP22	DIP2 S	0
DIP22	DIP2 UP	0
DIP22	DIP21 	0
DIP23	DIE 	0
DIP23	DIFGA 	0
DIP23	DIP Q	0
DIP23	DIP2 	0
DIP23	DIP22 	0
DIP23	DIP3 H	0
DIP3	%ZIS 	0
DIP3	DDXP4 ZIS	0
DIP3	DIALOG $$EZBLD	0
DIP3	DIALOGZ $$FILENAME	0
DIP3	DIC IX	0
DIP3	DICN YN	0
DIP3	DIEFU CLEAN	0
DIP3	DIP Q	0
DIP3	DIP21 D	0
DIP3	DIP21 PUT	0
DIP3	DIP31 HQ	0
DIP3	DIP4 	0
DIP3	DIP5 	0
DIP3	DIQQ DIP3	0
DIP3	DIQQQ DIP3	0
DIP31	DIALOG $$EZBLD	0
DIP31	DIALOG BLD	0
DIP31	DIR 	0
DIP4	%DT 	0
DIP4	%DTC H	0
DIP4	%ZTLOAD 	0
DIP4	DIALOG $$EZBLD	0
DIP4	DICRW 0	0
DIP4	DIEFU CLEAN	0
DIP4	DIP Q	0
DIP4	DIP11 CNVCM	0
DIP4	DIP11 T1	0
DIP4	DIP3 X	0
DIP4	DIP5 	0
DIP4	DITC1 DQ	0
DIP5	%DTC YMD	0
DIP5	DII OS	0
DIP5	DIL 	0
DIP5	DIL A	0
DIP5	DIL O	0
DIP5	DIL UNSTACK	0
DIP5	DIL2 	0
DIP5	DILIBF $$CONVQQ	0
DIP5	DIOQ SER	0
DIP5	DIP21 F	0
DIPOS104	%DTC C	0
DIPOS104	XPDUTL MES	0
DIPOS140	DIKZ EN	0
DIPOS140	DIQ $$GET1	0
DIPOS140	XPDUTL MES	0
DIPOS148	DIC $$FIND1	0
DIPOS148	DIE FILE	0
DIPOS148	DILF CLEAN	0
DIPOS148	XPDUTL MES	0
DIPR103	XPDUTL MES	0
DIPR11	DICR TRMOD	0
DIPR11	DIEZ EN2	0
DIPR120	XPDUTL MES	0
DIPR129	%DT DD	0
DIPR129	%DTC NOW	0
DIPR129	%ZTLOAD 	0
DIPR129	%ZTLOAD $$TM	0
DIPR129	DIAU $$DANGLE	0
DIPR129	XPDUTL MES	0
DIPR157	%ZOSV GETENV	0
DIPR157	%ZTLOAD $$TM	0
DIPR157	XPDUTL BMES	0
DIPR157	XPDUTL MES	0,1
DIPR160	%ZOSV GETENV	0
DIPR160	%ZTLOAD $$TM	0
DIPR160	DILF $$ROUSIZE	0
DIPR160	XPDUTL BMES	0
DIPR160	XPDUTL MES	0
DIPR162	%ZOSV GETENV	0
DIPR162	%ZTLOAD $$TM	0
DIPR162	XPDUTL BMES	0
DIPR162	XPDUTL MES	0
DIPR162	ZTMGRSET $$OSNUM	0
DIPR162	ZTMGRSET MOVE	0
DIPR163	%ZOSV GETENV	0
DIPR163	%ZTLOAD $$TM	0
DIPR163	XPDUTL BMES	0
DIPR163	XPDUTL MES	0
DIPR164	%ZOSV GETENV	0
DIPR164	%ZTLOAD $$TM	0
DIPR164	XPDUTL BMES	0
DIPR164	XPDUTL MES	0
DIPR164	ZTMGRSET $$OSNUM	0
DIPR164	ZTMGRSET MOVE	0
DIPR165	%ZOSV GETENV	0
DIPR165	%ZTLOAD $$TM	0
DIPR165	XPDUTL BMES	0
DIPR165	XPDUTL MES	0
DIPR165	ZTMGRSET $$OSNUM	0
DIPR165	ZTMGRSET MOVE	0
DIPR41	DIE UPDATE	0
DIPR89	XPDUTL MES	0
DIPS94	DDSZ ENGRP	0
DIPS95	DIEZ EN2	0
DIPS95	XPDUTL BMES	0
DIPS95	XPDUTL MES	0
DIPT	DIP0 E1	0
DIPT	DIP0 E2	0
DIPT	DIP11 ENDIPT	0
DIPTED	%DTC NOW	0
DIPTED	DDW EDIT	0
DIPTED	DIALOG $$EZBLD	0
DIPTED	DIC 	0
DIPTED	DICN YN	0
DIPTED	DICOMP EN	0
DIPTED	DICOMPW 	0
DIPTED	DII OS	0
DIPTED	DIP22 F	0
DIPTED	DIP22 FLY	0
DIPTED	DIP22 OVFL	0
DIPTED	DIPT UP	0
DIPTED	DIPT Y	0
DIPTED	DIPZ ENZ	0
DIPZ	DIALOG $$EZBLD	0
DIPZ	DIALOG BLD	0
DIPZ	DIALOG MSG	0
DIPZ	DIC 	0
DIPZ	DICRW DT	0
DIPZ	DIEFU CALLOUT	0
DIPZ	DIEFU INIZE	0
DIPZ	DIEZ DELETROU	0
DIPZ	DII OS	0
DIPZ	DIL 	0
DIPZ	DIL A	0
DIPZ	DIL UNSTACK	0
DIPZ	DIL2 T	0
DIPZ	DIM 	0
DIPZ	DIP5 INIT	0
DIPZ	DIPZ0 RNM	0
DIPZ	DIPZ0 SIZ	0
DIPZ	DIPZ1 PX	0
DIPZ	DIPZ2 	0
DIPZ	DIR 	0
DIPZ0	DIALOG $$EZBLD	0
DIPZ0	DIALOG BLD	0
DIPZ0	DIEZ DELETROU	0
DIPZ0	DIEZ UNCAF	0
DIPZ0	DILIBF $$ROUEXIST	0
DIPZ0	DIR 	0
DIPZ0	DIU21 A	0
DIPZ1	DIL0 WPX	0
DIPZ2	%RCR %XY	0
DIPZ2	DIALOG $$EZBLD	0
DIPZ2	DIALOG BLD	0
DIPZ2	DII OS	0
DIPZ2	DILIBF $$CONVQQ	0
DIQ	%ZIS 	0
DIQ	DIALOG $$EZBLD	0
DIQ	DIALOGZ $$LABEL	0
DIQ	DIEFU CALLOUT	0
DIQ	DIEFU INIZE	0
DIQ	DIETLIBF $$OUTPUT	0
DIQ	DII INQ	0
DIQ	DILIBF $$FMTE	0
DIQ	DIO2 H	0
DIQ	DIQ1 	0
DIQ	DIQG DDENTRY	0
DIQ	DIQGQ DDENTRY	0
DIQ	DIR 	0
DIQ	DIUTL $$DATE	0
DIQ	DIUTL $$NAKED	0
DIQ	DIWP 	0
DIQ	DIWW 	0
DIQ	DIWW DIQ	0
DIQ1	DIALOGZ $$LABEL	0
DIQ1	DIDU $$EXTERNAL	0
DIQ1	DIQ D	0
DIQ1	DIQ W2	0
DIQ1	DIQ Y	0
DIQG	DIALOG BLD	0
DIQG	DIAUTL $$DIA	0
DIQG	DIAUTL GET	0
DIQG	DICOMP EXPR	0
DIQG	DIDU $$EXTERNAL	0
DIQG	DIEFU CALLOUT	0
DIQG	DILIBF $$CONVQQ	0
DIQG	DIQ $$GET1	0
DIQG	DIQGQ $$DA	0
DIQG	DIQGU $$DT	0
DIQG	DIQGU $$N9	0
DIQG	DIQGU $$Q	0
DIQG	DIQGU $$ROOT	0
DIQG	DIQGU0 $$DDN	0
DIQG	DIUTL $$DATE	0
DIQGDD	DIALOG BLD	0
DIQGDD	DIEFU CALLOUT	0
DIQGDD	DIETLIBF $$GETMETH	0
DIQGDD	DIETLIBF $$GETPROP	0
DIQGDD	DIQG $$F	0
DIQGDD	DIQG $$GET	0
DIQGDD	DIQG DDENTRY	0
DIQGDD	DIQGDDT ENLST	0
DIQGDD	DIQGDDT LIST	0
DIQGDD	DIQGDDU $$FL	0
DIQGDD	DIQGDDU RI	0
DIQGDD0	DIALOG BLD	0
DIQGDD0	DIEFU CALLOUT	0
DIQGDD0	DIQGDD EN1	0
DIQGDDF	DIQG $$GET	0
DIQGDDF	DIQGDD $$OREF	0
DIQGDDF	DIQGDD $$Q	0
DIQGDDF	DIQGDD 200	0
DIQGDDF	DIQGDD 202	0
DIQGDDF	DIQGDD BLDSAL	0
DIQGDDF	DIQGDDU $$RIF	0
DIQGDDT	%ZIS 	0
DIQGDDT	%ZISC 	0
DIQGDDT	DIC 	0
DIQGDDT	DIQ EN	0
DIQGDDU	DIALOG BLD	0
DIQGDDU	DICU REQIDS	0
DIQGDDU	DIETLIBF $$GETPROP	0
DIQGQ	DIALOG BLD	0
DIQGQ	DIAUTL $$DIA	0
DIQGQ	DIAUTL GET	0
DIQGQ	DIQG $$GET	0
DIQGQ	DIQGU $$N9	0
DIQGQ	DIQGU $$ROOT	0
DIQGU	DIALOG BLD	0
DIQGU	DIDU XTRNLX	0
DIQGU	DILF $$IENS	0
DIQGU	DILIBF $$HTFM	0
DIQGU	DIQGU0 $$R	0
DIQGU	DIT3 $$IENCHK	0
DIQQ	DIALOG $$EZBLD	0
DIQQ	DIALOG BLD	0
DIQQ	DIALOG MSG	0
DIQQ	DICATT3 6	0
DIQQ	DICATT3 DEC	0
DIQQ	DICE2 C	0
DIQQ	DICQ DQ	0
DIQQ	DIP2 F	0
DIQQ	DIP3 FREE	0
DIQQ	DIQQ1 EN	0
DIQQ1	DIEQ EN1	0
DIQQQ	DIA 2	0
DIQQQ	DIALOG $$EZBLD	0
DIQQQ	DIALOG BLD	0
DIQQQ	DIALOG MSG	0
DIQQQ	DICATT1 SUB	0
DIQQQ	DIP Q	0
DIQQQ	DIP21 SUB	0
DIQQQ	DIP3 	0
DIQQQ	DIQQ1 EN	0
DIQQQ	DIS C	0
DIR	%DTC HELP	0
DIR	DDSU LIST	0
DIR	DIALOG $$EZBLD	0
DIR	DIALOGZ $$HELP	0
DIR	DIALOGZ $$SETIN	0
DIR	DICQ DQ	0
DIR	DIEQ V	0
DIR	DIETLIBF $$GETPROP	0
DIR	DIETLIBF $$XHELP	0
DIR	DILF DT	0
DIR	DILIBF $$UP	0
DIR	DIR0 	0
DIR	DIR1 	0
DIR	DIR2 	0
DIR	DIR2 RW	0
DIR	DIRQ 	0
DIR	XQH EN1	0
DIR0	DDGLIB0 INIT	0
DIR0	DDGLIB0 KILL	0
DIR0	DDSCOM BOT	0
DIR0	DIR01 	0
DIR0	DIR02 EN	0
DIR0	DIR0K GETKEY	0
DIR01	DIR02 SM	0
DIR01	DIR0H 	0
DIR01	DIR0W DLW	0
DIR01	DIR0W WLT	0
DIR01	DIR0W WRT	0
DIR02	DDGLIB0 KILL	0
DIR02	DDSCOM BOT	0
DIR02	DIR03 	0
DIR03	DIR01 MOUSE	0
DIR03	DIR01 PREAD	0
DIR03	DIR01 READ	0
DIR03	DIR0W DLW2	0
DIR03	DIR0W WLT2	0
DIR03	DIR0W WRT2	0
DIR0H	DDGLIBH HLP	0
DIR0H	DDS3 R	0
DIR0H	DDSU LIST	0
DIR0H	DDSUTL HLP	0
DIR0H	DIALOG $$EZBLD	0
DIR0K	XPAR $$GET	0
DIR0W	DIR03 FDB	0
DIR0W	DIR03 FDE	0
DIR1	%DT 	0
DIR1	DDSU LIST	0
DIR1	DIALOG $$EZBLD	0
DIR1	DIALOGZ $$SETIN	0
DIR1	DIC 	0
DIR1	DIE3 	0
DIR1	DIETLIBF $$VALEXT	0
DIR1	DILIBF $$UP	0
DIR1	DIR SETSCR	0
DIR1	DIR3 L	0
DIR1	DIUTL $$DATE	0
DIR2	%DTC NOW	0
DIR2	%ZOSV $$LGR	0
DIR2	DIALOG $$EZBLD	0
DIR2	DIALOG BLD	0
DIR2	DIALOGZ $$LABEL	0
DIR2	DIETLIBF $$GETPROP	0
DIR2	DILIBF $$UP	0
DIR2	DIRQ DA	0
DIR2	DIUTL $$DATE	0
DIR3	DIALOG $$EZBLD	0
DIRQ	DIQ Y	0
DIS	%DT 	0
DIS	DIC 	0
DIS	DICOMP EN	0
DIS	DICRW 	0
DIS	DIETLIBF $$GETPROP	0
DIS	DILIBF $$CONVQQ	0
DIS	DILIBF $$UP	0
DIS	DIM 	0
DIS	DIQQQ DIS	0
DIS	DIQQQ DISC	0
DIS	DIR 	0
DIS	DIS0 	0
DIS	DIS2 	0
DIS	DIS2 COMP	0
DIS	DIS2 Q	0
DIS	DIS2 TEM	0
DIS	DIS3 EN	0
DIS0	DIALOG BLD	0
DIS0	DIALOG MSG	0
DIS0	DICN YN	0
DIS0	DIS1 	0
DIS0	DIS2 Q	0
DIS1	DIS2 	0
DIS1	DIS2 DIS	0
DIS2	%RCR %XY	0
DIS2	DIBT1 S3	0
DIS2	DIC 	0
DIS2	DICOMP EN	0
DIS2	DICOMPW 	0
DIS2	DIP EN	0
DIS2	DIP EN1	0
DIS2	DIS F	0
DIS2	DIS G	0
DIS2	DIS R	0
DIS2	DIS X	0
DIS3	%RCR %XY	0
DIS3	DIALOG BLD	0
DIS3	DIALOG MSG	0
DIS3	DIC 	0
DIS3	DIEFU CLEAN	0
DIS3	DIP EN1	0
DIS3	DIP INIT	0
DIS3	DIP Q	0
DIT	DIB DIE	0
DIT	DIC 	0
DIT	DICN YN	0
DIT	DICRW W	0
DIT	DIK IXALL	0
DIT	DIP EN1	0
DIT	DIT0 	0
DIT	DIT1 	0
DIT	DIT3 TRNMRG	0
DIT	DITCP UCI	0
DIT	DITM 	0
DIT0	DIC 	0
DIT0	DICD WAIT	0
DIT0	DICN YN	0
DIT0	DIK 	0
DIT0	DIK IX1	0
DIT0	DIT F	0
DIT0	DIT KL	0
DIT0	DIT Q	0
DIT0	DITP ASK	0
DIT0	DITP PTS	0
DIT0	DITR GO	0
DIT1	%RCR %XY	0
DIT1	DIALOG BLD	0
DIT1	DIALOG MSG	0
DIT1	DICD WAIT	0
DIT1	DICLIB $$NXTNO	0
DIT1	DICN YN	0
DIT1	DIK IX1	0
DIT1	DIK IXALL	0
DIT1	DIT2 	0
DIT2	DIT1 Y	0
DIT3	DIALOG $$EZBLD	0
DIT3	DIALOG BLD	0
DIT3	DIEFU CLEAN	0
DIT3	DIK IXALL	0
DIT3	DIQGU $$OREF	0
DIT3	DIQGU $$ROOT	0
DIT3	DIT MAP2	0
DIT3	DITR N	0
DIT3	DITR1 	0
DITC	DIC 	0
DITC	DICN YN	0
DITC	DICRW SUB	0
DITC	DICRW T	0
DITC	DITC0 ERREND	0
DITC	DITC0 HELP	0
DITC	DITC1 PRNT	0
DITC0	DITC END	0
DITC1	%DTC NOW	0
DITC1	%DTC YX	0
DITC1	%ZIS 	0
DITC1	DIP4 	0
DITC1	DIQ Y	0
DITC1	DITC END	0
DITC1	DITC2 	0
DITC1	DITC2 D11	0
DITC1	DITC3 ACT	0
DITC1	DITC3 ASK	0
DITC2	DIR 	0
DITC3	DIE 	0
DITC3	DIR 	0
DITC3	DITC2 	0
DITC3	DITC2 D20	0
DITCP	DIBTED GET	0
DITCP	DIETED GET	0
DITCP	DILF $$CREF	0
DITCP	DILIBF $$UP	0
DITCP	DIPTED GET	0
DITCP	DIQ S	0
DITCP	DIR 	0
DITCP	DITCP0 	0
DITCP	DITCPL EN	0
DITCP0	%DT DD	0
DITCP0	%ZIS 	0
DITCP0	DIC 	0
DITCP0	DICRW DT	0
DITCP0	DICRW R	0
DITCP0	DICRW1 L	0
DITCP0	DII OS	0
DITCP0	DILF $$CREF	0
DITCP0	DIO4 CLOSE	0
DITCP0	DIR 	0
DITCP0	DITCP EN	0
DITCPL	DITCP SUBHD	0
DITIME	%DT 	0
DITIME	DIETLIBF $$METH4TYP	0
DITM	DIALOG $$EZBLD	0
DITM	DIALOG BLD	0
DITM	DICRW T	0
DITM	DIR 	0
DITM	DITM1 	0
DITM	DITM2 	0
DITM1	DIC 	0
DITM2	DIK 	0
DITM2	DIT0 EN	0
DITM2	DITC EN	0
DITM2	DITMGMRG EN	0
DITMGM1	DIC 	0
DITMGM1	DIR 	0
DITMGM2	DITMGM2A FIELD	0
DITMGM2	DITMGM2B INIT	0
DITMGM2	DITMGM2B SEARCH	0
DITMGM2	DITMU2 EN	0
DITMGM2A	%ZTLOAD 	0
DITMGM2A	DILIBF $$CONVQQ	0
DITMGM2A	DITMGM2B ENTRY	0
DITMGM2A	DITMGM2B SEARCH	0
DITMGM2B	DITMGM2C ENTRY	0
DITMGM2C	DIE 	0
DITMGM2C	DIEFU $$IEN	0
DITMGM2C	DIEFU DA	0
DITMGM2C	DIK 	0
DITMGM2C	DIK IX1	0
DITMGM2C	DIQGU $$ROOT	0
DITMGM2C	DIT TRNMRG	0
DITMGM2C	DITMU1 	0
DITMGM2C	DITMU1 KILL	0
DITMGMRG	DITMGM1 	0
