routine_name	package	source_path	line_count	byte_size	first_line_comment	version_line	tag_count	comment_line_count	is_percent_routine
RCDPENR2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPENR2.m	519	19479	RCDPENR2 ;ALB/SAB - EPay National Reports - ERA/EFT Trending Report ; 7/1/19 2:02pm	;;4.5;Accounts Receivable;**304,321,326,349,432,446,450**;Mar 20, 1995;Build 15	22	193	N
RCDPENR3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPENR3.m	335	15137	RCDPENR3 ;ALB/SAB - EPay National Reports - ERA/EFT Trending Report, part 2 ;20 Aug 2018 13:01:41	;;4.5;Accounts Receivable;**304,321,326,332,349,432,446**;Mar 20, 1995;Build 15	5	88	N
RCDPENR4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPENR4.m	412	17636	RCDPENR4 ;ALB/SAB - EPay National Reports - ERA/EFT Report Utilities ;12/14/15	;;4.5;Accounts Receivable;**304,321,326,349,446**;Mar 20, 1995;Build 15	15	130	N
RCDPENR5	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPENR5.m	319	14644	RCDPENR5 ;ALB/CNF - EPay National Reports - ERA/EFT Report Utilities ;12/14/15	;;4.5;Accounts Receivable;**446**;Mar 20, 1995;Build 15	8	100	N
RCDPENRU	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPENRU.m	556	18612	RCDPENRU ;ALB/SAB - AR DM DATA EXTRACTION (MENU OPTIONS/TRANSMIT E-MAIL) ;15-JUL-15	;;4.5;Accounts Receivable;**304,326**;Mar 20, 1995;Build 26	30	189	N
RCDPEOP	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEOP.m	262	10287	RCDPEOP ;AITC/FA - EFT Overrride Report ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**349**;Mar 20, 1995;Build 44	12	83	N
RCDPEP	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEP.m	509	18112	RCDPEP ;AITC/CJE - FLAG PAYERS AS PHARMACY/TRICARE ; 19-APR-2017	;;4.5;Accounts Receivable;**321,326,332,371,432,439**;;Build 29	25	182	N
RCDPEP1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEP1.m	34	1192	RCDPEP1 ;AITC/CJE - FLAG PAYERS AS PHARMACY/TRICARE ; 19-APR-2017	;;4.5;Accounts Receivable;**439**;;Build 29	4	8	N
RCDPEREC	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEREC.m	142	6648	RCDPEREC ;ALB/TMK/KML/PJH - RECONCILIATION REPORT FOR EDI LOCKBOX FMS DOCS  ; 8/2/10 4:17pm	;;4.5;Accounts Receivable;**208,244,269**;Mar 20, 1995;Build 113	9	26	N
RCDPES10	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPES10.m	245	8798	RCDPES10 ;ALB/DWA/PJH - ERA return file field captions ;08/19/2010	;;4.5;Accounts Receivable;**269,302**;Mar 20, 1995;Build 28	25	209	N
RCDPESCR	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESCR.m	24	851	RCDPESCR ;AITC/CJE - NEW ERA STATUS CHANGE REPORT ;05-NOV-02	;;4.5;Accounts Receivable;**439**;Mar 20, 1995;Build 29	3	7	N
RCDPESP	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP.m	487	18833	RCDPESP ;BIRM/EWL - ePayment Lockbox Site Parameters Definition - Files 344.61 & 344.6 ; 6/3/19 1:59pm	;;4.5;Accounts Receivable;**298,304,318,321,326,332,345,349,424**;Mar 20, 1995;Build 11	22	149	N
RCDPESP1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP1.m	455	19499	RCDPESP1 ;BIRM/SAB - ePayment Lockbox Site Parameter Reports ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**298,304,318,321,326,332,345,349,424,450**;Mar 20, 1995;Build 15	17	162	N
RCDPESP2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP2.m	316	12809	RCDPESP2 ;BIRM/SAB - ePayment Lockbox Parameter Audit and Exclusion Reports ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**298,304,317,321,326,332,345,349**;Mar 20, 1995;Build 44	17	115	N
RCDPESP3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP3.m	86	3416	RCDPESP3 ;BIRM/EWL - ePayment Lockbox Payer Implementation Report ;Jun 11, 2014@13:00:05	;;4.5;Accounts Receivable;**298,326,432**;Nov 11, 2013;Build 16	3	44	N
RCDPESP4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP4.m	122	4918	RCDPESP4 ; Albany/hrubovcak - ePayment Auto-post/Decrease for IOC testing, file #344.6 ;Jul 29, 2014@15:19:17	;;4.5;Accounts Receivable;**298**;Nov 11, 2013;Build 121	5	36	N
RCDPESP5	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP5.m	339	12897	RCDPESP5 ;ALB/SAB - ePayment Lockbox Site Parameters Definition - Files 344.71 ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**304,321,326,332,345,349**;Mar 20, 1995;Build 44	9	118	N
RCDPESP6	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP6.m	395	16566	RCDPESP6 ;AITC/CJE - ePayment Lockbox Site Parameters - Notify Changes;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**326,332,345,349,424,432**;;Build 16	15	143	N
RCDPESP7	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP7.m	349	14298	RCDPESP7 ;AITC/PJH - ePayment Lockbox Site Parameters Definition - auto-decrease ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**298,304,318,321,326,345,349**;Mar 20, 1995;Build 44	6	86	N
RCDPESP8	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESP8.m	155	5328	RCDPESP8 ;AITC/CJE - ePayment Lockbox Site Parameters History	;;4.5;Accounts Receivable;**332,424**;Mar 20, 1995;Build 11	9	23	N
RCDPESPA	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESPA.m	257	11027	RCDPESPA ;OICO/HRUBOVCAK - ePayment Lockbox Parameter Audit Report ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**332,345,349,424**;Oct 11, 2018;Build 11	12	86	N
RCDPESPB	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESPB.m	143	5960	RCDPESPB ;ALB/SAB, OI&T/hrubovcak - ePayment Lockbox Site Parameters Definition - Files 344.71 ;29 Jan 2019 18:00:14	;;4.5;Accounts Receivable;**345,349**;Mar 20, 1995;Build 44	8	41	N
RCDPESPC	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESPC.m	512	19457	RCDPESPC ;AITC/MBS - ePayment Lockbox Site Parameter Reports ; 4/23/19 8:52am	;;4.5;Accounts Receivable;**349,424,450**;Mar 20, 1995;Build 15	32	169	N
RCDPESR0	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR0.m	185	9403	RCDPESR0 ;ALB/TMK/DWA - Server auto-update utilities - EDI Lockbox ; 9/30/10 6:05pm	;;4.5;Accounts Receivable;**173,208,269**;Mar 20, 1995;Build 113	8	60	N
RCDPESR1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR1.m	296	11459	RCDPESR1 ;ALB/TMP - Server interface to AR from Austin ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,214,208,202,271,298,321,345,349,439**;Mar 20, 1995;Build 29	17	110	N
RCDPESR2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR2.m	211	11407	RCDPESR2 ;ALB/TMK/DWA - Server auto-upd - EDI Lockbox ;30 July 2018 20:13:45	;;4.5;Accounts Receivable;**173,216,208,230,252,264,269,271,298,321,332,424**;Mar 20, 1995;Build 11	5	46	N
RCDPESR3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR3.m	231	10107	RCDPESR3 ;ALB/TMK/PJH - Server auto-update utilities - EDI Lockbox ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,214,208,255,269,283,298,321,345,349,380,439,446**;Mar 20, 1995;Build 15	12	77	N
RCDPESR4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR4.m	247	10395	RCDPESR4 ;ALB/TMK/PJH - Server interface 835ERA processing ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,216,208,230,269,271,298,321,424**;Mar 20, 1995;Build 11	7	96	N
RCDPESR5	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR5.m	110	5336	RCDPESR5 ;ALB/TMK,DWA - Server interface 835XFR processing ;10/01/02	;;4.5;Accounts Receivable;**173,208,269**;Mar 20, 1995;Build 113	7	34	N
RCDPESR6	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR6.m	157	9129	RCDPESR6 ;ALB/TMK/DWA - Server auto-update file 344.4 - EDI Lockbox ;20 Dec 2018 14:47:23	;;4.5;Accounts Receivable;**173,214,208,230,252,269,271,298,321,332,345**;Mar 20, 1995;Build 34	7	35	N
RCDPESR8	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR8.m	121	5751	RCDPESR8 ;ALB/TMK - EFT return file field captions ;09-SEP-2003	;;4.5;Accounts Receivable;**173**;Mar 20, 1995	6	58	N
RCDPESR9	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESR9.m	220	8132	RCDPESR9 ;ALB/TMK,DWA - ERA return file field captions ;09-SEP-2003	;;4.5;Accounts Receivable;**173,252,269,302,371**;Mar 20, 1995;Build 29	20	189	N
RCDPESRV	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPESRV.m	96	4419	RCDPESRV ;ALB/TMK - Server interface to AR from Austin ;06/03/02	;;4.5;Accounts Receivable;**173**;Mar 20, 1995	4	26	N
RCDPETR	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPETR.m	187	8663	RCDPETR ;ALB/TMK,PJH - EOB TRANSFER IN/TRANSFER OUT REPORTS ; 9/17/10 6:31pm	;;4.5;Accounts Receivable;**173,269,265**;Mar 20, 1995;Build 5	10	30	N
RCDPEU	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEU.m	89	3250	RCDPEU ;ALB/TMK - ELECTRONIC ERA UTILITIES ;05-NOV-02	;;4.5;Accounts Receivable;**173,367,409**;Mar 20, 1995;Build 17	12	38	N
RCDPEU1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEU1.m	476	18515	RCDPEU1 ;AITC/CJE - ELECTRONIC PAYER UTILITIES ; 7/1/19 1:08pm	;;4.5;Accounts Receivable;**326,332,349,432,446**;Mar 20, 1995;Build 15	30	167	N
RCDPEU2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEU2.m	223	9141	RCDPEU2 ;AITC/CJE - ELECTRONIC PAYER UTILITIES ;05-NOV-02	;;4.5;Accounts Receivable;**326,332,409,436,439**;Mar 20, 1995;Build 29	9	65	N
RCDPEUNB	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEUNB.m	91	2660	RCDPEUNB ;AITC/CJE - ePayments - Flag/Unflag Unbalanced EDI Lockbox Deposit	;;4.5;Accounts Receivable;**446**;Mar 20, 1995;Build 15	8	15	N
RCDPEUPO	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEUPO.m	221	8393	RCDPEUPO ;ALBANY/KML - Unposted EFT Override ; 6/10/19 12:30pm	;;4.5;Accounts Receivable;**298,332,349**;Mar 20, 1995;Build 44	11	54	N
RCDPEV	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEV.m	125	6943	RCDPEV ;ALB/TMK - EDI LOCKBOX WORKLIST VERIFY PAYMENTS ;Sep 15, 2014@14:36:22	;;4.5;Accounts Receivable;**208,138,298,345**;Mar 20, 1995;Build 34	5	35	N
RCDPEV0	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEV0.m	181	9668	RCDPEV0 ;ALB/TMK - EDI LOCKBOX WORKLIST VERIFY PAYMENTS ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**208,261,298,326**;Mar 20, 1995;Build 26	9	29	N
RCDPEWL	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL.m	254	11726	RCDPEWL ;ALB/TMK/KML - ELECTRONIC EOB MESSAGE WORKLIST ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,269,298,317,318,326,349,367**;Mar 20, 1995;Build 11	13	56	N
RCDPEWL0	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL0.m	417	19402	RCDPEWL0 ;ALB/TMK/PJH - ELECTRONIC EOB WORKLIST ACTIONS ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,252,269,298,317,321,326,332,409,439,446**;Mar 20, 1995;Build 15	20	113	N
RCDPEWL1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL1.m	208	11085	RCDPEWL1 ;ALB/TMK - ELECTRONIC EOB WORKLIST SCREEN ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,222,298,304,321,326**;Mar 20, 1995;Build 26	11	39	N
RCDPEWL2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL2.m	350	11150	RCDPEWL2 ;ALB/TMK/KML - ELECTRONIC EOB WORKLIST ACTIONS ;7/7/10 6:43pm	;;4.5;Accounts Receivable;**173,208,269,298,303,318**;Mar 20, 1995;Build 37	40	90	N
RCDPEWL3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL3.m	205	9765	RCDPEWL3 ;ALB/TMK/KML - ELECTRONIC EOB WORKLIST ACTIONS ;24-FEB-03	;;4.5;Accounts Receivable;**173,276,321**;Mar 20, 1995;Build 48	13	38	N
RCDPEWL4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL4.m	203	10925	RCDPEWL4 ;ALB/TMK/PJH - ELECTRONIC EOB WORKLIST ACTIONS ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,269,298,303,318,326,349,367**;Mar 20, 1995;Build 11	9	65	N
RCDPEWL5	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL5.m	191	7838	RCDPEWL5 ;ALB/TMK/PJH - ELECTRONIC EOB WORKLIST ACTIONS ; 7/30/10 6:52pm	;;4.5;Accounts Receivable;**173,208,269**;Mar 20, 1995;Build 113	17	39	N
RCDPEWL6	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL6.m	215	11349	RCDPEWL6 ;ALB/TMK/KML - ELECTRONIC EOB WORKLIST ACTIONS ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,222,276,298,303,318,326,439**;Mar 20, 1995;Build 29	10	54	N
RCDPEWL7	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL7.m	411	16799	RCDPEWL7 ;ALB/TMK/KML - EDI LOCKBOX WORKLIST ERA DISPLAY SCREEN ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**208,222,269,276,298,304,318,321,326,332,349,432**;Mar 20, 1995;Build 16	23	128	N
RCDPEWL8	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWL8.m	270	12033	RCDPEWL8 ;ALB/TMK/PJH - EDI LOCKBOX WORKLIST ERA LEVEL ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**208,269,276,298,304,318,321,326,439**;Mar 20, 1995;Build 29	14	52	N
RCDPEWLA	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLA.m	259	13497	RCDPEWLA ;ALB/TMK - ELECTRONIC EOB MESSAGE WORKLIST ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,298,317**;Mar 20, 1995;Build 8	8	72	N
RCDPEWLB	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLB.m	175	8154	RCDPEWLB ;ALB/TMK - EEOB WORKLIST BATCH PROCESSING ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**208,298**;Mar 20, 1995;Build 121	10	44	N
RCDPEWLC	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLC.m	71	2743	RCDPEWLC ;ALB/TMK - EEOB WORKLIST BATCH PROCESSING ;18-FEB-2004	;;4.5;Accounts Receivable;**208**;Mar 20, 1995	7	15	N
RCDPEWLD	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLD.m	358	17687	RCDPEWLD ;ALB/CLT - Continuation of routine RCDPEWL0 ;09 DEC 2016	;;4.5;Accounts Receivable;**252,317,321,326,332,424,432**;Mar 20, 1995;Build 16	24	79	N
RCDPEWLE	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLE.m	232	7413	RCDPEWLE ;AITC/CJE - ELECTRONIC EOB WORKLIST ACTIONS ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**439**;Mar 20, 1995;Build 29	15	43	N
RCDPEWLP	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLP.m	421	19285	RCDPEWLP ;ALBANY/KML - EDI LOCKBOX ERA and EEOB WORKLIST procedures ; 4/28/22 7:39am	;;4.5;Accounts Receivable;**298,303,304,319,332,345,349,367,411**;Mar 20, 1995;Build 1	24	161	N
RCDPEWLZ	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEWLZ.m	175	5856	RCDPEWLZ ;ALB/PJH-Block Auto-decrease protocol ;09 Feb 2018	;;4.5;Accounts Receivable;**326,332**;Mar 20, 1995;Build 40	11	74	N
RCDPEX	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX.m	264	9661	RCDPEX ;ALB/TMK,DWA - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.5 ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**173,208,269,298,332**;Mar 20, 1995;Build 40	17	58	N
RCDPEX0	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX0.m	76	3639	RCDPEX0 ;ALB/TMK - 837 EDI RETURN MSG EXTRACT MAIN LIST TEMPLATE ;02-MAY-96	;;4.5;Accounts Receivable;**173**;Mar 20, 1995	5	10	N
RCDPEX1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX1.m	116	4806	RCDPEX1 ;ALB/TMK - ELECTRONIC EOB MESSAGE EXCEPTIONS PROCESS ;2 Aug 2018 21:41:05	;;4.5;Accounts Receivable;**173,262,298,304,326,332,432**;Mar 20, 1995;Build 16	12	24	N
RCDPEX2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX2.m	168	7954	RCDPEX2 ;ALB/TMK/KML/PJH - ELECTRONIC EOB DETAIL EXCEPTION MAIN LIST TEMPLATE ;20 Dec 2018 17:20:51	;;4.5;Accounts Receivable;**173,269,298,304,326,345,409,424,439**;Mar 20, 1995;Build 29	8	39	N
RCDPEX3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX3.m	235	9160	RCDPEX3 ;ALB/TMK/PJH - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.4 ; 3/30/11 7:19pm	;;4.5;Accounts Receivable;**173,208,258,269,321**;Mar 20, 1995;Build 48	12	51	N
RCDPEX31	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX31.m	254	10964	RCDPEX31 ;ALB/TMK - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.4 ;Jun 11, 2014@15:50:59	;;4.5;Accounts Receivable;**173,208,298,321,409**;Mar 20, 1995;Build 17	12	74	N
RCDPEX32	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX32.m	153	7971	RCDPEX32 ;ALB/TMK - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.4 ;Aug 14, 2014@16:27:32	;;4.5;Accounts Receivable;**173,249,298,304,321**;Mar 20, 1995;Build 48	5	14	N
RCDPEX4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX4.m	91	3852	RCDPEX4 ;ALB/DRF - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.4 ;Jun 06, 2014@19:11:19	;;4.5;Accounts Receivable;**298,321**;Mar 20, 1995;Build 48	5	33	N
RCDPEX5	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPEX5.m	213	8404	RCDPEX5 ;ALB/TMK,DWA - ELECTRONIC EOB EXCEPTION PROCESSING - FILE 344.5 ;8 Aug 2018 21:44:13	;;4.5;Accounts Receivable;**332**;Mar 20, 1995;Build 40	14	41	N
RCDPLPL1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPL1.m	196	5578	RCDPLPL1 ;WISC/RFJ/PJH - link payments listmanager options ;5/25/11 2:53pm	;;4.5;Accounts Receivable;**114,148,153,208,269,304,321**;Mar 20, 1995;Build 48	14	51	N
RCDPLPL2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPL2.m	45	1816	RCDPLPL2 ;WISC/RFJ-link payments listmanager options ;1 Jun 99	;;4.5;Accounts Receivable;**114,148**;Mar 20, 1995	2	7	N
RCDPLPL3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPL3.m	196	8029	RCDPLPL3 ;WISC/RFJ - link payments listmanager options (link payment) ;1 Jun 00	;;4.5;Accounts Receivable;**153,304,301,321,332**;Mar 20, 1995;Build 40	6	41	N
RCDPLPL4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPL4.m	494	16465	RCDPLPL4 ;ALB/SAB - Multiple Bill Link Payments ;17 Mar 16	;;4.5;Accounts Receivable;**304,301,321,326,332**;Mar 20, 1995;Build 40	18	136	N
RCDPLPLM	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPLM.m	150	6536	RCDPLPLM ;WISC/RFJ - link payments listmanager top routine ;1 Jun 99	;;4.5;Accounts Receivable;**114,208,304**;Mar 20, 1995;Build 104	5	25	N
RCDPLPS1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPS1.m	146	6594	RCDPLPS1 ;ALB/SAB - Link Payments Suspense Report ;2/22/16	;;4.5;Accounts Receivable;**304**;Mar 20, 1995;Build 104	6	29	N
RCDPLPS2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPS2.m	279	10253	RCDPLPS2 ;ALB/SAB - link payment tracking report ;5 Feb 2015	;;4.5;Accounts Receivable;**304,326**;Feb 05, 2015;Build 26	11	81	N
RCDPLPSR	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPLPSR.m	111	5249	RCDPLPSR ;WISC/RFJ-link payments suspense report ;1 Jun 99	;;4.5;Accounts Receivable;**114,148**;Mar 20, 1995	5	20	N
RCDPPLB	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPPLB.m	346	17747	RCDPPLB ;ALB/TJB - ERA/PROVIDER LEVEL ADJUSTMENTS REPORT ;1/02/15 10:00am	;;4.5;Accounts Receivable;**303,321,326,432**;Mar 20, 1995;Build 16	18	70	N
RCDPR215	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPR215.m	173	7055	RCDPR215 ;WISC/RFJ-receipt processing sf215 report ;1 Jun 99	;;4.5;Accounts Receivable;**114,173,211,220,321,375**;Mar 20, 1995;Build 15	7	29	N
RCDPRECT	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRECT.m	118	3778	RCDPRECT ;WISC/RFJ-print a receipt ;1 Jun 99	;;4.5;Accounts Receivable;**114,148,217,244,260**;Mar 20, 1995;Build 2	5	32	N
RCDPRL	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRL.m	49	1117	RCDPRL ;AITC/CJE - list of receipts report ;23 Aug 2017	;;4.5;Accounts Receivable;**321**;;Build 48	7	13	N
RCDPRLIS	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRLIS.m	373	14695	RCDPRLIS ;WISC/RFJ - list of receipts report ;1 Jun 99	;;4.5;Accounts Receivable;**114,304,321,332,349**;Mar 20, 1995;Build 44	12	77	N
RCDPRPL1	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPL1.m	186	5795	RCDPRPL1 ;WISC/RFJ-receipt profile listmanager options ;1 Jun 99	;;4.5;Accounts Receivable;**114,321**;Mar 20, 1995;Build 48	9	70	N
RCDPRPL2	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPL2.m	241	8295	RCDPRPL2 ;WISC/RFJ-receipt profile List Manager options ;1 Nov 2018 13:02:23	;;4.5;Accounts Receivable;**114,148,173,217,332**;Mar 20, 1995;Build 40	11	77	N
RCDPRPL3	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPL3.m	315	12876	RCDPRPL3 ;WISC/RFJ-receipt profile listmanager options ;1 Jun 99	;;4.5;Accounts Receivable;**114,148,153,173,301,326,367,371,409,424,446,450**;Mar 20, 1995;Build 15	8	77	N
RCDPRPL4	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPL4.m	122	5466	RCDPRPL4 ;WISC/RFJ/PJH-receipt profile listmanager options ;1 Apr 01	;;4.5;Accounts Receivable;**169,172,173,269,276,326,332**;Mar 20, 1995;Build 40	6	45	N
RCDPRPLM	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPLM.m	287	13363	RCDPRPLM ; WISC/RFJ-receipt profile List Manager main routine ;31 Oct 2018 09:14:14	;;4.5;Accounts Receivable;**114,148,149,173,196,220,217,321,326,332,375,367,409,432**;Mar 20, 1995;Build 16	10	68	N
RCDPRPLU	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRPLU.m	74	2079	RCDPRPLU ;WISC/RFJ-receipt profile utilities ;1 Jun 99	;;4.5;Accounts Receivable;**114,173**;Mar 20, 1995	6	28	N
RCDPRSEA	Accounts Receivable	/opt/VistA-M/Packages/Accounts Receivable/Routines/RCDPRSEA.m	229	10601	RCDPRSEA ;WISC/RFJ,PJH,hrub - extended search ;4 Feb 2019 09:24:27	;;4.5;Accounts Receivable;**114,148,208,269,304,332,345**;Mar 20, 1995;Build 34	13	51	N
