routine_name	package	global_name	ref_count
VEJDKXRF	Vendor - Document Storage Systems	AUPNVCPT	12
VEJDKXRF	Vendor - Document Storage Systems	AUPNVPOV	2
VEJDKXRF	Vendor - Document Storage Systems	AUPNVSIT	1
VEJDKXRF	Vendor - Document Storage Systems	AUPNVTRT	2
VEJDKXRF	Vendor - Document Storage Systems	AUTNPOV	1
VEJDKXRF	Vendor - Document Storage Systems	AUTTTRT	1
VEJDKXRF	Vendor - Document Storage Systems	ICD9	2
VEJDKXRF	Vendor - Document Storage Systems	ICPT	3
VEJDKXRF	Vendor - Document Storage Systems	PX	5
VEJDKXRF	Vendor - Document Storage Systems	TMP	12
VEJDKXRF	Vendor - Document Storage Systems	VEJD	15
VEJDMAIL	Vendor - Document Storage Systems	TMP	2
VEJDMAIL	Vendor - Document Storage Systems	XMB	2
VEJDORCV	Vendor - Document Storage Systems	AUPNVSIT	2
VEJDORCV	Vendor - Document Storage Systems	DG	1
VEJDORCV	Vendor - Document Storage Systems	DGPM	3
VEJDORCV	Vendor - Document Storage Systems	DIC	1
VEJDORCV	Vendor - Document Storage Systems	DPT	1
VEJDORCV	Vendor - Document Storage Systems	SC	1
VEJDORCV	Vendor - Document Storage Systems	SD	1
VEJDORCV	Vendor - Document Storage Systems	TMP	1
VEJDORCV	Vendor - Document Storage Systems	UTILITY	3
VEJDORCV	Vendor - Document Storage Systems	XTMP	29
VEJDPOR1	Vendor - Document Storage Systems	DPT	2
VEJDPOR1	Vendor - Document Storage Systems	SC	1
VEJDPOR1	Vendor - Document Storage Systems	VA	2
VEJDPX	Vendor - Document Storage Systems	%ZOSF	1
VEJDPX	Vendor - Document Storage Systems	AUPNVCPT	2
VEJDPX	Vendor - Document Storage Systems	AUPNVHF	1
VEJDPX	Vendor - Document Storage Systems	AUPNVIMM	1
VEJDPX	Vendor - Document Storage Systems	AUPNVPED	1
VEJDPX	Vendor - Document Storage Systems	AUPNVPOV	1
VEJDPX	Vendor - Document Storage Systems	AUPNVPRV	1
VEJDPX	Vendor - Document Storage Systems	AUPNVSIT	4
VEJDPX	Vendor - Document Storage Systems	AUPNVSK	1
VEJDPX	Vendor - Document Storage Systems	AUPNVTRT	1
VEJDPX	Vendor - Document Storage Systems	AUPNVXAM	1
VEJDPX	Vendor - Document Storage Systems	DD	1
VEJDPX	Vendor - Document Storage Systems	DIC	6
VEJDPX	Vendor - Document Storage Systems	ICD9	1
VEJDPX	Vendor - Document Storage Systems	ICPT	1
VEJDPX	Vendor - Document Storage Systems	SC	2
VEJDPX	Vendor - Document Storage Systems	SCE	5
VEJDPX	Vendor - Document Storage Systems	SD	1
VEJDPX	Vendor - Document Storage Systems	TMP	57
VEJDPX	Vendor - Document Storage Systems	VEJD	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVCPT	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVHF	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVIMM	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVPED	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVPOV	2
VEJDPX01	Vendor - Document Storage Systems	AUPNVXAM	2
VEJDPX01	Vendor - Document Storage Systems	AUTTEDT	1
VEJDPX01	Vendor - Document Storage Systems	AUTTEXAM	1
VEJDPX01	Vendor - Document Storage Systems	AUTTHF	1
VEJDPX01	Vendor - Document Storage Systems	AUTTIMM	1
VEJDPX01	Vendor - Document Storage Systems	DIC	1
VEJDPX01	Vendor - Document Storage Systems	ICD9	2
VEJDPX01	Vendor - Document Storage Systems	ICPT	1
VEJDPX01	Vendor - Document Storage Systems	SCE	2
VEJDPX01	Vendor - Document Storage Systems	SD	1
VEJDPX01	Vendor - Document Storage Systems	TMP	1
VEJDPX1	Vendor - Document Storage Systems	AUPNVSIT	7
VEJDPX1	Vendor - Document Storage Systems	DG	2
VEJDPX1	Vendor - Document Storage Systems	DGCR	12
VEJDPX1	Vendor - Document Storage Systems	DIC	2
VEJDPX1	Vendor - Document Storage Systems	IBE	2
VEJDPX1	Vendor - Document Storage Systems	IBT	4
VEJDPX1	Vendor - Document Storage Systems	SC	3
VEJDPX1	Vendor - Document Storage Systems	TMP	25
VEJDPX1	Vendor - Document Storage Systems	VEJD	1
VEJDPXBA	Vendor - Document Storage Systems	TMP	21
VEJDPXC1	Vendor - Document Storage Systems	%ZOSF	1
VEJDPXC1	Vendor - Document Storage Systems	AUPNVSIT	2
VEJDPXC1	Vendor - Document Storage Systems	DIC	2
VEJDPXC1	Vendor - Document Storage Systems	ICD9	3
VEJDPXC1	Vendor - Document Storage Systems	ICPT	1
VEJDPXC1	Vendor - Document Storage Systems	PX	2
VEJDPXC1	Vendor - Document Storage Systems	VA	1
VEJDPXC1	Vendor - Document Storage Systems	VEJD	1
VEJDPXCO	Vendor - Document Storage Systems	AUPNVCPT	2
VEJDPXCO	Vendor - Document Storage Systems	AUPNVPRV	3
VEJDPXCO	Vendor - Document Storage Systems	DIC	1
VEJDPXCO	Vendor - Document Storage Systems	PXD	4
VEJDPXCO	Vendor - Document Storage Systems	TMP	5
VEJDPXCW	Vendor - Document Storage Systems	DIC	2
VEJDPXCW	Vendor - Document Storage Systems	TMP	10
VEJDPXCW	Vendor - Document Storage Systems	VEJD	11
VEJDPXCW	Vendor - Document Storage Systems	XTMP	12
VEJDPXCW	Vendor - Document Storage Systems	XTV	2
VEJDPXCX	Vendor - Document Storage Systems	AUTNPOV	3
VEJDPXCX	Vendor - Document Storage Systems	ICPT	1
VEJDPXCX	Vendor - Document Storage Systems	PX	1
VEJDPXCX	Vendor - Document Storage Systems	PXD	8
VEJDPXCY	Vendor - Document Storage Systems	AUPNVCPT	1
VEJDPXCY	Vendor - Document Storage Systems	DIC	1
VEJDPXCY	Vendor - Document Storage Systems	ICD9	1
VEJDPXE	Vendor - Document Storage Systems	SCE	5
VEJDPXE	Vendor - Document Storage Systems	SD	6
VEJDPXE	Vendor - Document Storage Systems	TMP	9
VEJDPXLU	Vendor - Document Storage Systems	AUPNVSIT	1
VEJDPXLU	Vendor - Document Storage Systems	SCE	3
VEJDPXLU	Vendor - Document Storage Systems	SD	1
VEJDRMO1	Vendor - Document Storage Systems	%ZOSF	3
VEJDRMO1	Vendor - Document Storage Systems	TMP	8
VEJDRMO1	Vendor - Document Storage Systems	UTILITY	1
VEJDRMO1	Vendor - Document Storage Systems	VEJD	17
VEJDRMO1	Vendor - Document Storage Systems	XUSEC	1
VEJDSD01	Vendor - Document Storage Systems	DIC	4
VEJDSD01	Vendor - Document Storage Systems	DPT	3
VEJDSD01	Vendor - Document Storage Systems	SC	5
VEJDSD01	Vendor - Document Storage Systems	TMP	6
VEJDSEC4	Vendor - Document Storage Systems	VA	1
VEJDSR	Vendor - Document Storage Systems	DIC	2
VEJDSR	Vendor - Document Storage Systems	ICD9	7
VEJDSR	Vendor - Document Storage Systems	ICPT	2
VEJDSR	Vendor - Document Storage Systems	SRF	19
VEJDSR	Vendor - Document Storage Systems	TMP	10
VEJDSR0	Vendor - Document Storage Systems	ICD9	1
VEJDSR0	Vendor - Document Storage Systems	SRF	12
VEJDSR0	Vendor - Document Storage Systems	TMP	14
VEJDSR01	Vendor - Document Storage Systems	SRF	1
VEJDSR02	Vendor - Document Storage Systems	SRF	6
VEJDSR02	Vendor - Document Storage Systems	SRS	1
VEJDSR02	Vendor - Document Storage Systems	TMP	1
VEJDSYSU	Vendor - Document Storage Systems	TMP	3
VEJDSYSU	Vendor - Document Storage Systems	VA	1
VEJDSYSU	Vendor - Document Storage Systems	VEJD	12
VEJDSYSU	Vendor - Document Storage Systems	XTMP	1
VEJDTIU1	Vendor - Document Storage Systems	GMR	1
VEJDTIU1	Vendor - Document Storage Systems	TMP	2
VEJDTP01	Vendor - Document Storage Systems	DG	2
VEJDTP01	Vendor - Document Storage Systems	DGSL	5
VEJDTP01	Vendor - Document Storage Systems	DPT	4
VEJDTP01	Vendor - Document Storage Systems	VA	1
VEJDTP01	Vendor - Document Storage Systems	XMB	1
VEJDTP01	Vendor - Document Storage Systems	XUSEC	2
VEJDVEST	Vendor - Document Storage Systems	AUPNVCPT	1
VEJDVEST	Vendor - Document Storage Systems	DGPM	2
VEJDVEST	Vendor - Document Storage Systems	DPT	1
VEJDVEST	Vendor - Document Storage Systems	SCE	1
VEJDVGR0	Vendor - Document Storage Systems	DIC	5
VEJDVGR0	Vendor - Document Storage Systems	LAM	1
VEJDVGR0	Vendor - Document Storage Systems	ORD	14
VEJDVGR0	Vendor - Document Storage Systems	RA	4
VEJDVGR0	Vendor - Document Storage Systems	RAMIS	1
VEJDVGR0	Vendor - Document Storage Systems	VA	2
VEJDVGR0	Vendor - Document Storage Systems	XTV	1
VEJDVGR1	Vendor - Document Storage Systems	DPT	1
VEJDVGR1	Vendor - Document Storage Systems	OR	8
VEJDVGR1	Vendor - Document Storage Systems	ORD	6
VEJDVGR1	Vendor - Document Storage Systems	PS	1
VEJDVGR1	Vendor - Document Storage Systems	SC	1
VEJDVGR1	Vendor - Document Storage Systems	VA	2
VEJDVGR2	Vendor - Document Storage Systems	DD	1
VEJDVGR8	Vendor - Document Storage Systems	GMR	1
VEJDVGR8	Vendor - Document Storage Systems	ICD9	3
VEJDVGR8	Vendor - Document Storage Systems	LAB	1
VEJDVGR8	Vendor - Document Storage Systems	ORD	8
VEJDVGR8	Vendor - Document Storage Systems	RA	4
VEJDVGR8	Vendor - Document Storage Systems	RAMIS	1
VEJDVGR8	Vendor - Document Storage Systems	SC	2
VEJDVGR9	Vendor - Document Storage Systems	DD	1
VEJDVGR9	Vendor - Document Storage Systems	DIC	5
VEJDVGR9	Vendor - Document Storage Systems	ORD	13
VEJDVGR9	Vendor - Document Storage Systems	RA	5
VEJDVGR9	Vendor - Document Storage Systems	RAMIS	3
VEJDVGR9	Vendor - Document Storage Systems	XTMP	1
VEJDVGR9	Vendor - Document Storage Systems	XUSEC	8
VEJDVSI	Vendor - Document Storage Systems	GMRD	5
VEJDVST	Vendor - Document Storage Systems	AUPNVSIT	1
VEJDVST	Vendor - Document Storage Systems	DPT	1
VEJDVST1	Vendor - Document Storage Systems	TMP	5
VEJDVST1	Vendor - Document Storage Systems	UTILITY	4
VEJDVST2	Vendor - Document Storage Systems	AUPNVSIT	3
VEJDVST2	Vendor - Document Storage Systems	SC	1
VEJDVST2	Vendor - Document Storage Systems	TMP	14
VEJDWPB1	Vendor - Document Storage Systems	DG	2
VEJDWPB1	Vendor - Document Storage Systems	DGPM	7
VEJDWPB1	Vendor - Document Storage Systems	DIC	4
VEJDWPB1	Vendor - Document Storage Systems	DISV	2
VEJDWPB1	Vendor - Document Storage Systems	DPT	11
VEJDWPB1	Vendor - Document Storage Systems	SC	1
VEJDWPB1	Vendor - Document Storage Systems	TMP	8
VEJDWPB1	Vendor - Document Storage Systems	UTILITY	3
VEJDWPB1	Vendor - Document Storage Systems	VA	2
VEJDWPB3	Vendor - Document Storage Systems	GMT	2
VEJDWPB3	Vendor - Document Storage Systems	TMP	3
VEJDWPB4	Vendor - Document Storage Systems	AUPNPROB	1
VEJDWPB5	Vendor - Document Storage Systems	AUPNPROB	6
VEJDWPB5	Vendor - Document Storage Systems	GMPL	3
VEJDWPB6	Vendor - Document Storage Systems	AUPNPROB	14
VEJDWPB6	Vendor - Document Storage Systems	DPT	2
VEJDWPB6	Vendor - Document Storage Systems	GMPL	5
VEJDWPB6	Vendor - Document Storage Systems	ICD9	2
VEJDWPB6	Vendor - Document Storage Systems	SC	3
VEJDWPB6	Vendor - Document Storage Systems	VA	6
VEJDWPB7	Vendor - Document Storage Systems	AUPNPROB	5
VEJDWPB7	Vendor - Document Storage Systems	DIC	3
VEJDWPB7	Vendor - Document Storage Systems	ORD	2
VEJDWPB7	Vendor - Document Storage Systems	SC	3
VEJDWPB8	Vendor - Document Storage Systems	AUPNPROB	3
VEJDWPB8	Vendor - Document Storage Systems	DPT	1
VEJDWPB8	Vendor - Document Storage Systems	GMPL	2
VEJDWPB8	Vendor - Document Storage Systems	ICD9	1
VEJDWPB8	Vendor - Document Storage Systems	VA	2
VEJDWPB9	Vendor - Document Storage Systems	PSDRUG	1
VEJDWPBA	Vendor - Document Storage Systems	GMR	2
VEJDWPBB	Vendor - Document Storage Systems	GMR	8
VEJDWPBB	Vendor - Document Storage Systems	GMRD	2
VEJDWPBC	Vendor - Document Storage Systems	DIC	1
VEJDWPBC	Vendor - Document Storage Systems	GMR	12
VEJDWPBC	Vendor - Document Storage Systems	GMRD	2
VEJDWPBC	Vendor - Document Storage Systems	PS	2
VEJDWPBC	Vendor - Document Storage Systems	VA	2
VEJDWPBD	Vendor - Document Storage Systems	TMP	3
VEJDWPBE	Vendor - Document Storage Systems	DPT	1
VEJDWPBE	Vendor - Document Storage Systems	GMR	11
VEJDWPBE	Vendor - Document Storage Systems	ORD	8
VEJDWPBE	Vendor - Document Storage Systems	TMP	12
VEJDWPBF	Vendor - Document Storage Systems	GMR	17
VEJDWPBF	Vendor - Document Storage Systems	TMP	4
VEJDWPBG	Vendor - Document Storage Systems	%ZOSF	2
VEJDWPBG	Vendor - Document Storage Systems	GMR	9
VEJDWPBG	Vendor - Document Storage Systems	MCAR	2
VEJDWPBG	Vendor - Document Storage Systems	ORD	6
VEJDWPBG	Vendor - Document Storage Systems	SC	1
VEJDWPBG	Vendor - Document Storage Systems	TMP	30
VEJDWPBG	Vendor - Document Storage Systems	VA	2
VEJDWPBH	Vendor - Document Storage Systems	GMR	1
VEJDWPBI	Vendor - Document Storage Systems	%ZIS	1
VEJDWPBI	Vendor - Document Storage Systems	GMR	11
VEJDWPBI	Vendor - Document Storage Systems	TMP	18
VEJDWPBI	Vendor - Document Storage Systems	VA	2
VEJDWPBJ	Vendor - Document Storage Systems	GMR	6
VEJDWPBJ	Vendor - Document Storage Systems	VA	1
VEJDWPBK	Vendor - Document Storage Systems	GMR	4
VEJDWPBK	Vendor - Document Storage Systems	MCAR	2
VEJDWPBK	Vendor - Document Storage Systems	TMP	27
VEJDWPBL	Vendor - Document Storage Systems	%ZIS	7
VEJDWPBL	Vendor - Document Storage Systems	DIC	3
VEJDWPBL	Vendor - Document Storage Systems	SC	8
VEJDWPBL	Vendor - Document Storage Systems	VA	4
VEJDWPBL	Vendor - Document Storage Systems	XUSEC	16
VEJDWPBM	Vendor - Document Storage Systems	GMT	2
VEJDWPBM	Vendor - Document Storage Systems	TMP	11
VEJDWPBN	Vendor - Document Storage Systems	TMP	10
VEJDWPBO	Vendor - Document Storage Systems	TMP	5
VEJDWPBP	Vendor - Document Storage Systems	GMR	8
VEJDWPBP	Vendor - Document Storage Systems	GMRD	2
VEJDWPBP	Vendor - Document Storage Systems	UTILITY	5
VEJDWPBQ	Vendor - Document Storage Systems	OR	2
VEJDWPBQ	Vendor - Document Storage Systems	ORD	5
VEJDWPBQ	Vendor - Document Storage Systems	TMP	6
VEJDWPBQ	Vendor - Document Storage Systems	VEJ	1
VEJDWPBR	Vendor - Document Storage Systems	ORD	3
VEJDWPBR	Vendor - Document Storage Systems	TMP	5
VEJDWPBS	Vendor - Document Storage Systems	DIC	1
VEJDWPBS	Vendor - Document Storage Systems	OR	7
VEJDWPBS	Vendor - Document Storage Systems	ORD	4
VEJDWPBS	Vendor - Document Storage Systems	SC	1
VEJDWPBS	Vendor - Document Storage Systems	UTILITY	3
VEJDWPBT	Vendor - Document Storage Systems	DIC	1
VEJDWPBT	Vendor - Document Storage Systems	OR	8
VEJDWPBT	Vendor - Document Storage Systems	ORD	3
VEJDWPBT	Vendor - Document Storage Systems	TMP	4
VEJDWPBT	Vendor - Document Storage Systems	VA	1
VEJDWPBT	Vendor - Document Storage Systems	VEJ	1
VEJDWPBU	Vendor - Document Storage Systems	ORD	3
VEJDWPBU	Vendor - Document Storage Systems	TMP	4
VEJDWPBU	Vendor - Document Storage Systems	VEJ	16
VEJDWPBV	Vendor - Document Storage Systems	DIC	1
VEJDWPBV	Vendor - Document Storage Systems	OR	6
VEJDWPBV	Vendor - Document Storage Systems	ORD	5
VEJDWPBV	Vendor - Document Storage Systems	UTILITY	3
VEJDWPBV	Vendor - Document Storage Systems	VA	1
VEJDWPBW	Vendor - Document Storage Systems	DIC	1
VEJDWPBW	Vendor - Document Storage Systems	OR	2
VEJDWPBW	Vendor - Document Storage Systems	TMP	20
VEJDWPBW	Vendor - Document Storage Systems	VA	3
VEJDWPBX	Vendor - Document Storage Systems	TMP	64
VEJDWPBX	Vendor - Document Storage Systems	VEJ	2
VEJDWPBY	Vendor - Document Storage Systems	PS	43
VEJDWPBY	Vendor - Document Storage Systems	PSDRUG	10
VEJDWPBY	Vendor - Document Storage Systems	PSRX	39
VEJDWPBY	Vendor - Document Storage Systems	TMP	95
VEJDWPBY	Vendor - Document Storage Systems	VA	2
VEJDWPBZ	Vendor - Document Storage Systems	PS	10
VEJDWPBZ	Vendor - Document Storage Systems	PSDRUG	2
VEJDWPBZ	Vendor - Document Storage Systems	TMP	1
VEJDWPC1	Vendor - Document Storage Systems	DD	4
VEJDWPC1	Vendor - Document Storage Systems	PS	12
VEJDWPC1	Vendor - Document Storage Systems	TMP	28
VEJDWPC1	Vendor - Document Storage Systems	VA	2
VEJDWPC2	Vendor - Document Storage Systems	DD	4
VEJDWPC2	Vendor - Document Storage Systems	PS	8
VEJDWPC2	Vendor - Document Storage Systems	PSDRUG	5
VEJDWPC2	Vendor - Document Storage Systems	TMP	33
VEJDWPC2	Vendor - Document Storage Systems	VA	2
VEJDWPC3	Vendor - Document Storage Systems	ORD	1
VEJDWPC3	Vendor - Document Storage Systems	TMP	6
VEJDWPC4	Vendor - Document Storage Systems	ORD	3
VEJDWPC4	Vendor - Document Storage Systems	TMP	5
VEJDWPC5	Vendor - Document Storage Systems	OR	36
VEJDWPC5	Vendor - Document Storage Systems	ORD	4
VEJDWPC5	Vendor - Document Storage Systems	TMP	11
VEJDWPC5	Vendor - Document Storage Systems	XUSEC	2
VEJDWPC6	Vendor - Document Storage Systems	DIC	1
VEJDWPC6	Vendor - Document Storage Systems	OR	8
VEJDWPC6	Vendor - Document Storage Systems	ORD	4
VEJDWPC6	Vendor - Document Storage Systems	TMP	4
VEJDWPC6	Vendor - Document Storage Systems	VA	1
VEJDWPCB	Vendor - Document Storage Systems	TMP	12
VEJDWPCC	Vendor - Document Storage Systems	TIU	19
VEJDWPCC	Vendor - Document Storage Systems	TMP	2
VEJDWPCD	Vendor - Document Storage Systems	PX	1
VEJDWPCE	Vendor - Document Storage Systems	SC	1
VEJDWPCF	Vendor - Document Storage Systems	AUPNVIMM	6
VEJDWPCF	Vendor - Document Storage Systems	AUTTIMM	1
VEJDWPCF	Vendor - Document Storage Systems	TMP	6
VEJDWPCG	Vendor - Document Storage Systems	GMR	2
VEJDWPCH	Vendor - Document Storage Systems	GMR	8
VEJDWPCH	Vendor - Document Storage Systems	GMRD	2
VEJDWPCI	Vendor - Document Storage Systems	TMP	4
VEJDWPCJ	Vendor - Document Storage Systems	TMP	4
VEJDWPCK	Vendor - Document Storage Systems	TMP	18
VEJDWPCL	Vendor - Document Storage Systems	DIC	1
VEJDWPCL	Vendor - Document Storage Systems	RA	5
VEJDWPCL	Vendor - Document Storage Systems	RADPT	8
VEJDWPCL	Vendor - Document Storage Systems	RAO	1
VEJDWPCL	Vendor - Document Storage Systems	SC	1
VEJDWPCL	Vendor - Document Storage Systems	TMP	2
VEJDWPCM	Vendor - Document Storage Systems	ICPT	1
VEJDWPCM	Vendor - Document Storage Systems	RA	9
VEJDWPCM	Vendor - Document Storage Systems	RADPT	12
VEJDWPCM	Vendor - Document Storage Systems	RAMIS	3
VEJDWPCM	Vendor - Document Storage Systems	RAO	2
VEJDWPCM	Vendor - Document Storage Systems	RARPT	2
VEJDWPCM	Vendor - Document Storage Systems	SC	2
VEJDWPCM	Vendor - Document Storage Systems	TMP	3
VEJDWPCN	Vendor - Document Storage Systems	RA	2
VEJDWPCN	Vendor - Document Storage Systems	RADPT	10
VEJDWPCN	Vendor - Document Storage Systems	RAMIS	3
VEJDWPCN	Vendor - Document Storage Systems	RAO	1
VEJDWPCN	Vendor - Document Storage Systems	RARPT	5
VEJDWPCN	Vendor - Document Storage Systems	TMP	11
VEJDWPCN	Vendor - Document Storage Systems	VA	1
VEJDWPCP	Vendor - Document Storage Systems	TMP	2
VEJDWPCS	Vendor - Document Storage Systems	PRSPC	1
VEJDWPCS	Vendor - Document Storage Systems	VA	3
VEJDWPD0	Vendor - Document Storage Systems	DIC	1
VEJDWPD0	Vendor - Document Storage Systems	TMP	15
VEJDWPD0	Vendor - Document Storage Systems	VA	1
VEJDWPD1	Vendor - Document Storage Systems	AUPNVIMM	6
VEJDWPD1	Vendor - Document Storage Systems	AUTTIMM	1
VEJDWPD1	Vendor - Document Storage Systems	TMP	6
VEJDWPD2	Vendor - Document Storage Systems	AUPNVSIT	4
VEJDWPD2	Vendor - Document Storage Systems	PX	1
VEJDWPD2	Vendor - Document Storage Systems	TMP	1
VEJDWPD3	Vendor - Document Storage Systems	%ZIS	7
VEJDWPD3	Vendor - Document Storage Systems	DIC	3
VEJDWPD3	Vendor - Document Storage Systems	SC	8
VEJDWPD3	Vendor - Document Storage Systems	VA	4
VEJDWPD3	Vendor - Document Storage Systems	XUSEC	16
VEJDWPZ	Vendor - Document Storage Systems	DIC	7
VEJDXD	Vendor - Document Storage Systems	DD	4
VEJDXD	Vendor - Document Storage Systems	DIC	4
VEJDXD	Vendor - Document Storage Systems	TMP	14
VEJDXD	Vendor - Document Storage Systems	VEJDTMP	12
VEJDXVA	Vendor - Document Storage Systems	VA	2
VEJDXWBT	Vendor - Document Storage Systems	DD	1
VEJDXWBT	Vendor - Document Storage Systems	UTILITY	4
VEVSG16	Uncategorized	VECEMP	3
VEXRX	Vendor - Audiofax Inc	%ZOSF	1
VEXRX	Vendor - Audiofax Inc	DD	1
VEXRX	Vendor - Audiofax Inc	PS	5
VEXRX	Vendor - Audiofax Inc	PSRX	7
VEXRX	Vendor - Audiofax Inc	TMP	5
VEXRX	Vendor - Audiofax Inc	VEXHRX	16
VFRPSOSU	Uncategorized	%ZIS	2
VFRPSOSU	Uncategorized	DPT	2
VFRPSOSU	Uncategorized	PS	24
VFRPSOSU	Uncategorized	PSRX	14
VFRPSOSU	Uncategorized	TMP	13
VIAAEAD	Real Time Location System	ENCSN	1
VIAAEAD	Real Time Location System	ENG	31
VIAAEAD	Real Time Location System	TMP	37
VIAAEUT	Real Time Location System	ENG	11
VIAAEUT	Real Time Location System	TMP	27
VIAAIMUP	Real Time Location System	PRC	7
VIAAIMUP	Real Time Location System	PRCP	14
VIAAIMUP	Real Time Location System	TMP	11
VIAAIPDE	Real Time Location System	PRC	1
VIAAIPDE	Real Time Location System	PRCP	4
VIAAIPDE	Real Time Location System	TMP	11
VIAAMB1	Real Time Location System	DIC	1
VIAANPR	Real Time Location System	TMP	9
VIAANPR	Real Time Location System	VA	3
VIAAPAR	Real Time Location System	PRCP	4
VIAAPAR	Real Time Location System	TMP	5
VIAAPAR	Real Time Location System	XTMP	16
VIAAPTR	Real Time Location System	TMP	8
VIAAQUE	Real Time Location System	VIAA	6
VIAASQH	Real Time Location System	PRC	1
VIAASQH	Real Time Location System	PRCP	7
VIAASQH	Real Time Location System	TMP	7
VIAASQH	Real Time Location System	XTMP	22
VIAATRI	Real Time Location System	DIC	1
VIAATRI	Real Time Location System	VIAA	4
VIABEFR	VistA Integration Adapter	LR	2
VIABEFR	VistA Integration Adapter	LRT	8
VIABEFR	VistA Integration Adapter	TMP	12
VIABMS	VistA Integration Adapter	DD	1
VIABMS	VistA Integration Adapter	DPT	1
VIABMS	VistA Integration Adapter	EDP	6
VIABMS	VistA Integration Adapter	OR	3
VIABMS	VistA Integration Adapter	TMP	9
VIABMS1	VistA Integration Adapter	DGPM	3
VIABMS1	VistA Integration Adapter	TMP	9
VIABMS2	VistA Integration Adapter	DGPM	9
VIABMS2	VistA Integration Adapter	DPT	17
VIABMS2	VistA Integration Adapter	SC	7
VIABMS2	VistA Integration Adapter	TMP	4
VIABMS3	VistA Integration Adapter	OR	16
VIABMS3	VistA Integration Adapter	PXRMINDX	4
VIABMS4	VistA Integration Adapter	OR	15
VIABPCE2	VistA Integration Adapter	AUTTHF	3
VIABPCE4	VistA Integration Adapter	TMP	9
VIABRPC	VistA Integration Adapter	DIC	7
VIABRPC	VistA Integration Adapter	DPT	1
VIABRPC	VistA Integration Adapter	TIU	1
VIABRPC	VistA Integration Adapter	TMP	12
VIABRPC	VistA Integration Adapter	UTILITY	4
VIABRPC	VistA Integration Adapter	XUSEC	3
VIABRPC3	VistA Integration Adapter	HOLIDAY	1
VIABRPC3	VistA Integration Adapter	LAB	4
VIABRPC3	VistA Integration Adapter	SC	3
VIABRPC3	VistA Integration Adapter	TMP	6
VIABRPC4	VistA Integration Adapter	DD	1
VIABRPC4	VistA Integration Adapter	LAB	2
VIABRPC4	VistA Integration Adapter	SC	9
VIABRPC4	VistA Integration Adapter	TMP	9
VIABRPC7	VistA Integration Adapter	DIC	1
VIABRPC7	VistA Integration Adapter	ORD	3
VIABRPC7	VistA Integration Adapter	TMP	5
VIABRPC7	VistA Integration Adapter	VA	1
VIABU	VistA Integration Adapter	DIC	1
VPR1P36	Virtual Patient Record	DPT	1
VPR1P36	Virtual Patient Record	UTILITY	5
VPR1P36	Virtual Patient Record	VPR	3
VPR1P36	Virtual Patient Record	XTMP	1
VPRD	Virtual Patient Record	DPT	1
VPRD	Virtual Patient Record	SC	1
VPRD	Virtual Patient Record	TMP	4
VPRD	Virtual Patient Record	USC	1
VPRD	Virtual Patient Record	VA	1
VPRDCRC	Virtual Patient Record	DPT	1
VPRDCRC	Virtual Patient Record	TMP	23
VPRDCRC	Virtual Patient Record	XTMP	19
VPRDGMPL	Virtual Patient Record	DPT	1
VPRDGMPL	Virtual Patient Record	VA	1
VPRDGMPL	Virtual Patient Record	WV	2
VPRDGMRA	Virtual Patient Record	TMP	1
VPRDGMRC	Virtual Patient Record	TMP	6
VPRDGMRC	Virtual Patient Record	VA	1
VPRDGMV	Virtual Patient Record	SC	1
VPRDGMV	Virtual Patient Record	UTILITY	5
VPRDGMV	Virtual Patient Record	VA	1
VPRDJ	Virtual Patient Record	DPT	1
VPRDJ	Virtual Patient Record	TMP	2
VPRDJ	Virtual Patient Record	XTMP	1
VPRDJ0	Virtual Patient Record	AUPNVSIT	3
VPRDJ0	Virtual Patient Record	DPT	2
VPRDJ0	Virtual Patient Record	OR	4
VPRDJ0	Virtual Patient Record	ORD	2
VPRDJ0	Virtual Patient Record	TMP	37
VPRDJ0	Virtual Patient Record	UTILITY	4
VPRDJ00	Virtual Patient Record	AUPNVSIT	1
VPRDJ00	Virtual Patient Record	DPT	4
VPRDJ00	Virtual Patient Record	VA	1
VPRDJ01	Virtual Patient Record	DPT	1
VPRDJ01	Virtual Patient Record	OR	3
VPRDJ01	Virtual Patient Record	ORA	2
VPRDJ01	Virtual Patient Record	PXRMINDX	3
VPRDJ01	Virtual Patient Record	RADPT	2
VPRDJ01	Virtual Patient Record	SC	1
VPRDJ01	Virtual Patient Record	TMP	7
VPRDJ01	Virtual Patient Record	VA	3
VPRDJ02	Virtual Patient Record	PXRMINDX	1
VPRDJ02	Virtual Patient Record	SC	1
VPRDJ02	Virtual Patient Record	UTILITY	1
VPRDJ02	Virtual Patient Record	VPR	3
VPRDJ03	Virtual Patient Record	SC	2
VPRDJ03	Virtual Patient Record	TMP	1
VPRDJ03	Virtual Patient Record	VA	1
VPRDJ04	Virtual Patient Record	AUPNVSIT	1
VPRDJ04	Virtual Patient Record	DGS	3
VPRDJ04	Virtual Patient Record	DIC	1
VPRDJ04	Virtual Patient Record	SC	4
VPRDJ04	Virtual Patient Record	TMP	4
