entity_id	entity_type	canonical_name	mention_count	vista_tsv	vista_key_column	vista_key_value	join_method	join_confidence
routine:NURSAFUD	routine	NURSAFUD	4	code-model/routines.tsv	routine_name	NURSAFUD	exact-name-ci	high
routine:NURSAGSP	routine	NURSAGSP	1	code-model/routines.tsv	routine_name	NURSAGSP	exact-name-ci	high
routine:NURSAL0	routine	NURSAL0	1	code-model/routines.tsv	routine_name	NURSAL0	exact-name-ci	high
routine:NURSAWL0	routine	NURSAWL0	1	code-model/routines.tsv	routine_name	NURSAWL0	exact-name-ci	high
routine:NURSCPL	routine	NURSCPL	6	code-model/routines.tsv	routine_name	NURSCPL	exact-name-ci	high
routine:NURSCPLC	routine	NURSCPLC	1	code-model/routines.tsv	routine_name	NURSCPLC	exact-name-ci	high
routine:NURSCPLD	routine	NURSCPLD	1	code-model/routines.tsv	routine_name	NURSCPLD	exact-name-ci	high
routine:NURSCPLE	routine	NURSCPLE	3	code-model/routines.tsv	routine_name	NURSCPLE	exact-name-ci	high
routine:NURSCPLU	routine	NURSCPLU	2	code-model/routines.tsv	routine_name	NURSCPLU	exact-name-ci	high
routine:NURSCUTL	routine	NURSCUTL	4	code-model/routines.tsv	routine_name	NURSCUTL	exact-name-ci	high
routine:NURSE	routine	NURSE	1				none	undetermined
routine:NURSEP31	routine	NURSEP31	1	code-model/routines.tsv	routine_name	NURSEP31	exact-name-ci	high
routine:NURSEP3I	routine	NURSEP3I	1	code-model/routines.tsv	routine_name	NURSEP3I	exact-name-ci	high
routine:NURSEPCA	routine	NURSEPCA	1	code-model/routines.tsv	routine_name	NURSEPCA	exact-name-ci	high
routine:NURSEPD0	routine	NURSEPD0	1	code-model/routines.tsv	routine_name	NURSEPD0	exact-name-ci	high
routine:NURSEPD2	routine	NURSEPD2	1	code-model/routines.tsv	routine_name	NURSEPD2	exact-name-ci	high
routine:NURSEPIN	routine	NURSEPIN	1	code-model/routines.tsv	routine_name	NURSEPIN	exact-name-ci	high
routine:NURSEPML	routine	NURSEPML	1	code-model/routines.tsv	routine_name	NURSEPML	exact-name-ci	high
routine:NURSEXP	routine	NURSEXP	1	code-model/routines.tsv	routine_name	NURSEXP	exact-name-ci	high
routine:NURSFMU	routine	NURSFMU	4	code-model/routines.tsv	routine_name	NURSFMU	exact-name-ci	high
routine:NVSPRTU	routine	NVSPRTU	5				none	undetermined
routine:NW	routine	NW	13				none	undetermined
routine:NXJ3	routine	NXJ3	1				none	undetermined
routine:NXT	routine	NXT	6				none	undetermined
routine:NY	routine	NY	4				none	undetermined
routine:O01	routine	O01	18				none	undetermined
routine:O02	routine	O02	1				none	undetermined
routine:O05	routine	O05	2				none	undetermined
routine:O11	routine	O11	4				none	undetermined
routine:O13	routine	O13	39				none	undetermined
routine:O14	routine	O14	15				none	undetermined
routine:OCT	routine	OCT	15				none	undetermined
routine:OCXCACHE	routine	OCXCACHE	9	code-model/routines.tsv	routine_name	OCXCACHE	exact-name-ci	high
routine:OCXOERR	routine	OCXOERR	6	code-model/routines.tsv	routine_name	OCXOERR	exact-name-ci	high
routine:OERR	routine	OERR	4				none	undetermined
routine:OIF	routine	OIF	1				none	undetermined
routine:OL	routine	OL	1				none	undetermined
routine:ONCO	routine	ONCO	1				none	undetermined
routine:ONE	routine	ONE	72				none	undetermined
routine:ONETWO	routine	ONETWO	1				none	undetermined
routine:OOPS	routine	OOPS	6				none	undetermined
routine:OP	routine	OP	1				none	undetermined
routine:OP500	routine	OP500	1				none	undetermined
routine:OP600	routine	OP600	1				none	undetermined
routine:OPMOTHER	routine	OPMOTHER	2				none	undetermined
routine:OR	routine	OR	15	code-model/routines.tsv	routine_name	OR	exact-name-ci	high
routine:OR1	routine	OR1	3	code-model/routines.tsv	routine_name	OR1	exact-name-ci	high
routine:OR3CONV1	routine	OR3CONV1	1				none	undetermined
routine:ORACCES2	routine	ORACCES2	1	code-model/routines.tsv	routine_name	ORACCES2	exact-name-ci	high
routine:ORACCESS	routine	ORACCESS	1	code-model/routines.tsv	routine_name	ORACCESS	exact-name-ci	high
routine:ORAL	routine	ORAL	2				none	undetermined
routine:ORAM	routine	ORAM	5	code-model/routines.tsv	routine_name	ORAM	exact-name-ci	high
routine:ORB3	routine	ORB3	2	code-model/routines.tsv	routine_name	ORB3	exact-name-ci	high
routine:ORB31	routine	ORB31	8	code-model/routines.tsv	routine_name	ORB31	exact-name-ci	high
routine:ORB3F1	routine	ORB3F1	5	code-model/routines.tsv	routine_name	ORB3F1	exact-name-ci	high
routine:ORB3FUP1	routine	ORB3FUP1	8	code-model/routines.tsv	routine_name	ORB3FUP1	exact-name-ci	high
routine:ORB3FUP2	routine	ORB3FUP2	24	code-model/routines.tsv	routine_name	ORB3FUP2	exact-name-ci	high
routine:ORB3TIM1	routine	ORB3TIM1	2	code-model/routines.tsv	routine_name	ORB3TIM1	exact-name-ci	high
routine:ORB3TIM2	routine	ORB3TIM2	1	code-model/routines.tsv	routine_name	ORB3TIM2	exact-name-ci	high
routine:ORCD	routine	ORCD	3	code-model/routines.tsv	routine_name	ORCD	exact-name-ci	high
routine:ORCMGMCK	routine	ORCMGMCK	2	code-model/routines.tsv	routine_name	ORCMGMCK	exact-name-ci	high
routine:ORDD100	routine	ORDD100	8	code-model/routines.tsv	routine_name	ORDD100	exact-name-ci	high
routine:ORDD100A	routine	ORDD100A	4	code-model/routines.tsv	routine_name	ORDD100A	exact-name-ci	high
routine:ORDD43	routine	ORDD43	1	code-model/routines.tsv	routine_name	ORDD43	exact-name-ci	high
routine:ORDEBUG	routine	ORDEBUG	1	code-model/routines.tsv	routine_name	ORDEBUG	exact-name-ci	high
routine:ORDER	routine	ORDER	4				none	undetermined
routine:ORERR	routine	ORERR	6	code-model/routines.tsv	routine_name	ORERR	exact-name-ci	high
routine:ORGKEY	routine	ORGKEY	1				none	undetermined
routine:ORKCHK	routine	ORKCHK	9	code-model/routines.tsv	routine_name	ORKCHK	exact-name-ci	high
routine:ORM	routine	ORM	1	code-model/routines.tsv	routine_name	ORM	exact-name-ci	high
routine:ORMTIME	routine	ORMTIME	1	code-model/routines.tsv	routine_name	ORMTIME	exact-name-ci	high
routine:ORPXRM	routine	ORPXRM	4	code-model/routines.tsv	routine_name	ORPXRM	exact-name-ci	high
routine:ORQ1	routine	ORQ1	2	code-model/routines.tsv	routine_name	ORQ1	exact-name-ci	high
routine:ORQOR2	routine	ORQOR2	3	code-model/routines.tsv	routine_name	ORQOR2	exact-name-ci	high
routine:ORQPT	routine	ORQPT	1	code-model/routines.tsv	routine_name	ORQPT	exact-name-ci	high
routine:ORQPTQ1	routine	ORQPTQ1	1	code-model/routines.tsv	routine_name	ORQPTQ1	exact-name-ci	high
routine:ORQQCN	routine	ORQQCN	1	code-model/routines.tsv	routine_name	ORQQCN	exact-name-ci	high
routine:ORQQLR1	routine	ORQQLR1	12	code-model/routines.tsv	routine_name	ORQQLR1	exact-name-ci	high
routine:ORQQPXRM	routine	ORQQPXRM	1	code-model/routines.tsv	routine_name	ORQQPXRM	exact-name-ci	high
routine:ORQQVI3	routine	ORQQVI3	1				none	undetermined
routine:ORSMART	routine	ORSMART	4	code-model/routines.tsv	routine_name	ORSMART	exact-name-ci	high
routine:ORU	routine	ORU	2	code-model/routines.tsv	routine_name	ORU	exact-name-ci	high
routine:ORUHDR	routine	ORUHDR	1	code-model/routines.tsv	routine_name	ORUHDR	exact-name-ci	high
routine:ORUTL	routine	ORUTL	1	code-model/routines.tsv	routine_name	ORUTL	exact-name-ci	high
routine:ORWCV	routine	ORWCV	1	code-model/routines.tsv	routine_name	ORWCV	exact-name-ci	high
routine:ORWDAL32	routine	ORWDAL32	2	code-model/routines.tsv	routine_name	ORWDAL32	exact-name-ci	high
routine:ORWDPLM2	routine	ORWDPLM2	1	code-model/routines.tsv	routine_name	ORWDPLM2	exact-name-ci	high
routine:ORWDXA1	routine	ORWDXA1	1	code-model/routines.tsv	routine_name	ORWDXA1	exact-name-ci	high
routine:ORWORR	routine	ORWORR	1	code-model/routines.tsv	routine_name	ORWORR	exact-name-ci	high
routine:ORWTIU	routine	ORWTIU	1	code-model/routines.tsv	routine_name	ORWTIU	exact-name-ci	high
routine:ORWTPR	routine	ORWTPR	1	code-model/routines.tsv	routine_name	ORWTPR	exact-name-ci	high
routine:ORX2	routine	ORX2	5	code-model/routines.tsv	routine_name	ORX2	exact-name-ci	high
routine:ORX8	routine	ORX8	2	code-model/routines.tsv	routine_name	ORX8	exact-name-ci	high
routine:OS6745	routine	OS6745	2				none	undetermined
routine:OS790	routine	OS790	2				none	undetermined
routine:OT250	routine	OT250	1				none	undetermined
routine:OTH	routine	OTH	3				none	undetermined
routine:OTHERPKG	routine	OTHERPKG	2				none	undetermined
routine:P13	routine	P13	1				none	undetermined
routine:P2	routine	P2	8				none	undetermined
routine:P4	routine	P4	5				none	undetermined
routine:P6	routine	P6	2				none	undetermined
routine:PAGE	routine	PAGE	1				none	undetermined
routine:PAIN	routine	PAIN	3				none	undetermined
routine:PASSWORD	routine	PASSWORD	1				none	undetermined
routine:PASTE	routine	PASTE	1				none	undetermined
routine:PAT	routine	PAT	4				none	undetermined
routine:PATIENT	routine	PATIENT	20				none	undetermined
routine:PATNAME	routine	PATNAME	2				none	undetermined
routine:PAYABLE	routine	PAYABLE	1				none	undetermined
routine:PC	routine	PC	4				none	undetermined
routine:PD	routine	PD	12				none	undetermined
routine:PERIOD	routine	PERIOD	1				none	undetermined
routine:PERSON	routine	PERSON	4				none	undetermined
routine:PF	routine	PF	1				none	undetermined
routine:PFAS	routine	PFAS	1				none	undetermined
routine:PGX	routine	PGX	1				none	undetermined
routine:PH	routine	PH	65				none	undetermined
routine:PH000	routine	PH000	1				none	undetermined
routine:PHOENIX	routine	PHOENIX	2				none	undetermined
routine:PHONE	routine	PHONE	1				none	undetermined
routine:PI	routine	PI	24				none	undetermined
routine:PID	routine	PID	3				none	undetermined
routine:PKG	routine	PKG	2				none	undetermined
routine:PKGID999	routine	PKGID999	1				none	undetermined
routine:PLACE	routine	PLACE	2				none	undetermined
routine:PN	routine	PN	5				none	undetermined
routine:PO	routine	PO	9				none	undetermined
routine:POLICY	routine	POLICY	4				none	undetermined
routine:POS	routine	POS	1				none	undetermined
routine:PQ	routine	PQ	10				none	undetermined
routine:PR	routine	PR	9				none	undetermined
routine:PRA	routine	PRA	1				none	undetermined
routine:PRAS	routine	PRAS	1				none	undetermined
routine:PRC229	routine	PRC229	1	code-model/routines.tsv	routine_name	PRC229	exact-name-ci	high
routine:PRCA	routine	PRCA	8				none	undetermined
routine:PRCAAPI	routine	PRCAAPI	2	code-model/routines.tsv	routine_name	PRCAAPI	exact-name-ci	high
routine:PRCAFN	routine	PRCAFN	9	code-model/routines.tsv	routine_name	PRCAFN	exact-name-ci	high
routine:PRCALST	routine	PRCALST	1	code-model/routines.tsv	routine_name	PRCALST	exact-name-ci	high
routine:PRCASV1	routine	PRCASV1	1				none	undetermined
routine:PRCASVC	routine	PRCASVC	8	code-model/routines.tsv	routine_name	PRCASVC	exact-name-ci	high
routine:PRCASVC1	routine	PRCASVC1	1	code-model/routines.tsv	routine_name	PRCASVC1	exact-name-ci	high
routine:PRCAUT2	routine	PRCAUT2	4	code-model/routines.tsv	routine_name	PRCAUT2	exact-name-ci	high
routine:PRCCL406	routine	PRCCL406	1	code-model/routines.tsv	routine_name	PRCCL406	exact-name-ci	high
routine:PRCN2237	routine	PRCN2237	1	code-model/routines.tsv	routine_name	PRCN2237	exact-name-ci	high
routine:PRCNCMRP	routine	PRCNCMRP	2	code-model/routines.tsv	routine_name	PRCNCMRP	exact-name-ci	high
routine:PRCNCNCL	routine	PRCNCNCL	4	code-model/routines.tsv	routine_name	PRCNCNCL	exact-name-ci	high
routine:PRCNDISP	routine	PRCNDISP	2	code-model/routines.tsv	routine_name	PRCNDISP	exact-name-ci	high
routine:PRCNEQAP	routine	PRCNEQAP	1	code-model/routines.tsv	routine_name	PRCNEQAP	exact-name-ci	high
routine:PRCNOTHR	routine	PRCNOTHR	1	code-model/routines.tsv	routine_name	PRCNOTHR	exact-name-ci	high
routine:PRCNPEDT	routine	PRCNPEDT	2	code-model/routines.tsv	routine_name	PRCNPEDT	exact-name-ci	high
routine:PRCNPPM	routine	PRCNPPM	1	code-model/routines.tsv	routine_name	PRCNPPM	exact-name-ci	high
routine:PRCNREQE	routine	PRCNREQE	1	code-model/routines.tsv	routine_name	PRCNREQE	exact-name-ci	high
routine:PRCNREQN	routine	PRCNREQN	1	code-model/routines.tsv	routine_name	PRCNREQN	exact-name-ci	high
routine:PRCNRPT	routine	PRCNRPT	2	code-model/routines.tsv	routine_name	PRCNRPT	exact-name-ci	high
routine:PRCNRSMT	routine	PRCNRSMT	2	code-model/routines.tsv	routine_name	PRCNRSMT	exact-name-ci	high
routine:PRCNSERP	routine	PRCNSERP	1	code-model/routines.tsv	routine_name	PRCNSERP	exact-name-ci	high
routine:PRCNSTAT	routine	PRCNSTAT	3	code-model/routines.tsv	routine_name	PRCNSTAT	exact-name-ci	high
routine:PRCNTIPP	routine	PRCNTIPP	2	code-model/routines.tsv	routine_name	PRCNTIPP	exact-name-ci	high
routine:PRCNTIPR	routine	PRCNTIPR	1	code-model/routines.tsv	routine_name	PRCNTIPR	exact-name-ci	high
routine:PRCNTIWH	routine	PRCNTIWH	1	code-model/routines.tsv	routine_name	PRCNTIWH	exact-name-ci	high
routine:PRCNUTL	routine	PRCNUTL	7	code-model/routines.tsv	routine_name	PRCNUTL	exact-name-ci	high
routine:PRCNUTL1	routine	PRCNUTL1	1	code-model/routines.tsv	routine_name	PRCNUTL1	exact-name-ci	high
routine:PRCPRCOM	routine	PRCPRCOM	1	code-model/routines.tsv	routine_name	PRCPRCOM	exact-name-ci	high
routine:PRCST212	routine	PRCST212	3				none	undetermined
routine:PRCTBAR	routine	PRCTBAR	2	code-model/routines.tsv	routine_name	PRCTBAR	exact-name-ci	high
routine:PREVIOUS	routine	PREVIOUS	4				none	undetermined
routine:PRF	routine	PRF	5				none	undetermined
routine:PRFA	routine	PRFA	2				none	undetermined
routine:PRIMARY	routine	PRIMARY	1				none	undetermined
routine:PRINT	routine	PRINT	1				none	undetermined
routine:PRISONER	routine	PRISONER	1				none	undetermined
routine:PROTEIN	routine	PROTEIN	1				none	undetermined
routine:PROVIDER	routine	PROVIDER	8				none	undetermined
routine:PRPFCVT	routine	PRPFCVT	1				none	undetermined
routine:PRPFINIT	routine	PRPFINIT	3				none	undetermined
routine:PRQ	routine	PRQ	3				none	undetermined
routine:PRSADP	routine	PRSADP	1	code-model/routines.tsv	routine_name	PRSADP	exact-name-ci	high
routine:PRSADP2	routine	PRSADP2	4	code-model/routines.tsv	routine_name	PRSADP2	exact-name-ci	high
routine:PRSADPA	routine	PRSADPA	4	code-model/routines.tsv	routine_name	PRSADPA	exact-name-ci	high
routine:PRSAEDL	routine	PRSAEDL	2	code-model/routines.tsv	routine_name	PRSAEDL	exact-name-ci	high
routine:PRSAEDR	routine	PRSAEDR	1	code-model/routines.tsv	routine_name	PRSAEDR	exact-name-ci	high
routine:PRSALVB	routine	PRSALVB	3	code-model/routines.tsv	routine_name	PRSALVB	exact-name-ci	high
routine:PRSALVL	routine	PRSALVL	3	code-model/routines.tsv	routine_name	PRSALVL	exact-name-ci	high
routine:PRSAOTL	routine	PRSAOTL	3	code-model/routines.tsv	routine_name	PRSAOTL	exact-name-ci	high
routine:PRSAOTR	routine	PRSAOTR	1	code-model/routines.tsv	routine_name	PRSAOTR	exact-name-ci	high
routine:PRSAPT1	routine	PRSAPT1	3	code-model/routines.tsv	routine_name	PRSAPT1	exact-name-ci	high
routine:PRSASU	routine	PRSASU	3	code-model/routines.tsv	routine_name	PRSASU	exact-name-ci	high
routine:PRSATAPE	routine	PRSATAPE	2	code-model/routines.tsv	routine_name	PRSATAPE	exact-name-ci	high
routine:PRSATD1	routine	PRSATD1	2	code-model/routines.tsv	routine_name	PRSATD1	exact-name-ci	high
routine:PRSATE2	routine	PRSATE2	2	code-model/routines.tsv	routine_name	PRSATE2	exact-name-ci	high
routine:PRSATL	routine	PRSATL	4	code-model/routines.tsv	routine_name	PRSATL	exact-name-ci	high
routine:PRSATPG	routine	PRSATPG	3	code-model/routines.tsv	routine_name	PRSATPG	exact-name-ci	high
routine:PRSATPL	routine	PRSATPL	2	code-model/routines.tsv	routine_name	PRSATPL	exact-name-ci	high
routine:PRSATPX	routine	PRSATPX	4	code-model/routines.tsv	routine_name	PRSATPX	exact-name-ci	high
routine:PRSATVC	routine	PRSATVC	1	code-model/routines.tsv	routine_name	PRSATVC	exact-name-ci	high
routine:PRSDFIL	routine	PRSDFIL	1	code-model/routines.tsv	routine_name	PRSDFIL	exact-name-ci	high
routine:PRSDPRNT	routine	PRSDPRNT	4	code-model/routines.tsv	routine_name	PRSDPRNT	exact-name-ci	high
routine:PRSDPROC	routine	PRSDPROC	1	code-model/routines.tsv	routine_name	PRSDPROC	exact-name-ci	high
routine:PRSDV450	routine	PRSDV450	2	code-model/routines.tsv	routine_name	PRSDV450	exact-name-ci	high
routine:PRSECAL	routine	PRSECAL	1	code-model/routines.tsv	routine_name	PRSECAL	exact-name-ci	high
routine:PRSEDEL	routine	PRSEDEL	1	code-model/routines.tsv	routine_name	PRSEDEL	exact-name-ci	high
routine:PRSEDEL1	routine	PRSEDEL1	1	code-model/routines.tsv	routine_name	PRSEDEL1	exact-name-ci	high
routine:PRSEED0	routine	PRSEED0	5	code-model/routines.tsv	routine_name	PRSEED0	exact-name-ci	high
routine:PRSEED1	routine	PRSEED1	1	code-model/routines.tsv	routine_name	PRSEED1	exact-name-ci	high
routine:PRSEED10	routine	PRSEED10	1	code-model/routines.tsv	routine_name	PRSEED10	exact-name-ci	high
routine:PRSEED13	routine	PRSEED13	1	code-model/routines.tsv	routine_name	PRSEED13	exact-name-ci	high
routine:PRSEED14	routine	PRSEED14	1	code-model/routines.tsv	routine_name	PRSEED14	exact-name-ci	high
routine:PRSEED4	routine	PRSEED4	7	code-model/routines.tsv	routine_name	PRSEED4	exact-name-ci	high
routine:PRSEED5	routine	PRSEED5	1	code-model/routines.tsv	routine_name	PRSEED5	exact-name-ci	high
routine:PRSEED6	routine	PRSEED6	1	code-model/routines.tsv	routine_name	PRSEED6	exact-name-ci	high
routine:PRSEED8	routine	PRSEED8	1	code-model/routines.tsv	routine_name	PRSEED8	exact-name-ci	high
routine:PRSEEMP	routine	PRSEEMP	1	code-model/routines.tsv	routine_name	PRSEEMP	exact-name-ci	high
routine:PRSEEMP1	routine	PRSEEMP1	1	code-model/routines.tsv	routine_name	PRSEEMP1	exact-name-ci	high
routine:PRSEPMC	routine	PRSEPMC	1	code-model/routines.tsv	routine_name	PRSEPMC	exact-name-ci	high
routine:PRSEPMD4	routine	PRSEPMD4	1	code-model/routines.tsv	routine_name	PRSEPMD4	exact-name-ci	high
routine:PRSEPMD5	routine	PRSEPMD5	1	code-model/routines.tsv	routine_name	PRSEPMD5	exact-name-ci	high
routine:PRSEPOL0	routine	PRSEPOL0	1	code-model/routines.tsv	routine_name	PRSEPOL0	exact-name-ci	high
routine:PRSERSTR	routine	PRSERSTR	1	code-model/routines.tsv	routine_name	PRSERSTR	exact-name-ci	high
routine:PRSRAU1	routine	PRSRAU1	2	code-model/routines.tsv	routine_name	PRSRAU1	exact-name-ci	high
routine:PRSREX1	routine	PRSREX1	2	code-model/routines.tsv	routine_name	PRSREX1	exact-name-ci	high
routine:PRSRL1	routine	PRSRL1	3	code-model/routines.tsv	routine_name	PRSRL1	exact-name-ci	high
routine:PRSRL2	routine	PRSRL2	1	code-model/routines.tsv	routine_name	PRSRL2	exact-name-ci	high
routine:PRSRL4	routine	PRSRL4	1	code-model/routines.tsv	routine_name	PRSRL4	exact-name-ci	high
routine:PRSROT1	routine	PRSROT1	2	code-model/routines.tsv	routine_name	PRSROT1	exact-name-ci	high
routine:PRSRTLPR	routine	PRSRTLPR	1	code-model/routines.tsv	routine_name	PRSRTLPR	exact-name-ci	high
routine:PSB	routine	PSB	2				none	undetermined
routine:PSBIPM	routine	PSBIPM	6				none	undetermined
routine:PSDCOR	routine	PSDCOR	3	code-model/routines.tsv	routine_name	PSDCOR	exact-name-ci	high
routine:PSDSET	routine	PSDSET	4	code-model/routines.tsv	routine_name	PSDSET	exact-name-ci	high
routine:PSDTER	routine	PSDTER	1	code-model/routines.tsv	routine_name	PSDTER	exact-name-ci	high
routine:PSGFILD0	routine	PSGFILD0	1	code-model/routines.tsv	routine_name	PSGFILD0	exact-name-ci	high
routine:PSGMMAR	routine	PSGMMAR	1	code-model/routines.tsv	routine_name	PSGMMAR	exact-name-ci	high
routine:PSGSICH1	routine	PSGSICH1	4	code-model/routines.tsv	routine_name	PSGSICH1	exact-name-ci	high
routine:PSGW	routine	PSGW	2				none	undetermined
routine:PSGWBOI	routine	PSGWBOI	1	code-model/routines.tsv	routine_name	PSGWBOI	exact-name-ci	high
routine:PSGWBOS	routine	PSGWBOS	1	code-model/routines.tsv	routine_name	PSGWBOS	exact-name-ci	high
routine:PSGWEE	routine	PSGWEE	5	code-model/routines.tsv	routine_name	PSGWEE	exact-name-ci	high
routine:PSGWPIS	routine	PSGWPIS	1	code-model/routines.tsv	routine_name	PSGWPIS	exact-name-ci	high
routine:PSGWSET	routine	PSGWSET	4	code-model/routines.tsv	routine_name	PSGWSET	exact-name-ci	high
routine:PSIM	routine	PSIM	6				none	undetermined
routine:PSIZE	routine	PSIZE	4				none	undetermined
routine:PSJ53P1	routine	PSJ53P1	8	code-model/routines.tsv	routine_name	PSJ53P1	exact-name-ci	high
routine:PSJ53P46	routine	PSJ53P46	3	code-model/routines.tsv	routine_name	PSJ53P46	exact-name-ci	high
routine:PSJ59P5	routine	PSJ59P5	16	code-model/routines.tsv	routine_name	PSJ59P5	exact-name-ci	high
routine:PSJALG	routine	PSJALG	2	code-model/routines.tsv	routine_name	PSJALG	exact-name-ci	high
routine:PSJBCMA	routine	PSJBCMA	1	code-model/routines.tsv	routine_name	PSJBCMA	exact-name-ci	high
routine:PSJBCMA1	routine	PSJBCMA1	1	code-model/routines.tsv	routine_name	PSJBCMA1	exact-name-ci	high
routine:PSJBCMA2	routine	PSJBCMA2	1	code-model/routines.tsv	routine_name	PSJBCMA2	exact-name-ci	high
routine:PSJLMHED	routine	PSJLMHED	1	code-model/routines.tsv	routine_name	PSJLMHED	exact-name-ci	high
routine:PSJLMUTL	routine	PSJLMUTL	1	code-model/routines.tsv	routine_name	PSJLMUTL	exact-name-ci	high
routine:PSJPXRM1	routine	PSJPXRM1	2	code-model/routines.tsv	routine_name	PSJPXRM1	exact-name-ci	high
routine:PSN50612	routine	PSN50612	4	code-model/routines.tsv	routine_name	PSN50612	exact-name-ci	high
routine:PSN50625	routine	PSN50625	4	code-model/routines.tsv	routine_name	PSN50625	exact-name-ci	high
routine:PSN50626	routine	PSN50626	4	code-model/routines.tsv	routine_name	PSN50626	exact-name-ci	high
routine:PSN50627	routine	PSN50627	4	code-model/routines.tsv	routine_name	PSN50627	exact-name-ci	high
routine:PSN5067	routine	PSN5067	4	code-model/routines.tsv	routine_name	PSN5067	exact-name-ci	high
routine:PSN50P41	routine	PSN50P41	24	code-model/routines.tsv	routine_name	PSN50P41	exact-name-ci	high
routine:PSN50P6	routine	PSN50P6	8	code-model/routines.tsv	routine_name	PSN50P6	exact-name-ci	high
routine:PSN50P65	routine	PSN50P65	12	code-model/routines.tsv	routine_name	PSN50P65	exact-name-ci	high
routine:PSN50P67	routine	PSN50P67	4	code-model/routines.tsv	routine_name	PSN50P67	exact-name-ci	high
routine:PSN50P68	routine	PSN50P68	8	code-model/routines.tsv	routine_name	PSN50P68	exact-name-ci	high
routine:PSN56	routine	PSN56	8	code-model/routines.tsv	routine_name	PSN56	exact-name-ci	high
routine:PSNAPIS	routine	PSNAPIS	137	code-model/routines.tsv	routine_name	PSNAPIS	exact-name-ci	high
routine:PSNDF	routine	PSNDF	8				none	undetermined
routine:PSNDI	routine	PSNDI	12	code-model/routines.tsv	routine_name	PSNDI	exact-name-ci	high
routine:PSO	routine	PSO	5				none	undetermined
routine:PSO5241	routine	PSO5241	7	code-model/routines.tsv	routine_name	PSO5241	exact-name-ci	high
routine:PSO5252	routine	PSO5252	4	code-model/routines.tsv	routine_name	PSO5252	exact-name-ci	high
routine:PSO525AP	routine	PSO525AP	4	code-model/routines.tsv	routine_name	PSO525AP	exact-name-ci	high
routine:PSO5291	routine	PSO5291	4	code-model/routines.tsv	routine_name	PSO5291	exact-name-ci	high
routine:PSO52API	routine	PSO52API	12	code-model/routines.tsv	routine_name	PSO52API	exact-name-ci	high
routine:PSO52EX	routine	PSO52EX	12	code-model/routines.tsv	routine_name	PSO52EX	exact-name-ci	high
routine:PSO53	routine	PSO53	4	code-model/routines.tsv	routine_name	PSO53	exact-name-ci	high
routine:PSO59	routine	PSO59	4	code-model/routines.tsv	routine_name	PSO59	exact-name-ci	high
routine:PSOASAP	routine	PSOASAP	43	code-model/routines.tsv	routine_name	PSOASAP	exact-name-ci	high
routine:PSOCLUTL	routine	PSOCLUTL	1	code-model/routines.tsv	routine_name	PSOCLUTL	exact-name-ci	high
routine:PSODDPR4	routine	PSODDPR4	1	code-model/routines.tsv	routine_name	PSODDPR4	exact-name-ci	high
routine:PSODI	routine	PSODI	17	code-model/routines.tsv	routine_name	PSODI	exact-name-ci	high
routine:PSODRG	routine	PSODRG	1	code-model/routines.tsv	routine_name	PSODRG	exact-name-ci	high
routine:PSOFUNC	routine	PSOFUNC	1	code-model/routines.tsv	routine_name	PSOFUNC	exact-name-ci	high
routine:PSOLLU2	routine	PSOLLU2	6	code-model/routines.tsv	routine_name	PSOLLU2	exact-name-ci	high
routine:PSOLSET	routine	PSOLSET	3	code-model/routines.tsv	routine_name	PSOLSET	exact-name-ci	high
routine:PSOORDER	routine	PSOORDER	4	code-model/routines.tsv	routine_name	PSOORDER	exact-name-ci	high
routine:PSOORRL	routine	PSOORRL	1	code-model/routines.tsv	routine_name	PSOORRL	exact-name-ci	high
routine:PSOP	routine	PSOP	1	code-model/routines.tsv	routine_name	PSOP	exact-name-ci	high
routine:PSOPXRM1	routine	PSOPXRM1	4	code-model/routines.tsv	routine_name	PSOPXRM1	exact-name-ci	high
routine:PSORENW	routine	PSORENW	1	code-model/routines.tsv	routine_name	PSORENW	exact-name-ci	high
routine:PSOSIGDS	routine	PSOSIGDS	2	code-model/routines.tsv	routine_name	PSOSIGDS	exact-name-ci	high
routine:PSOTPHL2	routine	PSOTPHL2	9	code-model/routines.tsv	routine_name	PSOTPHL2	exact-name-ci	high
routine:PSOZRXU0	routine	PSOZRXU0	1				none	undetermined
routine:PSRX	routine	PSRX	1				none	undetermined
routine:PSS32P3	routine	PSS32P3	4	code-model/routines.tsv	routine_name	PSS32P3	exact-name-ci	high
routine:PSS32P5	routine	PSS32P5	4	code-model/routines.tsv	routine_name	PSS32P5	exact-name-ci	high
routine:PSS50	routine	PSS50	192	code-model/routines.tsv	routine_name	PSS50	exact-name-ci	high
routine:PSS50P4	routine	PSS50P4	4	code-model/routines.tsv	routine_name	PSS50P4	exact-name-ci	high
routine:PSS50P66	routine	PSS50P66	16	code-model/routines.tsv	routine_name	PSS50P66	exact-name-ci	high
routine:PSS50P7	routine	PSS50P7	28	code-model/routines.tsv	routine_name	PSS50P7	exact-name-ci	high
routine:PSS51	routine	PSS51	20	code-model/routines.tsv	routine_name	PSS51	exact-name-ci	high
routine:PSS51P1	routine	PSS51P1	36	code-model/routines.tsv	routine_name	PSS51P1	exact-name-ci	high
routine:PSS51P15	routine	PSS51P15	8	code-model/routines.tsv	routine_name	PSS51P15	exact-name-ci	high
