file_number	file_name	global_root	parent_file	field_count	pointer_in	pointer_out	record_count	is_dinum	piks	piks_method	piks_confidence	piks_evidence	piks_secondary	volatility	sensitivity	portability	volume	subdomain	status
453.14	RECOMMENDATION SIGNATURES SUB-FIELD	^PRSP(453,	453	2	0	0													extracted
453.15	PERTINENT CLINICAL INFORMATION SUB-FIELD	^PRSP(453,	453	1	0	0													extracted
453.16	BOARD ELIGIBLE SUB-FIELD	^PRSP(453,	453	3	0	1													extracted
453.17	SPECIALTY SUB-FIELD	^PRSP(453,	453	2	0	2													extracted
453.171	SPECIAL PROCEDURES SUB-FIELD	^PRSP(453,	453.17	1	0	1													extracted
453.41	SOCIETY SUB-FIELD	^PRSP(453,	453.04	1	0	0													extracted
453.68	EDUCATION LEVEL SUB-FIELD	^PRSP(453,	453.06	1	0	1													extracted
453.71	DESCRIPTION SUB-FIELD	^PRSP(453,	453.07	1	0	0													extracted
453.75	C.M.E COMMENTS SUB-FIELD	^PRSP(453,	453.07	1	0	0													extracted
454	PAID CODE FILES	^PRSP(454,		66	0	0	3	N											extracted
454.01	OCCUPATION SERIES/TITLE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0104	COMPETITIVE LEVEL SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0106	SPECIAL CALC INDICATOR SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0107	FUNCTIONAL EXPERIENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0108	SPECIAL PROGRAM SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0109	TRAINING PROGRAM SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0112	BULK CHECK OPTION SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0117	LIMITATION CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0121	CHECK DISTRIBUTION CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0122	OCC PRIV TAX DEDUCTION IND SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0123	BANK ACCOUNT TYPE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0124	TSP SEPARATION CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0125	COST CENTER SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0126	ANNUITANT INDICATOR SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0127	VET STATUS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0128	DUTY STATION SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0129	PAY PLAN SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.0131	TELEWORK INDICATOR SUB-FIELD	^PRSP(454,	454	3	0	0													extracted
454.02	TYPE OF INTERFACE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.03	PERFORMANCE/PROFICIENCY RATING SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.05	PAY BASIS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.06	VETERANS PREFERENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.07	TYPE OF APPOINTMENT SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.08	EDUCATION SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.1	PAID COST CENTER/ORGANIZATION	^PRSP(454.1,		90	4	0	59	N											extracted
454.11	FEGLI SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.13	ACADEMIC TITLE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.14	PAY RATE DETERMINANT SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.18	COUNTRY SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.19	SPECIAL PAY AGREEMENT SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.2	NO AGREEMENT REASON SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.21	PRIOR VA EXPERIENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.22	POSITION PREFERENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.23	GEOGRAPHICAL PREFERENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.24	FOLLOWUP CODE SUB-FIELD	^PRSP(454,	454	3	0	0													extracted
454.26	SEX SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.27	CITIZENSHIP SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.31	FUNCTIONAL CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.33	FLSA CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.34	DUTY BASIS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.35	RETIREMENT SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.37	LEAVE GROUP SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.4	CENTRALIZED POSITION INDICATOR SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.41	SES POSITION OCCUPIED SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.44	MEDICAL MOS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.46	PREAPPOINTMENT EXPERIENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.5	CLINICAL EXPERIENCE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.51	DIPLOMATE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.52	NATURE OF ACTION SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.53	ASSIGNMENT CODE SUB-FIELD	^PRSP(454,	454	3	0	0													extracted
454.54	INSTRUCTIONAL PROGRAM SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.55	LEGAL AUTHORITY CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.66	BRANCH OF SERVICE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.67	EARNED INCOME TAX SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.68	MEDICARE TAX STATUS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.69	BOND DENOMINATION SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.7	BOND CO-OWNER/BENEFICIARY SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.79	TSP STATUS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.81	FILING STATUS SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.82	E & L CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.91	601 COST ACCOUNT SUBCODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.92	HEALTH INSURANCE CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.93	BUS CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.94	COST CENTER/ORGANIZATION SUB-FIELD	^PRSP(454,	454	2	0	1													extracted
454.97	COMPRESSED/FLEXITIME CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
454.98	STATE GSA CODE SUB-FIELD	^PRSP(454,	454	2	0	0													extracted
455.1	8B ERROR MESSAGE	^PRST(455.1,		2	0	0	148	N											extracted
455.11	MESSAGE SUB-FIELD	^PRST(455.1,	455.1	1	0	0													extracted
455.5	T&L UNIT	^PRST(455.5,		16	4	7	1	N											extracted
455.51	TIMEKEEPER SUB-FIELD	^PRST(455.5,	455.5	2	0	1													extracted
455.511	SUPERVISOR SUB-FIELD	^PRST(455.5,	455.5	2	0	1													extracted
455.512	OT/CT APPROVER SUB-FIELD	^PRST(455.5,	455.5	1	0	1													extracted
455.52	POC DATA ENTRY PERSONNEL SUB-FIELD	^PRST(455.5,	455.5	1	0	1													extracted
455.531	POC DATA APPROVAL PERSONNEL SUB-FIELD	^PRST(455.5,	455.5	1	0	1													extracted
456	PAID PARAMETERS	^PRST(456,		6	0	1	3	N											extracted
456.05	ACCESS TO NURSES FOR POC DATA SUB-FIELD	^PRST(456,	456	2	0	0													extracted
457.1	TOUR OF DUTY	^PRST(457.1,		30	2	7	247	N											extracted
457.13	ASSOCIATED T&L UNIT SUB-FIELD	^PRST(457.1,	457.1	1	0	1													extracted
457.2	SPECIAL TOUR INDICATOR	^PRST(457.2,		6	2	0	13	N											extracted
457.3	TYPE OF TIME	^PRST(457.3,		3	1	0	27	N											extracted
457.4	TIME REMARKS	^PRST(457.4,		4	1	0	19	N											extracted
457.5	PAY ENTITLEMENT	^PRST(457.5,		3	1	0	131	N											extracted
457.6	ENVIRONMENTAL DIFFERENTIALS	^PRST(457.6,		3	2	0	6	N											extracted
458	TIME & ATTENDANCE RECORDS	^PRST(458,		35	1	3	2	N											extracted
458.01	EMPLOYEE SUB-FIELD	^PRST(458,	458	68	0	25													extracted
458.02	DAY # SUB-FIELD	^PRST(458,	458.01	135	0	32													extracted
458.03	MESSAGES TRANSMITTED SUB-FIELD	^PRST(458,	458	1	0	1													extracted
458.1	LEAVE REQUESTS	^PRST(458.1,		17	0	3	1	N											extracted
458.1101	AUDIT RECORD SUB-FIELD	^PRST(458,	458.01	18	0	4													extracted
458.1105	LD AUDIT SUB-FIELD	^PRST(458,	458.01	5	0	1													extracted
458.11054	LABOR DISTRIBUTION SUB-FIELD	^PRST(458,	458.1105	5	0	0													extracted
458.2	OT/CT REQUESTS	^PRST(458.2,		19	0	4	1	N											extracted
458.3	ENVIRONMENTAL DIFF. REQUESTS	^PRST(458.3,		15	0	4	5	N											extracted
458.4	PT PHYSICIAN EXTENDED ABSENCE	^PRST(458.4,		7	0	1	1	N											extracted
458.5	PRIOR PP EXCEPTIONS	^PRST(458.5,		8	0	2	1	N											extracted
458.6	OVERTIME WARNINGS	^PRST(458.6,		9	0	3	1	N											extracted
458.7	PT PHYSICIAN MEMORANDUM	^PRST(458.7,		27	0	4	1	N											extracted
458.701	PAY PERIOD SUB-FIELD	^PRST(458.7,	458.7	4	0	0													extracted
458.8	RECESS TRACKING	^PRST(458.8,		5	0	1	1	N											extracted
458.82	RECESS WEEKS SUB-FIELD	^PRST(458.8,	458.8	4	0	0													extracted
458.83	ENTER/EDIT DATE/TIME SUB-FIELD	^PRST(458.8,	458.8	2	0	1													extracted
459	PAID PAYRUN DATA	^PRST(459,		3	0	1	1	N											extracted
459.01	FIELD	^PRST(459,	459	184	0	1													extracted
459.1173	LABOR DISTRIBUTION SUB-FIELD	^PRST(459,	459.01	5	0	0													extracted
470	PATIENT FUNDS	^PRPF(470,		64	2	6	10	N											extracted
470.01	PATIENT TRANSACTION SUB-FIELD	^PRPF(470,	470	16	0	1													extracted
470.02	DEFERRED CREDIT REF # SUB-FIELD	^PRPF(470,	470	4	0	0													extracted
470.03	SUSPENSE DATE SUB-FIELD	^PRPF(470,	470	2	0	0													extracted
470.035	SPECIAL REMARKS SUB-FIELD	^PRPF(470,	470	1	0	0													extracted
470.04	ID SUB-FIELD	^PRPF(470,	470.03	2	0	0													extracted
470.05	INCOME SOURCE SUB-FIELD	^PRPF(470,	470	4	0	0													extracted
470.06	GENERAL INFORMATION/REMARKS SUB-FIELD	^PRPF(470,	470	1	0	0													extracted
470.07	FULL DESCRIPTION SUB-FIELD	^PRPF(470,	470.04	1	0	0													extracted
470.071	FUTURE MONTH SUB-FIELD	^PRPF(470,	470	2	0	0													extracted
470.072	FUTURE WEEK SUB-FIELD	^PRPF(470,	470	2	0	0													extracted
470.1	PATIENT FUNDS MASTER TRANSACTION	^PRPF(470.1,		25	1	3	25	N											extracted
470.2	PATIENT FUNDS FORMS	^PRPF(470.2,		4	2	0	17	N											extracted
470.21	ABBREVIATION SUB-FIELD	^PRPF(470.2,	470.2	1	0	0													extracted
470.3	PATIENT FUNDS TRANSACTION COUNTER	^PRPF(470.3,		2	0	0	3	N											extracted
470.4	PATIENT FUNDS CONVERSION DISCREPANCY	^PRPF(470.4,		7	0	0	1	N											extracted
470.5	PATIENT FUNDS TEMPORARY TRANSACTION	^PRPFT(470.5,		19	0	2	4	N											extracted
470.6	PATIENT FUNDS REMARKS CODE	^PRPF(470.6,		3	0	0	14	N											extracted
470.9	PATIENT FUNDS ARCHIVE HISTORY	^PRPF(470.9,		3	0	0	1	N											extracted
513.8	UTILIZATION REVIEW	^PRMQ(513.8,		3	0	1	7	N											extracted
513.801	ADMISSION OR TRANSFER DATE SUB-FIELD	^PRMQ(513.8,	513.8	69	0	15													extracted
513.802	OTHER DIAGNOSIS CODE SUB-FIELD	^PRMQ(513.8,	513.801	2	0	1													extracted
513.803	OPERATION/PROCEDURE CODE SUB-FIELD	^PRMQ(513.8,	513.801	3	0	2													extracted
513.804	CONTINUED STAY REVIEW DATE SUB-FIELD	^PRMQ(513.8,	513.801	26	0	2													extracted
513.805	GENERAL REVIEW COMMENTS SUB-FIELD	^PRMQ(513.8,	513.804	1	0	0													extracted
513.806	REMARKS REGARDING INSURANCE SUB-FIELD	^PRMQ(513.8,	513.801	1	0	0													extracted
513.807	DRG HISTORY SUB-FIELD	^PRMQ(513.8,	513.801	2	0	1													extracted
513.808	SECOND LEVEL REVIEW COMMENTS SUB-FIELD	^PRMQ(513.8,	513.801	1	0	0													extracted
513.81	ATTENDING PHYSICIAN HISTORY SUB-FIELD	^PRMQ(513.8,	513.801	2	0	1													extracted
513.811	ADMISSION REVIEW COMMENTS SUB-FIELD	^PRMQ(513.8,	513.801	1	0	0													extracted
513.85	UTILIZATION REVIEW CONFIGURATION	^PRMQ(513.85,		6	0	3	4	N											extracted
513.852	EXCLUDE WARD SUB-FIELD	^PRMQ(513.85,	513.85	1	0	1													extracted
538	UTILIZATION MANAGEMENT ROLLUP	^IBQ(538,		23	0	0	1	N											extracted
538.113	DAY SUB-FIELD	^IBQ(538,	538	8	0	0													extracted
550	CMOP SYSTEM	^PSX(550,		12	1	2	11	N											extracted
550.04	ACTIVATE/INACTIVATE DT/TM SUB-FIELD	^PSX(550,	550	6	0	1													extracted
550.07	AUTO TRANSMIT SUB-FIELD	^PSX(550,	550	7	0	1													extracted
550.08	PURGE DT/TM SUB-FIELD	^PSX(550,	550	4	0	0													extracted
550.09	AUTO TRANSMIT CS SUB-FIELD	^PSX(550,	550	7	0	1													extracted
550.1	CMOP RX QUEUE	^PSX(550.1,		8	0	1	1	N											extracted
550.11	TRANSMISSION TEXT SUB-FIELD	^PSX(550.1,	550.1	1	0	0													extracted
550.1101	RX NUMBER SUB-FIELD	^PSX(550.1,	550.1	2	0	1													extracted
550.2	CMOP TRANSMISSION	^PSX(550.2,		18	2	4	1	N											extracted
550.215	PRESCRIPTIONS SUB-FIELD	^PSX(550.2,	550.2	5	0	2													extracted
550.216	COMMENTS SUB-FIELD	^PSX(550.2,	550.2	1	0	0													extracted
560	VPR SUBSCRIPTION	^VPR(		7	0	1	3	N											extracted
560.02	PATIENTS SUB-FIELD	^VPR(	560	2	0	1													extracted
560.1	VPR CONTAINER	^VPRC(560.1,		4	0	1	28	N											extracted
560.11	SOURCE FILE SUB-FIELD	^VPRC(560.1,	560.1	3	0	2													extracted
577	VDEF EVENT DESCRIPTION	^VDEFHL7(577,		9	0	5	17	N											extracted
577.4	VDEF EVENT SUBTYPES	^VDEFHL7(577.4,		2	2	0	16	N											extracted
579.1	VDEF REQUESTOR	^VDEFHL7(579.1,		5	1	2	4	N											extracted
579.2	VDEF DESTINATION	^VDEFHL7(579.2,		2	2	0	3	N											extracted
579.3	VDEF REQUEST QUEUE	^VDEFHL7(579.3,		10	1	0	3	N											extracted
579.31	REQUEST QUEUE ENTRIES SUB-FIELD	^VDEFHL7(579.3,	579.3	15	0	3													extracted
579.311	NAME VALUE PAIRS MULTIPLE SUB-FIELD	^VDEFHL7(579.3,	579.31	2	0	0													extracted
579.313	DYNAMIC ADDRESSING SUB-FIELD	^VDEFHL7(579.3,	579.31	2	0	0													extracted
579.32	REQUEST PROCESS SCHEDULE SUB-FIELD	^VDEFHL7(579.3,	579.3	5	0	0													extracted
579.5	VDEF PARAMETERS	^VDEFHL7(579.5,		3	0	1	3	N											extracted
579.6	VDEF CUSTODIAL PACKAGE	^VDEFHL7(579.6,		2	1	1	6	N											extracted
600.7	CRISIS NOTE DISPLAY	^YSG("CNT",		2	0	0	3	N											extracted
600.71	DATE/TIME OF ACCESS SUB-FIELD	^YSG("CNT",	600.7	4	0	2													extracted
601	MH INSTRUMENT	^YTT(601,		38	6	2	109	N											extracted
601.01	TEST SCALE NUMBER SUB-FIELD	^YTT(601,	601	9	0	0													extracted
601.02	ITEM NUMBER SUB-FIELD	^YTT(601,	601	8	0	0													extracted
601.03	TEXT SUB-FIELD	^YTT(601,	601.02	1	0	0													extracted
601.04	KEY SUB-FIELD	^YTT(601,	601.01	1	0	0													extracted
601.05	INTRODUCTION SUB-FIELD	^YTT(601,	601.02	1	0	0													extracted
601.06	GENERAL REPORT TEXT NO. SUB-FIELD	^YTT(601,	601	2	0	0													extracted
601.07	REPORT TEXT SUB-FIELD	^YTT(601,	601.06	1	0	0													extracted
601.08	MALE REPORT TEXT NUMBER SUB-FIELD	^YTT(601,	601	2	0	0													extracted
601.09	REPORT TEXT SUB-FIELD	^YTT(601,	601.08	1	0	0													extracted
601.1	FEMALE REPORT TEXT NUMBER SUB-FIELD	^YTT(601,	601	2	0	0													extracted
601.11	REPORT TEXT SUB-FIELD	^YTT(601,	601.1	1	0	0													extracted
601.12	TEST NORMS DESCRIPTION SUB-FIELD	^YTT(601,	601	1	0	0													extracted
601.13	TEST USES SUB-FIELD	^YTT(601,	601	1	0	0													extracted
601.14	TEST REPORT DESCRIPTION SUB-FIELD	^YTT(601,	601	1	0	0													extracted
601.15	INTERVIEW SOURCE SUB-FIELD	^YTT(601,	601	1	0	0													extracted
601.16	INTERVIEW DESCRIPTION SUB-FIELD	^YTT(601,	601	1	0	0													extracted
601.2	PSYCH INSTRUMENT PATIENT	^YTD(601.2,		2	0	2	36	N											extracted
601.21	INSTRUMENT SUB-FIELD	^YTD(601.2,	601.2	2	0	1													extracted
601.22	DATE SUB-FIELD	^YTD(601.2,	601.21	21	0	2													extracted
601.2213	STAFF COMMENTS ENTRY DATE SUB-FIELD	^YTD(601.2,	601.22	10	0	4													extracted
601.22139	COMMENT SUB-FIELD	^YTD(601.2,	601.2213	1	0	0													extracted
601.3	COPYRIGHT HOLDER	^YTT(601.3,		2	1	0	24	N											extracted
601.31	TEXT SUB-FIELD	^YTT(601.3,	601.3	1	0	0													extracted
601.4	INCOMPLETE PSYCH TEST PATIENT	^YTD(601.4,		2	0	2	19	N											extracted
601.41	INSTRUMENT SUB-FIELD	^YTD(601.4,	601.4	14	0	3													extracted
601.6	MH MULTIPLE SCORING	^YTT(601.6,		7	0	1	101	N											extracted
601.66	RESULTS SUB-FIELD	^YTT(601.6,	601.6	3	0	0													extracted
601.662	RESULTS TEXT SUB-FIELD	^YTT(601.6,	601.66	1	0	0													extracted
601.71	MH TESTS AND SURVEYS	^YTT(601.71,		43	15	4	306	N											extracted
601.711	INTERPRETIVE TEXT SUB-FIELD	^YTT(601.71,	601.71	1	0	0													extracted
601.71101	CATEGORY SUB-FIELD	^YTT(601.71,	601.71	1	0	1													extracted
601.712	MH TEST/SURVEY SPEC	^YTT(601.712,		4	0	1	177	N											extracted
601.7121	ENTRY SPECIFICATION SUB-FIELD	^YTT(601.712,	601.712	1	0	0													extracted
601.72	MH QUESTIONS	^YTT(601.72,		9	8	2	8500	N											extracted
601.721	QUESTION TEXT SUB-FIELD	^YTT(601.72,	601.72	1	0	0													extracted
601.73	MH INTRODUCTIONS	^YTT(601.73,		2	1	0	2476	N											extracted
601.731	INTRODUCTION TEXT SUB-FIELD	^YTT(601.73,	601.73	1	0	0													extracted
601.74	MH RESPONSE TYPES	^YTT(601.74,		2	1	0	13	N											extracted
601.75	MH CHOICES	^YTT(601.75,		3	3	0	4704	N											extracted
601.751	MH CHOICETYPES	^YTT(601.751,		4	0	1	108959	N											extracted
601.76	MH INSTRUMENT CONTENT	^YTT(601.76,		10	0	5	8423	N											extracted
601.77	MH BATTERIES	^YTT(601.77,		2	2	0	1	N											extracted
601.78	MH BATTERY CONTENTS	^YTT(601.78,		4	0	2	1	N											extracted
601.781	MH BATTERY USERS	^YTT(601.781,		3	0	2	1	N											extracted
601.79	MH SKIPPED QUESTIONS	^YTT(601.79,		4	0	3	1075	N											extracted
601.81	MH SECTIONS	^YTT(601.81,		6	0	3	1531	N											extracted
601.82	MH RULES	^YTT(601.82,		12	2	2	361	N											extracted
601.83	MH INSTRUMENTRULES	^YTT(601.83,		4	0	3	382	N											extracted
601.84	MH ADMINISTRATIONS	^YTT(601.84,		21	2	8	25	N											extracted
601.841	COMMENTS SUB-FIELD	^YTT(601.84,	601.84	1	0	0													extracted
601.844	MH ADMINISTRATION SOURCE	^YTT(601.844,		1	1	0	1	N											extracted
601.85	MH ANSWERS	^YTT(601.85,		5	0	3	129	N											extracted
601.853	ANSWERS SUB-FIELD	^YTT(601.85,	601.85	1	0	0													extracted
601.86	MH SCALEGROUPS	^YTT(601.86,		11	1	1	332	N											extracted
601.87	MH SCALES	^YTT(601.87,		5	1	1	1213	N											extracted
601.88	MH DISPLAY	^YTT(601.88,		12	2	0	13632	N											extracted
601.89	MH CHOICEIDENTIFIERS	^YTT(601.89,		2	0	0	42627	N											extracted
601.91	MH SCORING KEYS	^YTT(601.91,		5	0	2	8164	N											extracted
601.92	MH RESULTS	^YTT(601.92,		9	0	1	23	N											extracted
601.921	REVISION HISTORY SUB-FIELD	^YTT(601.92,	601.92	6	0	0													extracted
601.93	MH REPORT	^YTT(601.93,		3	0	1	217	N											extracted
601.932	RPT SUB-FIELD	^YTT(601.93,	601.93	1	0	0													extracted
601.94	MH CR SCRATCH	^YTT(601.94,		11	0	5	1	N											extracted
601.949	ANSWER TEXT SUB-FIELD	^YTT(601.94,	601.94	1	0	0													extracted
601.95	MH INSTRUMENT EXCHANGE	^YTT(601.95,		7	0	0	167	N											extracted
601.951	SPECIFICATION SUB-FIELD	^YTT(601.95,	601.95	1	0	0													extracted
601.952	DESCRIPTION SUB-FIELD	^YTT(601.95,	601.95	1	0	0													extracted
601.953	INSTALL HISTORY SUB-FIELD	^YTT(601.95,	601.95	2	0	1													extracted
601.954	ADDENDUM SUB-FIELD	^YTT(601.95,	601.95	1	0	0													extracted
601.96	MH STAGED DOCUMENTS	^YTT(601.96,		4	0	0	185	N											extracted
601.961	CONTENT SUB-FIELD	^YTT(601.96,	601.96	1	0	0													extracted
601.97	MH INSTRUMENT CATEGORY	^YTT(601.97,		1	1	0	31	N											extracted
603.01	CLOZAPINE PATIENT LIST	^YSCL(603.01,		4	0	1	13	N											extracted
603.02	CLOZAPINE LAB TEST	^YSCL(603.02,		2	0	2	3	N											extracted
603.03	CLOZAPINE PARAMETERS	^YSCL(603.03,		15	0	0	3	N											extracted
603.04	CLOZAPINE TESTS	^YSCL(603.04,		2	0	1	3	N											extracted
603.05	CLOZAPINE HL7 TRANSMISSION	^YSCL(603.05,		3	0	1	1	N											extracted
603.41	TEST NAME SUB-FIELD	^YSCL(603.04,	603.04	3	0	1													extracted
603.51	PRESCRIPTION TRANSMISSION SUB-FIELD	^YSCL(603.05,	603.05	4	0	0													extracted
603.52	ORDER TRANSMISSION SUB-FIELD	^YSCL(603.05,	603.05	4	0	0													extracted
604	ADDICTION SEVERITY INDEX	^YSTX(604,		319	0	81	77	N											extracted
604.01	GENERAL COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.0187	LEISURE TIME ISSUES SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.0188	SPIRITUAL ISSUES SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.02	FAMILY/SOCIAL COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.03	MEDICAL COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.05	EMPLOYMENT COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.06	DRUG/ALCOHOL COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.09	LEGAL COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.11	FAMILY HISTORY COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.12	PSYCHIATRIC COMMENT SUB-FIELD	^YSTX(604,	604	1	0	0													extracted
604.26	ASI PROGRAM TYPE	^YSTX(604.26,		3	1	0	24	N											extracted
604.3	ASI LEGAL CODE	^YSTX(604.3,		2	1	0	22	N											extracted
604.4	ASI LIVING ARRANGEMENTS	^YSTX(604.4,		2	1	0	14	N											extracted
604.45	ASI PATIENT RATING SCALE	^YSTX(604.45,		2	1	0	10	N											extracted
604.48	ASI ROUTE OF ADMINISTRATION	^YSTX(604.48,		2	1	0	10	N											extracted
604.5	ASI FAMILY HX CODES	^YSTX(604.5,		2	1	0	6	N											extracted
604.55	ASI FOLLOW UP	^YSTX(604.55,		1	0	0	12	N											extracted
604.66	ASI QUICK FORM	^YSTX(604.66,		14	0	0	274	N											extracted
604.6613	VERBOSE QUESTION SUB-FIELD	^YSTX(604.66,	604.66	1	0	0													extracted
604.6614	HINT SUB-FIELD	^YSTX(604.66,	604.66	1	0	0													extracted
604.68	ASI NARRATIVE	^YSTX(604.68,		2	0	0	25	N											extracted
604.681	TEXT SUB-FIELD	^YSTX(604.68,	604.68	1	0	0													extracted
604.77	ASI SUBSTANCE CODE	^YSTX(604.77,		2	1	0	20	N											extracted
604.8	ASI PARAMETERS	^YSTX(604.8,		9	0	2	4	N											extracted
604.81	ASI MANAGERS SUB-FIELD	^YSTX(604.8,	604.8	1	0	1													extracted
605.1	MH DASHBOARD WIDGET	^YSD(605.1,		4	0	1	3	N											extracted
605.12	COLUMNS SUB-FIELD	^YSD(605.1,	605.1	5	0	0													extracted
605.124	SUBCOLUMNS SUB-FIELD	^YSD(605.1,	605.12	3	0	0													extracted
605.13	INSTRUMENTS SUB-FIELD	^YSD(605.1,	605.1	4	0	1													extracted
